,V1,V2,V3,V4,V5
1109,0.7148911068660184,0.19560177173858562,0.40708329885896444,0.39636421675805744,0.3053914603515294
3041,0.5775433808347965,0.36092774013227774,0.34393356449741347,0.3733968658175424,0.33242662953955254
5208,0.3035019944344528,0.28713150439056057,0.44611762095712393,0.2376826730640198,0.32079914560087847
142,0.3593813541451319,0.3156714908334069,0.690157639848771,0.9793879132828949,0.1648273032689797
63,0.4192816723496292,0.3461097473070672,0.6391068887252137,0.48493860044885595,0.43349668477437936
370,0.34237121058193365,0.4512676416042314,0.9325834290476949,0.15124357227967886,0.22925019919826028
1072,0.3447161165742279,0.5497804719703462,0.3068860716854346,0.3274900005205803,0.2970472066443423
4470,0.7885849201412888,0.29246694847088195,0.41746227981934636,0.39224964427014647,0.3018708171421086
4366,0.35372131272146623,0.40887185028892487,0.6829254854252197,0.5481918150320446,0.23641975477295712
4248,0.8806684335164363,0.17994376645415988,0.38995311547252065,0.34194947913051527,0.3075467272887021
2646,0.3187129028833013,0.34393266653459587,0.6465561165024213,0.6120399010319059,0.15422237758959537
1835,0.3822850389467044,0.2992455253039022,0.4694277611021135,0.7306835797413296,0.5699431431148727
206,0.7788156368866415,0.28798762790386834,0.3436969582273842,0.3793940228708267,0.30540282051219375
537,0.33355707318111927,0.41034243150415184,0.8251118489803356,0.1659929851808149,0.32079914560087847
3777,0.3753286964617754,0.319082111478947,0.6464206759973811,0.8352985238657136,0.32079914560087847
3294,0.3571612574268173,0.45453848393787577,0.8988782762090738,0.6030761594479536,0.22697040189228643
4816,0.6922599617468448,0.45160239350593245,0.428456547645482,0.3953555924781935,0.30195896623688356
2071,0.36061480693454523,0.4024025161886258,0.8231366288803014,0.6124030419240647,0.4657931901444998
4998,0.4160419548444779,0.5394756627610289,0.5326373841223557,0.30751399782513134,0.3536698423828038
168,0.27480429048145916,0.3547473607706573,0.6538359975801296,0.35875626865412646,0.32079914560087847
4641,0.3883903418916413,0.6809155016982246,0.6387744606012785,0.4899179146132667,0.32079914560087847
4945,0.32192289685282477,0.30232646604625185,0.4979052789917772,0.7341692984891605,0.15806225569363344
3726,0.4097986814580444,0.3447258375958011,0.746883255997112,0.5689729095809908,0.4545103936123111
2844,0.73338609630603,0.4422282960233145,0.5723935027623414,0.46890599332500404,0.2851111289742048
2292,0.3464149423319045,0.6951748288051326,0.2706784942775005,0.3149646222322482,0.2546121173800824
2673,0.31867785572935203,0.3069737592698231,0.5106418461038373,0.7760084073714167,0.32079914560087847
5340,0.33225559637982127,0.4276394381896426,0.7591729615789379,0.5996744927234446,0.32079914560087847
2197,0.3936246417278809,0.3429773406974774,0.7346831069941293,0.5654289870664724,0.21919645701034796
5329,0.33119279513326644,0.3018725221795512,0.4423053853540351,0.6328085233451332,0.6669771777248245
609,0.327987829025491,0.36914184172023096,0.5422479475235303,0.6666415414381899,0.32079914560087847
2807,0.43296795566254054,0.2912134189566243,0.8125792718534176,0.21102462489299184,0.22242748802257997
3050,0.3392287969894347,0.6158853203235577,0.5519075274884336,0.3023761597371648,0.3754175038793511
509,0.3281890913736977,0.4776022037535176,0.6344097751558625,0.47393338886189584,0.2766903739319112
5049,0.7410768023627401,0.43165332830509323,0.5659439549032872,0.4689849841512228,0.2861874682472725
2768,0.35509643290954374,0.3025758890318331,0.6858546857900061,0.6815849066426044,0.4883757515501227
619,0.7937578504885454,0.3632234161640415,0.32950703157348515,0.418838281738044,0.2977935260601367
4236,0.39863416656832756,0.7741558404361203,0.28323963368779437,0.5961162904028134,0.23746417055656305
4487,0.6367442347431753,0.6374538448135534,0.28188615000137285,0.4289666409268643,0.4539885452192633
2192,0.2611252532045964,0.3176049665009416,0.22941318143849612,0.13582083940676984,0.32079914560087847
996,0.4345205297946651,0.72163037303654,0.2804722248378722,0.426652589308438,0.2644986207470758
3620,0.3366783401786192,0.36360113087665613,0.70538446952561,0.5750468883760209,0.4326842175876282
3484,0.41397343337003667,0.4019942203085207,0.310749535125804,0.39199423457347127,0.29662170391768805
985,0.3953542261691923,0.5224625388157063,0.2941345784769006,0.40524535237500287,0.2996921108860968
3332,0.4866273665331917,0.3362160683299639,0.42799807692910125,0.4123048185488536,0.2769539584192236
390,0.31108903781218217,0.31242019061167103,0.5599351875722004,0.7554416906712016,0.32079914560087847
4979,0.3508289613117869,0.5498505848909342,0.658756265505404,0.26567091228800815,0.25603429445565207
2495,0.5429920627808393,0.33114526323075566,0.3990432924978675,0.39240636062330814,0.3025834874744163
1118,0.2523263472673128,0.10843798556926916,0.11248951257449924,0.10110410014807618,0.17592517364149377
4346,0.4819399206011903,0.6751101518735366,0.2775607146614992,0.4213222449735083,0.5753170743070986
737,0.5346521710454906,0.5498575961829929,0.2948077270005899,0.3302902885749983,0.299542847002938
741,0.3080347596785599,0.3397939157499278,0.5016839769459991,0.853702482589482,0.32079914560087847
2626,0.3476541623744994,0.5514070917279882,0.28644727024729594,0.3218858092709563,0.32079914560087847
408,0.38844949320632366,0.6177363014270814,0.2958204902872574,0.40401674677818655,0.2844129823916072
105,0.6295855947620327,0.4653604878188497,0.5262466192852169,0.4610425198398927,0.25680678538082496
4214,0.7209424342363077,0.32591260170848774,0.40945636392550444,0.3784273342241041,0.3385312060018461
426,0.35785288417374045,0.5372092253089146,0.5776561495425336,0.2578269605631522,0.32079914560087847
112,0.7042419478054713,0.3446977924275659,0.34162057236236065,0.3881970714467505,0.30755132887276865
4435,0.33762993695357124,0.3909202574427103,0.90756397444726,0.1815599621711668,0.32079914560087847
94,0.5945159633131715,0.49024371251196397,0.6140575819318312,0.25969273472386106,0.48263930181315357
5192,0.37626801933893084,0.4243791873822998,0.8193035704512676,0.6104537580111521,0.5687412668764894
1628,0.31870772714326656,0.34852640542095203,0.6425279131824521,0.874534731380579,0.32079914560087847
3309,0.47660669019114454,0.3205744724524843,0.729577644908902,0.5363413835288402,0.2585030443073588
4347,0.4768030725558899,0.5132707349266171,0.3064904379924806,0.32881006917933414,0.3044047081682575
1185,0.33973439285168194,0.5172180923557226,0.2764014545020332,0.4099790177228662,0.29747055237846537
1860,0.8552508178408647,0.19226797695283876,0.3976380281557776,0.38442666036186113,0.2914975524605749
4330,0.3138018649818006,0.3364471426150509,0.6194357677550986,0.9365365649799867,0.10873615049020531
4494,0.31536893118602227,0.31716310592481034,0.4589494571047022,0.566646927997964,0.5454046208819597
3072,0.3258830773708069,0.2837635482030804,0.47270781687043245,0.6669593123134587,0.5652407555973598
709,0.3234617183042856,0.3550097621053687,0.46399374062166643,0.5348288086231231,0.32079914560087847
1423,0.3059680127435592,0.30677490709292143,0.5895835748074765,0.7814025589412554,0.32079914560087847
3883,0.11259497113267965,0.043193288492888456,0.2932990856199591,0.3249333729552764,0.2892936812916992
5102,0.41650289146414,0.3331934555704864,0.679247768963191,0.6285242199972236,0.463724202908575
486,0.4093512017624726,0.4752902674912344,0.7394439789508871,0.5352834125772195,0.5487791637972674
4099,0.6097458001827184,0.18813922098876523,0.41187752419179335,0.3934838533351843,0.29548209286370525
2554,0.7071109344458513,0.46137270357808613,0.4943265170211861,0.5432303958145346,0.2604730974858527
2889,0.31100193750131244,0.28833714827182094,0.4697426833104313,0.31449537695796026,0.21216207296760614
4783,0.7150478578499265,0.195584318096652,0.4070573163947323,0.39638193094791885,0.305443084372776
1594,0.33089275008954033,0.36479991264228445,0.5621925293228693,0.6389107002383102,0.32079914560087847
3107,0.4309403964735169,0.562139738929319,0.76315343824475,0.24747175128988225,0.32079914560087847
4965,0.894806484995234,0.1848762850057403,0.3986771424522692,0.38377665804817107,0.3058113548976025
5400,0.4272747895026528,0.4517356080550497,0.520913027478575,0.44573980964114673,0.5246556469273569
234,0.71794272319048,0.28871456463158196,0.3855012689946095,0.37725241346799016,0.336612920644101
1640,0.3463698394544592,0.4789168956027563,0.6653948772531265,0.2565312941047176,0.2571721799156098
902,0.44143975482963094,0.6457062847431898,0.6995083786076236,0.49364006356863566,0.2747138497758238
1405,0.4260809680940766,0.4015856260755621,0.31195725903061083,0.3309411946738854,0.32079914560087847
894,0.35094001790510293,0.30930956376039165,0.7029730757175076,0.6478632348858194,0.5666448139356673
1539,0.3244232229244469,0.4716794520809515,0.644682430712968,0.5079889188704565,0.16447959607295065
2152,0.3242707604108532,0.4317059875837477,0.7035605373910695,0.24150134627842948,0.32079914560087847
831,0.3424974986387803,0.44911696505930065,0.8678990708412808,0.20874817073876126,0.23131372205310605
1836,0.3838133610398092,0.39906200846367373,0.6814341656874103,0.26395823933967283,0.588297567760842
2842,0.3610986646886467,0.3920957676857605,0.6441824986174934,0.2189291302260475,0.32079914560087847
4573,0.26701524536408966,0.48438391329150027,0.8427480454645213,0.21055176447791582,0.32079914560087847
1131,0.41511135678623806,0.6270719113915894,0.5058465151342326,0.4204302089840587,0.2915149522003265
2502,0.26664761994333896,0.43989353576773355,0.7780037985994162,0.13392433654936256,0.32079914560087847
3877,0.33334442420483623,0.2971709287366308,0.44329382463163414,0.635402386860554,0.8529056199290006
1906,0.41431074374201277,0.3792830043893672,0.6460025610233184,0.5665265438097222,0.7575582096789432
2070,0.3270171559515539,0.3440924344876804,0.5129399121424164,0.6443480527405661,0.32079914560087847
1360,0.366905697129298,0.8145692262159073,0.2475951939443537,0.3043202016959348,0.28309563515305375
3089,0.32438492244819006,0.3953078345072523,0.8154705120222336,0.5776779878415585,0.32079914560087847
3585,0.618648812433843,0.501786089357873,0.2874441860735098,0.40102774837463273,0.28923184750580483
4072,0.4824480303943115,0.7020108385624643,0.2698129649548154,0.4314301786168761,0.41198571725825545
3437,0.315981886684418,0.30810750011337407,0.44982445252091635,0.30415480900488184,0.32079914560087847
5062,0.3350895358662518,0.33836674487489465,0.4729967566145181,0.7031615129219593,0.6518383975443647
3765,0.27004541933697884,0.17429967634682444,0.20655745800837597,0.13587832014529974,0.16399743634247693
2500,0.6266685476784736,0.48086603479510326,0.3154659973387323,0.3903206051456468,0.30166504005463235
1041,0.3934494059581345,0.7363664680034465,0.199513261836717,0.4769737222646399,0.2694627233583741
1677,0.32871272838692295,0.30377974279597203,0.4872955884908371,0.7453977450197822,0.7136054604697326
1087,0.31900747643041927,0.4573850685137493,0.5213939794760646,0.4348790229286689,0.32079914560087847
349,0.3239065361906967,0.32188886594886945,0.5123511605592826,0.8058747122347932,0.32079914560087847
3133,0.35428206718465477,0.5060104674115145,0.8352133151099823,0.2094599919599269,0.32079914560087847
1235,0.4047234986583003,0.6159904897044397,0.28596576543141855,0.31808376570417163,0.36610835551320825
3342,0.4365568138026044,0.5650161587905491,0.2858367744742375,0.325970195333287,0.32079914560087847
4329,0.34858461255445244,0.5340417622390308,0.4925869818272011,0.41634835352027955,0.28649865036977323
2168,0.47032467269359407,0.33498506445615045,0.7345257380263683,0.7064838273061707,0.15304408446955314
1230,0.7252751201585018,0.43504515272085864,0.31489272467046037,0.33910454408736496,0.32079914560087847
2189,0.31455737514858073,0.36096205071043785,0.7949231739072669,0.5567215589643923,0.23426304984076363
3384,0.3892089960868448,0.5793806552783394,0.5100556743398473,0.43904149603202147,0.3708564712723826
2473,0.48281299400590155,0.3436089536884766,0.9281988421403138,0.21663514263899492,0.25865518418055927
1791,0.8565045299555567,0.3124624075404507,0.4600047874072394,0.48944180057148146,0.3974061733413842
4187,0.3396713967015453,0.3586144612821535,0.4451321300442605,0.5994702372689202,0.19151879164703206
2431,0.4490619932395962,0.5667304942871395,0.2802875834963073,0.32350015038985674,0.29565364566968655
277,0.6548241298324036,0.2949683387951796,0.34463822366921415,0.38021086393188497,0.3090861009584669
2968,0.2811918930757175,0.18246544477249996,0.24644588451587024,0.7665522836121331,0.14924749001564108
1017,0.35035353262002766,0.3854146030594295,0.5431483044046542,0.5592962622336365,0.5168110964898973
2949,0.39072814972617376,0.3918934844510427,0.7650271240342033,0.2382325359778811,0.26439465370707205
1357,0.31200100320629703,0.3097803645633188,0.26129126950504517,0.8721225286897574,0.13290309480974394
4201,0.25451953013744694,0.13360061770974804,0.20409078236148168,0.147392905069295,0.21922967469532842
2297,0.7805651848966582,0.18800794573319618,0.38723822436945077,0.3855798902732468,0.3063813761238471
5276,0.6145917716380684,0.37457007353801136,0.4038576035654575,0.39339600541403486,0.34690752699799704
1293,0.36511977106075166,0.3838049894144408,0.8710908599403288,0.6094006674995951,0.21712818877193357
5347,0.27122253049915723,0.45420194191905333,0.6523186953780882,0.4891307177066704,0.32079914560087847
1968,0.39554824248135034,0.6823001572916244,0.26224322276904155,0.2995323092362509,0.2802079973517884
3160,0.3479605661845539,0.3768144328789618,0.5320195174374582,0.541772409534717,0.5265264784494158
1276,0.6416537938618089,0.41516097926567014,0.4483670389775661,0.47716640926864257,0.47431158504870563
2789,0.248075438037667,0.088098376483112,0.03612262764899056,0.019699805939242438,0.32079914560087847
3596,0.34413037068058616,0.33982315432957727,0.46201594070248847,0.6521997770181163,0.5756344398081888
772,0.33440116244163615,0.35173459365534754,0.7950346589488305,0.20443331945119272,0.45683620675895054
1784,0.6930193167490792,0.3465857692849318,0.34059048743287174,0.38847453350223277,0.30792952156323866
766,0.6721893291619825,0.45215986581282064,0.4548300387507263,0.4580090552046459,0.26219207673371514
2343,0.3656837788462477,0.3536999930782138,0.8589824787897404,0.5723230605492701,0.5102174579210302
3097,0.32288011300267155,0.3163854492119904,0.4960912975882193,0.18691470870641588,0.7779806149643227
1455,0.6721289948210066,0.29870819181462976,0.3442048140530857,0.3740092706670369,0.33267813486869025
372,0.6323943949397233,0.6884316067852599,0.2811768840096729,0.4274712379398904,0.3708701322250802
3584,0.31161119604254045,0.3549148858979347,0.42708408386107527,0.4900941527266838,0.32079914560087847
4841,0.3927283514321569,0.8273790059837649,0.22031544922851434,0.4517523310427802,0.2784260339220149
1098,0.35598725170865964,0.5001472371332348,0.6756098554250924,0.5879534832604522,0.5830963397706139
5335,0.5172800214364364,0.6585966197815103,0.5225600577289815,0.5047173972143172,0.27244771342254753
5221,0.7314469683324564,0.36687242073958093,0.42117574520379375,0.5282017132875223,0.2622222746291519
934,0.3261874108848475,0.4538828535421644,0.7054679451021858,0.5299536105134078,0.32079914560087847
4992,0.3778614078781861,0.6264601388653522,0.5596221080918423,0.6258282287545407,0.21814844623919005
687,0.3395356444343493,0.3748448565161457,0.5446683706986353,0.8403908111797507,0.32079914560087847
2202,0.5489348474886865,0.5076861662135681,0.6827782514612372,0.299352998253164,0.2879728828650958
423,0.3653475036222787,0.4945889234712996,0.634140921146538,0.7569213677957475,0.32079914560087847
738,0.438599456576872,0.5184468585831342,0.2977006256245696,0.4384453593160732,0.22207877423003636
2442,0.3229287649589978,0.40157682466638184,0.7721715646068714,0.18726863098956525,0.16475108953287737
243,0.7381992387817313,0.34024010244243574,0.40077951078152485,0.3955878652738252,0.3461530110105841
5273,0.46322858522772814,0.7190502175589009,0.505652475880073,0.5478787438398001,0.26493505223588815
1135,0.3947989432026119,0.6632539078256761,0.29259184662901483,0.31945300027764284,0.36035234904395624
1889,0.3098334032797629,0.3708746750937425,0.19707275292685092,0.7629463614330997,0.17037048647515354
2164,0.4755597119212672,0.5903130497151328,0.2515097009492076,0.2959043346984105,0.27308158162771545
554,0.32469413594569196,0.3959563044344781,0.8201976620573284,0.2198293002822702,0.2563155662817202
3444,0.39157445716099126,0.40267043705112815,0.5870068883013863,0.6221066220702899,0.7709508325056474
2854,0.34216625127655936,0.37573305296121173,0.5885042890414627,0.5949111832211195,0.4091967259154169
576,0.6572332150011283,0.607413740222977,0.4711671120233024,0.4881558949931746,0.387033771456863
139,0.8622630583181684,0.3207882422720644,0.32881213885987104,0.3234334510423174,0.47018540213602655
4202,0.3319722615824929,0.45520977785839933,0.6780031904991894,0.22463617223109136,0.2421510277278514
400,0.3700393859028812,0.5874998806588586,0.5419641674177319,0.43357919905832815,0.32079914560087847
640,0.6352857112013957,0.5788724111922896,0.48684909550619465,0.31798398781842163,0.295404153533578
1220,0.5980823439536561,0.519041028291011,0.30799373546202813,0.3312495661831054,0.346979426749037
4819,0.33311077651184107,0.36552670019357136,0.5023099516339193,0.599372628467643,0.32079914560087847
1731,0.4207950587357767,0.47096430029095365,0.20847094672175934,0.6175951071238519,0.24377179191579332
3073,0.35729493939799933,0.46901680203930146,0.665705561187137,0.7131555696305037,0.19641545229185492
2771,0.3840943297845502,0.5657645769237196,0.784851559970568,0.25112792392586936,0.2463374626319019
556,0.36146865616198465,0.7895930646089072,0.26152419031915497,0.3106544706277041,0.2854749417144668
1691,0.34752831795251277,0.40155653667233937,0.5318149746339284,0.2503973039726059,0.32079914560087847
1502,0.38218226353744383,0.5831036513615631,0.8483014747167589,0.21526988472039055,0.2436849370165371
317,0.32733494638968474,0.3666009196428358,0.5404785601365978,0.6403336196524838,0.12803562546384328
5088,0.4157728163626733,0.6985104137080008,0.2698962562585952,0.41465194870549044,0.28097603049239683
3867,0.4826597921008743,0.38589614456508503,0.704225577911736,0.504300209967377,0.25622166520686207
3457,0.7564460884566505,0.28141730136263715,0.3874092295241137,0.38549927263367345,0.3067868907197122
3887,0.3139207591243121,0.39304050199657725,0.5176700105422466,0.8089723456190278,0.11951737435913956
844,0.27522470845056385,0.3540146061622992,0.6785309477868561,0.6303849329608293,0.32079914560087847
4616,0.3679031361731288,0.3768196540538992,0.8564595999400745,0.6723261695703477,0.20278174384793374
4746,0.3547545383106799,0.6813800370912267,0.2292184050931527,0.22975412704472362,0.6627079143075759
4450,0.3392267266934208,0.43144134860263456,0.753995817376077,0.24129763309502325,0.26197364529005585
3330,0.35443630423768896,0.5503431654521717,0.5996551887441754,0.4588553596631267,0.27361881656748577
3453,0.3666049126941383,0.5470584497108364,0.29490189039933207,0.3180573751764189,0.2910263214922592
2995,0.43000107359636147,0.45157792857194,0.6529000760493829,0.2563942802688508,0.2775649625035609
538,0.34659786777255963,0.6070895798475775,0.2962505829930583,0.31703989380162423,0.29374053709401626
1757,0.4746436059351246,0.6347316733776169,0.6721331805834704,0.2688301838226788,0.28009439574514533
3495,0.8236476013106748,0.3204939171820215,0.3361404836829204,0.3819920437981537,0.33928342119722577
1114,0.3521984621249695,0.39579608895211316,0.6192268024044651,0.5962251061405336,0.41585981964378854
1408,0.41071818864478127,0.7886693641742668,0.25043760182223684,0.5001373753499456,0.4181301261826251
855,0.35232578532982334,0.39782205400425336,0.7039467731714288,0.5624096214802989,0.4586499498786836
4579,0.37033987458146744,0.8089812264450423,0.23730153128850726,0.4550516892829875,0.32079914560087847
3176,0.38500052792548356,0.38622597364470235,0.7190501400749659,0.16528694818491013,0.622657308386804
1124,0.41591699769221147,0.7096917836010951,0.26482691164137867,0.29502260186020685,0.5828990468537604
2550,0.3142043896782139,0.3429137915396678,0.4406732812001024,0.5104983688484765,0.6291574772793191
1484,0.7077033348623947,0.2835275510959097,0.3934377140443696,0.39556093247495433,0.30544552896431143
4425,0.3621605786654813,0.8887230378526233,0.20684805620762534,0.2769168922514519,0.32079914560087847
792,0.5866375997106318,0.6235591048937029,0.29382242036052236,0.4876118163045742,0.44675916905170127
659,0.3319809864014085,0.49578785441335477,0.7455312464930584,0.5840353936743713,0.6086252091743508
1772,0.3162307658409439,0.29295445703360884,0.46935478907490824,0.47408450174683603,0.6117728364753764
4493,0.7131794156973984,0.2863420627400249,0.3909023046445775,0.398756174660466,0.3045590050339892
2856,0.5596821977316062,0.6019116660739391,0.47893199910001166,0.5422664185234031,0.4234130322900344
949,0.4458836452234278,0.42126960476600783,0.8187699164341297,0.5372102826172462,0.2260551180615482
3794,0.4849036972233486,0.6634940818727966,0.2861929737888533,0.41052146959811203,0.2897880639798497
3521,0.3954818451306194,0.2653912778333377,0.6767766707691933,0.554668158996784,0.17872868873404238
2628,0.3789808465085493,0.3608439029804257,0.5735442863731925,0.6644720954512854,0.22166779525309216
418,0.6865494938274124,0.4642667262576766,0.5014831195983885,0.31998912565650955,0.3718035347930804
4250,0.33503112394300294,0.31750367570715593,0.7592984513529953,0.558316197565998,0.4727368367014293
798,0.35873630905852105,0.5281698797279977,0.49226911125414774,0.3006927694292127,0.2783452186018461
843,0.3903914308673446,0.32213694634660966,0.5656751008939627,0.7164505897017653,0.1666687996926142
3716,0.4324191793405753,0.7357564855943308,0.2614244987365336,0.30619899036348075,0.41777724220452117
4023,0.31952460679902955,0.35308553537629456,0.622773132362965,0.7432102233289373,0.32079914560087847
4747,0.3146146040455359,0.3711260373728718,0.7882307545031204,0.164923265021633,0.32079914560087847
1696,0.36079329602659915,0.34558897240116765,0.9612231069978148,0.23574098094676202,0.4507972028696054
485,0.6204638705248703,0.4554078841531672,0.31437344393140854,0.38642420640429426,0.3454000768176941
2717,0.311312334025108,0.3013777039719119,0.43784727360106085,0.5571280815460078,0.6018926602864745
2851,0.32997472168567055,0.41442822465731194,0.8127723897435973,0.21117790686240487,0.32079914560087847
188,0.3176197865879718,0.3830937162115393,0.8214560609810277,0.1958930916105597,0.18713563902413632
1976,0.5888590273335268,0.3378471633804095,0.34226221023793857,0.3788447022280836,0.3378806570544369
2042,0.4866273665331917,0.33630557418603374,0.4280487519479938,0.4123626608014623,0.2769539584192236
5093,0.4833778890611178,0.5275879424871172,0.5643529435828565,0.4770156578977812,0.3997150181467782
1169,0.48278371410513377,0.37092464919671475,0.33846158382099595,0.3758363628213137,0.3061823576129685
4171,0.31419034124097683,0.3649960796435041,0.7977904586126064,0.15674581655908007,0.32079914560087847
4537,0.3555606228515133,0.38314473454949916,0.7752360212039021,0.21760906156729368,0.24095619766506998
86,0.4572603654545675,0.48586508603302886,0.6831186033153993,0.5212049698063441,0.49301457968771645
4955,0.4537183847313894,0.6033928388154676,0.7167163251139681,0.2631791764998496,0.45735014617938385
2975,0.7956625228213166,0.31087546871233296,0.34208696680896833,0.3769843507785567,0.30843512061255135
4987,0.42995109073545495,0.46602999162225184,0.29823169982256376,0.335817477325837,0.30528720571252155
4800,0.36226261468330834,0.29516868273634916,0.7354019551712199,0.6158182654265288,0.13981726246874698
1734,0.35897054826466307,0.530781511431688,0.8144389529103768,0.21328191880104577,0.32079914560087847
1664,0.7430261339380964,0.40733026109454923,0.43209740954831605,0.4403447542861109,0.395104087112588
1764,0.34688253347446835,0.8080433542498574,0.2216834904658177,0.43634875841604776,0.27621295958500613
70,0.4592614544302708,0.6226055691737059,0.30488615903073985,0.3258818051410194,0.2941837271594263
2314,0.3470154760542169,0.4410380173140128,0.866698349302721,0.21389486592165846,0.19167136291873876
3748,0.41224503195501894,0.34262946127021937,0.5055177724662168,0.8305079200504386,0.17988929451532884
1858,0.46043590378328847,0.6388508820503763,0.2713728341727267,0.6883157565188219,0.21979049275343981
1726,0.3416103767968321,0.4537321853511136,0.9128247784994924,0.18407845000115683,0.32079914560087847
5142,0.3573852930311766,0.6200850842667799,0.6476951066543303,0.5922379673654011,0.32079914560087847
322,0.3857026540307628,0.32990143018423884,0.7704471397821564,0.6416679681173504,0.7101380230760813
4373,0.3385370223642248,0.41489455016743565,0.9127331949198938,0.16983515681034683,0.48340388376571214
2404,0.375532472740856,0.3476646132034265,0.7509691367022209,0.6982235921195715,0.659720048253361
1550,0.6483337518288846,0.3236303515551344,0.33999768184822665,0.3906018630989565,0.30179877359156654
3655,0.35894762713022366,0.30710473617253864,0.7413097410101134,0.587567747738368,0.2187567181329878
1090,0.5648672540983728,0.519905207331365,0.5040844986591391,0.42227537684227573,0.409861511013532
1473,0.3816460568698485,0.4412607377191998,0.5491769731977061,0.5325489200851439,0.14363499544946476
2724,0.32545748366166755,0.31139922714676815,0.4746804571513232,0.7273363208856807,0.12565588750392395
4728,0.3323079452933151,0.3118968797065163,0.4670937618683198,0.6921713041692695,0.5821721403707467
3517,0.3077669521013357,0.335219122269773,0.22953480148383829,0.898879812475417,0.32079914560087847
5262,0.27588675954014585,0.3500681437917545,0.678013141230172,0.17017624534369866,0.22419492770264335
2187,0.4088476761962392,0.73072938918817,0.2866757685143025,0.3221439303232225,0.2891497379901173
3999,0.4686353111462667,0.319185938271988,0.7073397881636793,0.5599961534902016,0.25983247070408694
3251,0.31436956972446434,0.3807051032658897,0.7148466933260264,0.19146544793040418,0.32079914560087847
868,0.3779337203603853,0.6477658144913561,0.5725945443827478,0.5293115615094515,0.24818557383263204
3710,0.4021172917333968,0.7717159107996573,0.23207334352116202,0.46983345769417645,0.27331209222954944
5336,0.6197061421837896,0.3467889475782102,0.3942861059970292,0.40491474774993635,0.2898589571343751
1701,0.3674719230890946,0.2993703859731196,0.5386336209033163,0.582019771927998,0.6332944451546542
1566,0.32084826534333344,0.3279300637043013,0.46371769997329887,0.18119483295157446,0.8484389197953964
983,0.31167241765323667,0.3064749132986608,0.5092225770292534,0.2986126174197728,0.32079914560087847
4585,0.6353958805249915,0.6743230970458294,0.2914438271101032,0.3277416143194281,0.2984383230274627
3033,0.653071032743506,0.43920807008666557,0.42628470847214456,0.4136397092848384,0.30401630571313987
2835,0.4805760391629024,0.5784797788369967,0.280392066171624,0.4017354121838921,0.2928164814936512
3009,0.532721620012546,0.5939887568710662,0.6361738186317119,0.4897217932255154,0.28091951728807946
3161,0.39572466127739037,0.6039922296982818,0.5630864366561343,0.2482875078087041,0.7091512708928095
2378,0.36479503034314564,0.6074173204572197,0.7291993328587695,0.5192054354364777,0.23663588542458314
2680,0.3905187540721983,0.655388879076395,0.5752289082739775,0.6505115062701002,0.23024471655464446
1153,0.4591557214552761,0.6328736809820344,0.48586139331977946,0.689252981768122,0.21301394121792716
1338,0.399316624861475,0.4108033866629114,0.7965978450770693,0.2676586974503135,0.45392714283187524
2767,0.3058652373342987,0.27758406390002077,0.4091119580698309,0.44691961083732445,0.2353107730129174
824,0.38207401663157514,0.311558845923426,0.6287526003194922,0.6576687620022674,0.8242916760076427
1997,0.34906595637767995,0.5417805877312533,0.4773730512460803,0.4215830773813656,0.29682273562159567
2310,0.31686531156919867,0.29739543925893924,0.4530669166388569,0.818219694997802,0.0913249067783778
2393,0.24952982098741883,0.43155352927557544,0.5851352295126888,0.24140427974827053,0.2524207567678876
2761,0.3541609548678427,0.37418176729909514,0.6632125345304186,0.7109906425695842,0.06938397875103518
1290,0.5781616599515136,0.6292576443968141,0.2885090985614376,0.4100583700631638,0.36105337161659545
2922,0.4579247825967368,0.47791771189616367,0.31272088549712285,0.3360826479026399,0.3069800134510054
982,0.33384321766589503,0.3121479436327921,0.6792837021584057,0.6718019741560816,0.49367893338732527
439,0.35134342987123646,0.36532292519458576,0.8332878486648606,0.562009606152102,0.44947942423254567
4004,0.3293688643450367,0.34771354307141134,0.5434645165225439,0.6948468698665001,0.32079914560087847
2043,0.31365546547796186,0.328067753546222,0.46128622043043543,0.4650692444066542,0.7009322665519339
3796,0.27367420461445324,0.35052462365771053,0.6529776548964875,0.5840832942898129,0.32079914560087847
4791,0.36401852145965335,0.6487369530297136,0.550371060915611,0.4748154832141783,0.2563585623328421
2414,0.3451131697740331,0.8158663152467855,0.2387959836638481,0.29842318404247936,0.27976106849932425
1713,0.5349930304963475,0.6274872185637533,0.256327881745513,0.3130881834062146,0.3458390966975438
1705,0.3230495815192364,0.5185870844243103,0.4982198326545031,0.4369680320330395,0.32079914560087847
5359,0.8712676629522598,0.31601131473361865,0.5812343586947368,0.29879355521621437,0.29663809706092514
4827,0.3472060911657807,0.44724480090317376,0.5706073465509753,0.47094420970130263,0.18608604645845553
135,0.3612919416093713,0.5038632219243998,0.6074029384508591,0.46446587740912987,0.2537283256402996
2911,0.333523504810037,0.43692596910973897,0.7825238260118373,0.15029694766432986,0.19234060580141835
3393,0.3632494064904963,0.36462791222220364,0.7482710144235846,0.5725871465838366,0.6290225933463682
3353,0.34282741509642106,0.5823149555931613,0.6473864497210755,0.5338756767543555,0.32079914560087847
5061,0.5170836390716911,0.55329849964317,0.2867389740833212,0.32826707503297015,0.29519420626054144
