,Class
5690,2
2159,1
4206,2
11998,2
11188,2
11877,2
13793,1
6359,1
8753,2
212,2
6409,1
7347,2
9756,1
182,1
6077,1
7417,2
13114,1
8698,2
6573,1
10160,1
4186,2
9314,1
8281,2
12091,1
2897,1
7909,2
6756,2
7369,2
13548,1
13096,1
8496,2
3565,2
3454,2
12087,1
11090,1
12079,1
2861,1
6664,2
5566,2
13899,1
1274,1
9913,1
8966,2
6782,2
4299,2
13502,1
13066,1
3476,2
11771,2
5492,2
1535,2
6089,1
14456,1
6372,1
815,2
7254,2
10600,1
7982,2
14544,1
8041,2
3101,1
3432,2
14329,1
8334,2
7787,2
7100,2
3543,2
11006,1
13633,1
12581,1
265,2
12341,1
6421,1
884,1
4950,1
2853,1
8341,2
7779,2
971,1
9188,1
12208,1
1874,1
11749,2
7044,2
13076,1
9832,1
3396,2
8540,2
11819,2
8796,2
6842,2
1832,1
7405,2
2145,1
7037,2
7704,2
7850,2
10436,1
5067,1
6711,2
5571,2
7948,2
10905,1
2222,2
3849,2
4031,2
12249,1
14931,1
4559,1
6186,1
9073,1
5442,2
2134,1
4465,1
9294,1
4222,2
11778,2
598,2
6461,1
1909,1
7015,2
2637,1
4938,1
13194,1
8408,2
5090,1
1279,1
12601,1
8706,2
8218,2
411,2
7331,2
1590,2
6341,1
9649,1
4747,1
10792,1
14572,1
535,2
7910,2
8772,2
1541,2
5197,1
1576,2
8625,2
14076,1
7474,2
5340,2
4317,2
8841,2
9656,1
5446,2
12050,2
221,2
4175,2
4793,1
1887,1
7908,2
1450,2
3623,2
1443,2
8398,2
1508,2
9234,1
838,2
11115,2
3368,2
0,1
12656,1
1354,2
2902,2
9003,2
10632,1
1448,2
11234,2
367,2
810,2
7929,2
7545,2
14032,1
2943,1
6107,1
11800,2
2264,2
3350,2
3122,1
13673,1
4853,1
8630,2
6668,2
8534,2
9388,1
13797,1
11532,2
13044,1
8012,2
7988,2
5786,2
1971,1
9500,1
1029,1
12605,1
13788,1
3486,2
11245,2
2724,1
14167,1
10006,1
10541,1
2517,2
2576,2
1797,1
6194,1
8903,2
9143,1
2196,2
3429,2
13783,1
13649,1
1417,2
8686,2
12996,2
11087,1
2335,2
2122,1
14670,1
8850,2
5154,1
10855,1
12011,2
12887,1
10208,1
12272,1
292,2
11741,2
12726,1
9402,1
10205,1
3981,2
1212,1
10432,1
10460,1
8781,2
14672,1
10865,1
2348,2
7378,2
8971,2
696,2
12336,1
10485,1
741,2
13716,1
10428,1
8385,2
14350,1
13050,1
7856,2
14697,1
3243,1
9155,1
14648,1
6220,1
12381,1
11710,2
238,2
11281,2
1179,1
14845,1
7226,2
4718,1
5916,2
14588,1
11701,2
2924,2
6230,1
13723,1
14395,1
2083,1
4000,2
11114,2
8221,2
5554,2
7554,2
3774,2
5508,2
100,1
4923,1
8560,2
11623,2
11544,2
12744,2
13427,1
4786,1
7812,2
10119,1
1211,1
11691,2
11360,2
767,2
3360,2
10378,1
1330,1
4257,2
86,1
306,2
7590,2
4433,1
8712,2
13176,1
2204,2
12181,1
2495,2
11460,2
9834,1
3287,1
11064,1
2048,1
1686,1
13635,1
244,2
2194,2
11066,1
7242,2
6940,2
1854,1
9312,1
12708,1
12047,2
2371,2
3150,1
14100,1
13535,1
3753,2
14819,1
6830,2
1910,1
10980,1
3686,2
10636,1
7298,2
10372,1
7103,2
10148,1
5308,2
10635,1
4123,2
9718,1
1447,2
4874,1
13499,1
8963,2
4035,2
4481,1
9959,1
13792,1
1371,2
2659,1
14442,1
915,1
11716,2
10776,1
8328,2
5802,2
13216,1
3239,1
5254,2
1710,1
14584,1
14870,1
9063,1
706,2
12733,2
10226,1
14642,1
11950,2
13482,1
13147,1
12927,1
8325,2
3512,2
5599,2
1929,1
2900,2
12461,1
12059,2
3089,1
13385,1
3895,2
10713,1
3985,2
6670,2
10223,1
6483,1
11822,2
4216,2
4570,1
2075,1
2609,2
5081,1
1689,1
11745,2
8081,2
14638,1
1564,2
3799,2
14866,1
6308,1
3689,2
7883,2
680,2
5812,2
14170,1
13445,1
14345,1
6960,2
14707,1
13854,1
7876,2
14084,1
12802,1
4423,1
7810,2
14316,1
14911,1
3989,2
7834,2
3775,2
3152,1
8090,2
13067,1
2544,2
8920,2
835,2
11680,2
4364,1
14253,2
5524,2
1246,1
1342,2
1333,1
8868,2
540,2
12690,1
22,1
3179,1
5764,2
6976,2
6482,1
10547,1
12782,1
7276,2
8327,2
2327,2
10583,1
2578,2
2433,2
1675,1
12594,1
13522,1
6655,2
11527,2
3946,2
13710,1
14298,1
4956,1
5332,2
13294,1
7859,2
5304,2
8051,2
4954,1
10849,1
13231,1
13374,1
507,2
7807,2
2655,1
7513,2
6722,2
6343,1
10369,1
8844,2
11538,2
4310,2
6174,1
7124,2
4281,2
6658,2
1139,1
3940,2
12987,2
6994,2
8123,2
868,2
12444,1
11409,2
3081,1
10524,1
1133,1
1419,2
13451,1
8226,2
11507,2
956,1
1749,1
11453,2
14705,1
9622,1
13852,1
9958,1
5310,2
8405,2
4452,1
4226,2
5581,2
6401,1
355,2
6950,2
7114,2
5213,1
8162,2
5333,2
2228,2
9224,1
6838,2
7717,2
5787,2
2483,2
9566,1
4149,2
7690,2
12572,1
9271,1
3808,2
13370,1
8624,2
1120,1
13709,1
13896,1
1229,1
1361,2
12392,1
9679,1
5600,2
2639,1
4009,2
3246,1
11061,1
10952,1
14227,2
11551,2
10627,1
14936,1
6486,1
3719,2
3537,2
14019,1
1579,2
3344,2
4789,1
2998,1
13347,1
14702,1
7577,2
1894,1
755,2
814,2
7406,2
2498,2
8272,2
10380,1
13026,2
6744,2
2200,2
8498,2
6524,1
11852,2
9113,1
6407,1
6168,1
7009,2
3998,2
9889,1
12448,1
2287,2
14356,1
2353,2
5458,2
3037,1
10392,1
12829,1
3471,2
8252,2
3966,2
1438,2
6363,1
910,1
9399,1
13691,1
5473,2
6807,2
11508,2
8088,2
165,1
3763,2
2542,2
4066,2
6515,1
12347,1
4136,2
2991,1
11482,2
14464,1
4649,1
8024,2
8851,2
8134,2
13724,1
4417,1
12982,2
9628,1
1174,1
998,1
11053,1
4716,1
496,2
10089,1
14443,1
1678,1
8895,2
10236,1
11889,2
14492,1
8083,2
4298,2
11121,2
7999,2
1516,2
1723,1
3469,2
2822,1
14416,1
5440,2
6689,2
7877,2
9158,1
14602,1
12349,1
14172,1
7575,2
349,2
3447,2
13049,1
8068,2
4488,1
14690,1
10955,1
9650,1
13636,1
8175,2
5167,1
7319,2
4541,1
11081,1
3434,2
6473,1
1784,1
4396,1
2728,1
2258,2
8693,2
2213,2
13816,1
1093,1
8016,2
14506,1
13387,1
11293,2
11815,2
6032,1
3065,1
615,2
7045,2
3346,2
6408,1
9709,1
8222,2
7860,2
9772,1
11605,2
4704,1
797,2
5199,1
10036,1
6176,1
5540,2
7234,2
8506,2
4937,1
9693,1
7355,2
720,2
13235,1
8267,2
5982,1
4701,1
10017,1
14328,1
7785,2
6925,2
8273,2
2839,1
3460,2
5055,1
12847,1
14684,1
12227,1
8797,2
4081,2
13027,2
1320,1
10124,1
7287,2
3324,1
14051,1
2262,2
108,1
85,1
7341,2
9435,1
10453,1
11355,2
8734,2
7942,2
5456,2
1495,2
8270,2
11490,2
422,2
107,1
2614,2
6354,1
10936,1
13354,1
4703,1
1090,1
9401,1
12730,2
4314,2
1681,1
668,2
13731,1
5623,2
4807,1
7469,2
1092,1
13180,1
14199,1
3585,2
2631,2
2780,1
3803,2
3076,1
1455,2
5443,2
2430,2
717,2
14303,1
6075,1
1131,1
6301,1
8874,2
7285,2
13590,1
14295,1
10821,1
8609,2
13440,1
2769,1
2392,2
10092,1
14609,1
6062,1
885,1
7660,2
14440,1
6550,1
4263,2
8307,2
12486,1
3750,2
9927,1
14738,1
3151,1
1281,1
6773,2
72,1
12908,1
14793,1
2579,2
5050,1
4062,2
11704,2
13634,1
5729,2
14634,1
1988,1
241,2
7544,2
8983,2
12647,1
6237,1
11127,2
11910,2
14930,1
14850,1
10098,1
2891,1
14474,1
9541,1
12230,1
4223,2
638,2
14643,1
4890,1
6598,1
7816,2
4150,2
1082,1
6531,1
5088,1
12952,1
9319,1
12929,1
1041,1
934,1
10204,1
3136,1
5461,2
3192,1
2811,1
5262,2
14656,1
7558,2
10940,1
1860,1
8173,2
13912,1
8645,2
3449,2
11694,2
11254,2
13721,1
8765,2
4925,1
6932,2
12355,1
4125,2
13413,1
2992,1
4666,1
10381,1
9087,1
13674,1
1160,1
12450,1
14751,1
1235,1
13152,1
14488,1
4368,1
6743,2
12283,1
3525,2
1379,2
11141,2
14490,1
12427,1
9737,1
6420,1
9279,1
11715,2
6846,2
12303,1
6049,1
3025,1
7421,2
10338,1
8581,2
302,2
12560,1
331,2
6709,2
14423,1
8554,2
8359,2
9817,1
4094,2
8973,2
1780,1
13371,1
12017,2
4851,1
875,1
13223,1
556,2
3702,2
3600,2
3305,1
13411,1
12229,1
3522,2
8768,2
12086,1
3875,2
12876,1
1322,1
7800,2
13042,1
590,2
8914,2
457,2
3688,2
3666,2
5126,1
13449,1
8998,2
1636,2
4679,1
14928,1
10081,1
1477,2
1363,2
13226,1
6645,1
12741,2
2799,1
2303,2
743,2
9846,1
2711,1
5030,1
10515,1
4834,1
1233,1
3262,1
32,1
14693,1
11457,2
8316,2
2806,1
13936,1
4437,1
3361,2
3032,1
5731,2
14148,1
10188,1
65,1
12536,1
3437,2
14118,1
13010,2
13891,1
13098,1
12400,1
475,2
3371,2
8136,2
14882,1
6325,1
11842,2
10730,1
12669,1
2217,2
13585,1
3499,2
9569,1
6148,1
2796,1
5738,2
7493,2
5370,2
3878,2
14155,1
4539,1
1706,1
1617,2
13160,1
13341,1
13530,1
9375,1
1155,1
8614,2
6229,1
7183,2
6106,1
336,2
9905,1
11378,2
3181,1
4080,2
8388,2
1921,1
5868,2
8240,2
783,2
6505,1
11354,2
13431,1
13312,1
9449,1
12991,2
9798,1
84,1
13688,1
8172,2
4532,1
3056,1
1219,1
2550,2
11093,1
6673,2
277,2
5267,2
1640,1
6751,2
14568,1
9906,1
7190,2
659,2
7038,2
12388,1
13504,1
4367,1
1012,1
5068,1
14355,1
8900,2
7188,2
14917,1
688,2
14368,1
13038,1
3967,2
9349,1
11168,2
2723,1
14196,1
4523,1
13191,1
12586,1
14249,2
1285,1
14708,1
14765,1
12178,1
8293,2
13501,1
6340,1
9673,1
7134,2
10944,1
522,2
6794,2
2252,2
11517,2
7296,2
2411,2
9743,1
4652,1
8564,2
679,2
970,1
3268,1
2452,2
4051,2
99,1
7893,2
9502,1
13947,1
14241,2
8286,2
5834,2
12915,1
10146,1
6212,1
14880,1
9320,1
9964,1
12394,1
11138,2
3819,2
2901,2
5608,2
12550,1
5377,2
1965,1
1183,1
8122,2
5210,1
3901,2
4165,2
11030,1
183,1
5701,2
3333,1
13925,1
5746,2
3720,2
4107,2
11315,2
3428,2
2064,1
4404,1
9888,1
9680,1
4468,1
7721,2
4349,2
13007,2
13952,1
6707,2
13989,1
10401,1
13650,1
4283,2
585,2
3412,2
10321,1
3862,2
13410,1
10522,1
13276,1
9961,1
1255,1
7323,2
6231,1
11342,2
3778,2
6860,2
3170,1
2143,1
8717,2
3900,2
13024,2
7248,2
1517,2
12893,1
5858,2
9863,1
2955,1
12932,1
3547,2
13897,1
4193,2
694,2
2142,1
3168,1
1096,1
1167,1
4732,1
9677,1
6379,1
3028,1
5630,2
11883,2
1805,1
5848,2
5621,2
3949,2
2907,2
13246,1
3923,2
7126,2
801,2
7899,2
12883,1
12745,2
13457,1
10370,1
722,2
10284,1
13313,1
9919,1
13631,1
14122,1
14706,1
10945,1
4376,1
13946,1
6850,2
12791,1
1923,1
9606,1
5412,2
2767,1
13430,1
698,2
8588,2
11437,2
3867,2
12296,1
12150,1
7920,2
4621,1
5187,1
5296,2
3730,2
8945,2
8482,2
532,2
3242,1
11873,2
2807,1
7894,2
1346,2
10053,1
14577,1
7409,2
10824,1
11431,2
5878,2
14012,1
7685,2
14623,1
7967,2
8593,2
530,2
5191,1
14686,1
298,2
9753,1
12526,1
9878,1
11372,2
6727,2
7962,2
7249,2
1077,1
4352,1
6141,1
8295,2
11277,2
2039,1
6574,1
14503,1
1760,1
288,2
9201,1
10969,1
9261,1
14529,1
9011,2
5051,1
9915,1
3580,2
11159,2
12418,1
8743,2
2610,2
317,2
14219,2
8654,2
5584,2
7275,2
9483,1
1529,2
12012,2
12100,1
1025,1
9395,1
9227,1
10705,1
14190,1
3306,1
596,2
12590,1
2644,1
5836,2
289,2
1885,1
6273,1
3138,1
7707,2
6627,1
14188,1
3194,1
1548,2
314,2
8358,2
13894,1
7235,2
5941,1
8799,2
8190,2
4119,2
9783,1
1995,1
9146,1
1343,2
12949,1
14175,1
6546,1
7771,2
9521,1
7238,2
14876,1
4613,1
12774,1
5312,2
9880,1
12712,1
13433,1
8884,2
12505,1
7853,2
2888,1
13426,1
11407,2
5993,1
7237,2
12673,1
5204,1
723,2
7123,2
6870,2
9357,1
5244,2
10396,1
639,2
5758,2
2150,1
7813,2
13220,1
785,2
8105,2
5826,2
5594,2
6815,2
8555,2
1778,1
1412,2
14068,1
10598,1
7365,2
6894,2
13204,1
12328,1
12239,1
6921,2
13670,1
11145,2
5406,2
1585,2
4342,2
10608,1
3545,2
1269,1
2055,1
6024,1
12139,1
576,2
10877,1
9931,1
10942,1
6862,2
648,2
14445,1
12041,2
2505,2
2764,1
59,1
6462,1
13702,1
324,2
2137,1
4696,1
5326,2
3755,2
8934,2
12670,1
4968,1
12747,2
3496,2
2465,2
8320,2
2357,2
1187,1
7547,2
7696,2
9508,1
474,2
3143,1
12933,1
2944,1
13033,1
7056,2
8808,2
13878,1
3960,2
1796,1
5471,2
463,2
11205,2
9551,1
13987,1
3431,2
9347,1
862,2
10875,1
5629,2
8314,2
11888,2
12658,1
7796,2
9012,2
13205,1
10306,1
11076,1
1802,1
6455,1
1551,2
2365,2
3767,2
14055,1
2289,2
3103,1
899,1
13927,1
1407,2
10481,1
10960,1
14825,1
10666,1
11162,2
2014,1
8875,2
5390,2
12389,1
9264,1
9769,1
13957,1
11472,2
10508,1
10935,1
9009,2
4681,1
6071,1
9634,1
1658,1
2981,1
1191,1
3144,1
2691,1
4110,2
13779,1
4525,1
11113,2
9150,1
94,1
8878,2
2363,2
3379,2
4117,2
5683,2
8283,2
1528,2
1313,1
9216,1
4524,1
8487,2
11237,2
12286,1
13618,1
13349,1
3362,2
4010,2
9643,1
10649,1
5657,2
1650,1
11635,2
1762,1
7538,2
2860,1
14026,1
4709,1
206,2
3038,1
8451,2
13475,1
6962,2
11414,2
5464,2
2855,1
672,2
8838,2
232,2
11375,2
8861,2
8439,2
12015,2
9267,1
10652,1
6864,2
8137,2
11109,2
9453,1
9564,1
5004,1
12361,1
14234,2
4999,1
14015,1
11859,2
4675,1
13680,1
5234,1
6053,1
12420,1
3782,2
11021,1
9166,1
9225,1
12902,1
11677,2
5588,2
5414,2
14277,2
2368,2
8480,2
6016,1
11366,2
14595,1
5832,2
11035,1
9887,1
14560,1
10533,1
8964,2
8174,2
12589,1
12623,1
2472,2
9377,1
1906,1
8421,2
13272,1
9140,1
5227,1
6779,2
6224,1
8167,2
11029,1
2715,1
338,2
1031,1
13759,1
6660,2
7626,2
8158,2
4734,1
8954,2
9450,1
11396,2
13280,1
8330,2
546,2
8477,2
6329,1
14267,2
7050,2
6316,1
2148,1
11157,2
7729,2
12903,1
7488,2
6466,1
10048,1
1713,1
9205,1
13745,1
3052,1
2020,1
8702,2
14283,2
8570,2
7798,2
10376,1
8435,2
11099,1
12696,1
14202,1
905,1
8756,2
2421,2
8301,2
8429,2
964,1
753,2
8277,2
6481,1
4086,2
13492,1
4632,1
4810,1
9940,1
6164,1
9539,1
10986,1
4259,2
2454,2
6368,1
4337,2
9877,1
1531,2
1831,1
2750,1
4897,1
12739,2
3651,2
11418,2
4371,1
3697,2
9289,1
4249,2
5789,2
12179,1
5705,2
3790,2
3241,1
7924,2
3540,2
7694,2
5526,2
13200,1
380,2
8395,2
9379,1
6661,2
11189,2
2851,1
1073,1
7371,2
13939,1
4633,1
6644,1
4077,2
11875,2
12256,1
130,1
8893,2
6817,2
6490,1
5482,2
3671,2
11669,2
1788,1
6209,1
2791,1
8618,2
8649,2
3021,1
4766,1
7091,2
13679,1
9341,1
6222,1
11410,2
5871,2
661,2
5985,1
9969,1
3477,2
4135,2
9151,1
14233,2
11954,2
13656,1
11073,1
7964,2
10262,1
4818,1
14363,1
6868,2
2223,2
4804,1
1940,1
8094,2
7199,2
9304,1
11936,2
14340,1
8085,2
12483,1
3596,2
1159,1
9977,1
13646,1
617,2
744,2
7184,2
479,2
1812,1
1655,1
1267,1
8233,2
14034,1
8186,2
3983,2
1718,1
8676,2
8721,2
3400,2
13932,1
13884,1
2163,1
12872,1
14435,1
9160,1
4276,2
12753,2
11913,2
7817,2
8747,2
4607,1
6238,1
2503,2
6366,1
14814,1
7479,2
14358,1
10426,1
3121,1
4883,1
1280,1
3176,1
3149,1
8402,2
6393,1
14756,1
4148,2
7078,2
13489,1
5217,1
11400,2
77,1
10846,1
3736,2
5260,2
2094,1
7055,2
9600,1
9145,1
12562,1
4784,1
5371,2
6170,1
9686,1
8833,2
6771,2
2321,2
10365,1
6377,1
13310,1
14334,1
5388,2
5339,2
1763,1
7973,2
12547,1
2119,1
8261,2
812,2
6470,1
5597,2
11412,2
13384,1
644,2
12001,2
7394,2
1241,1
12161,1
2995,1
2169,1
6780,2
5924,2
14120,1
11036,1
14612,1
5538,2
6999,2
11259,2
2364,2
3278,1
10018,1
12552,1
5915,2
4173,2
2581,2
3090,1
2325,2
8020,2
2138,1
8703,2
7348,2
731,2
13168,1
11416,2
1254,1
11805,2
14871,1
14718,1
9525,1
4232,2
13125,1
5345,2
5107,1
11309,2
12985,2
4121,2
7628,2
1262,1
8494,2
6604,1
6200,1
2466,2
5357,2
674,2
7730,2
14578,1
8397,2
8064,2
11882,2
14400,1
7024,2
1914,1
8862,2
5619,2
2393,2
5841,2
2568,2
4889,1
1331,1
7786,2
11568,2
12499,1
14098,1
14187,1
8594,2
10361,1
3107,1
10504,1
12520,1
7498,2
12654,1
4699,1
5324,2
13119,1
2509,2
9898,1
14239,2
13864,1
12945,1
12843,1
4683,1
4830,1
1193,1
6823,2
10117,1
5995,1
5572,2
7261,2
13807,1
3560,2
4295,2
7477,2
11926,2
5532,2
5344,2
13477,1
4588,1
6052,1
809,2
9824,1
1186,1
210,2
14604,1
6228,1
11511,2
6506,1
7749,2
13146,1
4548,1
11362,2
9365,1
8389,2
13565,1
3910,2
11326,2
7163,2
7476,2
2062,1
2510,2
9803,1
2458,2
11201,2
10686,1
12537,1
10592,1
13682,1
3695,2
3918,2
985,1
13885,1
10616,1
14458,1
14516,1
9738,1
1872,1
11976,2
7069,2
12598,1
1652,1
945,1
11999,2
4891,1
14974,2
7485,2
4520,1
8745,2
11351,2
11345,2
7803,2
2950,1
4606,1
2968,1
7180,2
8870,2
1503,2
2714,1
14864,1
1268,1
9640,1
624,2
2095,1
13252,1
12387,1
13686,1
2531,2
10526,1
3030,1
3797,2
7742,2
6311,1
6373,1
10267,1
6150,1
13392,1
2457,2
7090,2
12634,1
3665,2
13507,1
13040,1
4537,1
4581,1
3309,1
6442,1
2910,2
3832,2
11140,2
5408,2
9126,1
8684,2
9345,1
2849,1
14205,1
10065,1
14083,1
13419,1
4378,1
9040,2
9005,2
1364,2
8062,2
8285,2
6503,1
6534,1
10121,1
6685,2
8322,2
9015,2
9522,1
1932,1
5447,2
3042,1
14759,1
1238,1
13059,1
5830,2
5045,1
14243,2
1287,1
4208,2
7947,2
5575,2
534,2
10570,1
7297,2
10131,1
9559,1
7837,2
7842,2
6163,1
6269,1
7246,2
4864,1
12421,1
14214,1
12301,1
10024,1
2460,2
2583,2
608,2
12118,1
6726,2
14681,1
5680,2
5410,2
328,2
2374,2
4446,1
4238,2
12834,1
3310,1
10184,1
11947,2
3961,2
8093,2
7233,2
10872,1
5951,1
4079,2
2523,2
2990,1
4464,1
14509,1
664,2
8636,2
4056,2
8079,2
619,2
14767,1
807,2
7674,2
1050,1
7232,2
1951,1
3892,2
7977,2
10403,1
3013,1
6406,1
3909,2
6592,1
710,2
476,2
3806,2
13663,1
1283,1
4453,1
11500,2
371,2
4328,2
11939,2
2165,1
3219,1
8691,2
1873,1
1938,1
5976,1
13714,1
1898,1
4199,2
9757,1
13979,1
14716,1
14029,1
7588,2
273,2
4132,2
14031,1
11,1
5115,1
1700,1
9527,1
3304,1
7597,2
1165,1
1389,2
10193,1
3433,2
632,2
9161,1
13581,1
4517,1
6983,2
2361,2
2970,1
5306,2
14229,2
8080,2
8949,2
13916,1
10105,1
8204,2
4775,1
11992,2
3856,2
12201,1
12290,1
2673,1
11514,2
11534,2
7357,2
12114,1
881,1
3338,1
431,2
228,2
1121,1
12028,2
12729,2
11329,2
6205,1
5516,2
6713,2
2760,1
10510,1
10710,1
8956,2
11536,2
14537,1
8338,2
12660,1
7640,2
14017,1
11759,2
13773,1
11684,2
12849,1
11112,2
11156,2
7125,2
10073,1
4960,1
2418,2
5033,1
12622,1
14282,2
14053,1
4170,2
8589,2
10310,1
12367,1
12088,1
1017,1
14391,1
5854,2
6680,2
2316,2
7706,2
9382,1
2284,2
4329,2
3639,2
3026,1
1457,2
12353,1
2695,1
9665,1
10820,1
4379,1
2623,2
5430,2
9283,1
4514,1
9284,1
2977,1
12771,1
9972,1
2015,1
5316,2
11962,2
11394,2
2312,2
874,1
2187,2
8288,2
14550,1
1002,1
12436,1
12344,1
10395,1
10815,1
940,1
11063,1
1554,2
8847,2
10435,1
143,1
8284,2
5277,2
1649,1
11056,1
8231,2
384,2
3814,2
1913,1
1221,1
7129,2
9870,1
14385,1
15,1
13949,1
1817,1
14887,1
2462,2
14518,1
2065,1
9050,2
9353,1
4802,1
1570,2
8984,2
11084,1
5241,1
13129,1
3539,2
5569,2
5161,1
3191,1
5251,2
7154,2
8445,2
5427,2
11601,2
980,1
14403,1
4857,1
2598,2
2745,1
1840,1
10604,1
8544,2
3920,2
777,2
5341,2
1190,1
11788,2
3911,2
4542,1
9858,1
6380,1
6892,2
3483,2
11398,2
13858,1
8156,2
702,2
472,2
7349,2
1037,1
6585,1
1609,2
9724,1
9754,1
10273,1
2651,1
13756,1
8648,2
3518,2
8637,2
8802,2
2881,1
10455,1
12311,1
12951,1
9540,1
671,2
9487,1
1163,1
443,2
264,2
2269,2
4287,2
6,1
7927,2
6623,1
14932,1
10622,1
2837,1
5762,2
9296,1
7644,2
520,2
7715,2
9620,1
259,2
7,1
8606,2
14810,1
9132,1
11922,2
533,2
1974,1
14104,1
3016,1
3221,1
310,2
13866,1
7874,2
12077,1
14655,1
1140,1
10101,1
1822,1
3106,1
6288,1
1234,1
2397,2
10988,1
5518,2
149,1
4435,1
3953,2
12026,2
803,2
1561,2
11709,2
6139,1
14972,2
10206,1
5586,2
9218,1
1449,2
12007,2
14306,1
489,2
11317,2
11581,2
14261,2
14842,1
2479,2
4601,1
3859,2
1931,1
1532,2
5576,2
9278,1
5,1
5299,2
7304,2
14797,1
12715,1
8837,2
10999,1
11101,1
4204,2
14948,1
9416,1
12827,1
11943,2
4374,1
5674,2
12089,1
4935,1
14171,1
13455,1
1266,1
3897,2
11242,2
10220,1
3187,1
6996,2
397,2
5409,2
10125,1
12652,1
6162,1
13435,1
12576,1
1851,1
14966,2
1065,1
10743,1
3459,2
8541,2
3391,2
10775,1
14780,1
9137,1
401,2
4039,2
3609,2
11091,1
11008,1
12481,1
12967,1
6413,1
6270,1
11499,2
8036,2
2401,2
8427,2
10002,1
3887,2
6456,1
3541,2
12779,1
531,2
3570,2
10177,1
13855,1
4788,1
42,1
10834,1
414,2
3207,1
12767,2
7041,2
1297,1
5226,1
12749,2
10438,1
11603,2
11896,2
5188,1
3727,2
7825,2
10906,1
4976,1
6739,2
5490,2
2151,1
7681,2
8340,2
6569,1
12255,1
9648,1
8476,2
8176,2
5902,2
12531,1
2908,2
14912,1
1514,2
6166,1
3987,2
11483,2
3577,2
8195,2
9282,1
1556,2
13203,1
11892,2
13107,1
3846,2
1934,1
12105,1
5027,1
6243,1
4587,1
8714,2
1707,1
5114,1
14661,1
9053,2
10237,1
6388,1
2442,2
282,2
11251,2
3053,1
1270,1
12046,2
14800,1
4322,2
12612,1
8571,2
11450,2
3397,2
13261,1
89,1
7354,2
10731,1
4319,2
2420,2
3226,1
14308,1
3617,2
6712,2
2125,1
12963,1
8974,2
8757,2
9945,1
2826,1
14744,1
4120,2
12120,1
5142,1
10127,1
12631,1
5971,1
1277,1
1540,2
9638,1
5664,2
11668,2
2438,2
8073,2
1757,1
12403,1
12081,1
5520,2
4156,2
4564,1
1415,2
105,1
666,2
12493,1
8752,2
9411,1
8812,2
1306,1
3746,2
2337,2
4482,1
11306,2
630,2
14802,1
5706,2
9058,1
11495,2
7961,2
1478,2
5079,1
10,1
5069,1
5140,1
12356,1
716,2
13244,1
9942,1
3475,2
3624,2
6721,2
1428,2
8770,2
6890,2
10336,1
1034,1
13396,1
11864,2
6586,1
3529,2
9154,1
5853,2
12789,1
14136,1
11897,2
2170,1
4806,1
6079,1
12163,1
13030,1
4308,2
10734,1
8612,2
12784,1
13222,1
8458,2
6538,1
10615,1
10753,1
8905,2
305,2
6123,1
7399,2
7356,2
9440,1
14929,1
7193,2
5369,2
6545,1
7329,2
3705,2
5769,2
3708,2
12273,1
11978,2
1430,2
14768,1
3196,1
3852,2
12313,1
960,1
642,2
13082,1
6706,2
8034,2
3415,2
9482,1
10041,1
4267,2
14625,1
12234,1
377,2
11319,2
9845,1
5145,1
8097,2
13762,1
12910,1
11364,2
3098,1
8376,2
8695,2
5580,2
13422,1
1538,2
3465,2
10327,1
9445,1
7241,2
8792,2
1625,2
5900,2
9891,1
4764,1
1300,1
208,2
1440,2
3498,2
3315,1
11981,2
7949,2
13256,1
834,2
8035,2
4065,2
13806,1
5553,2
10500,1
9214,1
10137,1
13588,1
14133,1
9549,1
7483,2
6861,2
547,2
6695,2
5910,2
12466,1
14082,1
641,2
4461,1
7414,2
2533,2
3066,1
8454,2
6114,1
285,2
2677,1
6863,2
13182,1
9572,1
13467,1
9413,1
8420,2
11592,2
126,1
13652,1
1109,1
11347,2
14816,1
12354,1
6254,1
5577,2
1664,1
3963,2
11174,2
2256,2
10498,1
3674,2
3880,2
10458,1
10238,1
8292,2
10276,1
8452,2
235,2
1960,1
1677,1
5149,1
4047,2
14591,1
14452,1
6774,2
2761,1
11464,2
2993,1
10350,1
2790,1
6355,1
14332,1
9747,1
10728,1
11020,1
9061,1
1519,2
13771,1
245,2
8180,2
12661,1
12725,1
10011,1
13579,1
627,2
14497,1
2388,2
11739,2
9758,1
13983,1
13199,1
1712,1
13232,1
13487,1
11322,2
12442,1
1924,1
1119,1
6296,1
2012,1
14700,1
13237,1
5745,2
12391,1
6118,1
12740,2
3561,2
2670,1
4646,1
2080,1
581,2
8437,2
989,1
12223,1
14123,1
4015,2
13439,1
374,2
7744,2
14976,2
2917,2
8780,2
13584,1
12676,1
5071,1
14834,1
13161,1
11488,2
5782,2
1781,1
2594,2
8566,2
11183,2
11766,2
9842,1
1855,1
12351,1
4656,1
8130,2
14483,1
2586,2
3213,1
12961,1
5282,2
12334,1
1332,1
4351,2
10690,1
7980,2
3182,1
4043,2
8339,2
1890,1
4945,1
6109,1
13523,1
9338,1
11301,2
5080,1
5002,1
2038,1
10599,1
7530,2
12621,1
14675,1
8867,2
10869,1
9104,1
1437,2
2412,2
12801,1
3942,2
3641,2
1693,1
10102,1
856,2
12187,1
7649,2
12606,1
10525,1
12172,1
10155,1
6353,1
9652,1
14174,1
13818,1
10911,1
