,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
1616,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
463,0.027874564459930314,0.0,0.0,0.0,0.018083182640144666,0.00961633172619153,0.105,0.08688372093023256,0.08453330570807004,0.0010940460588002882,0.011363636363636362,0.0010939536615859335,0.022900763358778626,0.0,0.0,0.0,0.21621621621621623,0.05,0.019174041297935103,0.016355140186915886,0.0
1180,0.0627177700348432,0.022727272727272728,0.0,0.022727272727272728,0.03345388788426763,0.020193665217797602,0.075,0.12093023255813953,0.12742152698642908,0.0032001501461606744,0.01893939393939394,0.0032003963503843802,0.0648854961832061,0.0,0.0,0.0,0.2702702702702703,0.08333333333333333,0.035398230088495575,0.030373831775700934,0.022727272727272728
558,0.05226480836236934,0.022727272727272728,0.0,0.022727272727272728,0.028933092224231464,0.016850995476598785,0.09,0.1041860465116279,0.12343312959701647,0.002300621689710188,0.015151515151515152,0.0023004061039732576,0.04198473282442748,0.0,0.017241379310344827,0.0,0.21621621621621623,0.08333333333333333,0.02654867256637168,0.03271028037383177,0.022727272727272728
718,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1323,0.017421602787456445,0.0,0.0,0.0,0.0081374321880651,0.0034095989048873445,0.2,0.046511627906976744,0.055941158189163995,0.00020781795122842115,0.003787878787878788,0.00020781794483015455,0.015267175572519083,0.0,0.0,0.0,0.13513513513513514,0.025,0.008849557522123894,0.007009345794392523,0.0
1622,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1822,0.020905923344947737,0.0,0.0,0.0,0.007233273056057866,0.003030754582122084,0.165,0.05581395348837209,0.041437894954936286,0.0002216724813103159,0.003787878787878788,0.0002216724744854982,0.011450381679389313,0.022727272727272728,0.017241379310344827,0.0,0.16216216216216217,0.016666666666666666,0.008849557522123894,0.004672897196261682,0.0
149,0.1951219512195122,0.0,0.0,0.0,0.1112115732368897,0.08579561096223932,0.075,0.12223255813953489,0.5358437791360199,0.013737505484469672,0.08712121212121213,0.013737597425052536,0.16030534351145037,0.045454545454545456,0.1896551724137931,0.0,0.24324324324324326,0.30833333333333335,0.10176991150442478,0.1261682242990654,0.0
771,0.017421602787456445,0.0,0.0,0.0,0.011754068716094032,0.004924976195948386,0.28,0.03348837209302326,0.11224489795918369,0.000216130669277558,0.003787878787878788,0.00021613066262336073,0.015267175572519083,0.0,0.0,0.0,0.08108108108108109,0.041666666666666664,0.01032448377581121,0.014018691588785047,0.0
187,0.027874564459930314,0.0,0.0,0.0,0.0054249547920434,0.0019586251486963966,0.25,0.037209302325581395,0.04014296073759453,9.550389403119442e-05,0.003787878787878788,9.531916402876422e-05,0.019083969465648856,0.0,0.034482758620689655,0.0,0.10810810810810811,0.016666666666666666,0.0058997050147492625,0.004672897196261682,0.0
647,0.006968641114982578,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.02702702702702703,0.0,0.0014749262536873156,0.0,0.0
615,0.07317073170731707,0.022727272727272728,0.0,0.022727272727272728,0.03164556962025317,0.01877552463624631,0.08,0.1172093023255814,0.12224179011706206,0.002883805042624077,0.01893939393939394,0.0028839588930563314,0.05725190839694656,0.0,0.05172413793103448,0.0,0.24324324324324326,0.08333333333333333,0.030973451327433628,0.03271028037383177,0.022727272727272728
1647,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1520,0.010452961672473868,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1168,0.2264808362369338,0.11363636363636363,0.0,0.11363636363636363,0.1383363471971067,0.09988861976910701,0.03,0.29451162790697677,0.25888324873096447,0.03854148620499821,0.09848484848484848,0.03854163895760736,0.1946564885496183,0.09090909090909091,0.15517241379310345,0.0,0.35135135135135137,0.19166666666666668,0.1430678466076696,0.1308411214953271,0.11363636363636363
983,0.006968641114982578,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.02702702702702703,0.0,0.0014749262536873156,0.0,0.0
1039,0.006968641114982578,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.007633587786259542,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
1972,0.003484320557491289,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
1639,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.003816793893129771,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1965,0.07317073170731707,0.022727272727272728,0.0,0.022727272727272728,0.045207956600361664,0.027733930055235504,0.055,0.173953488372093,0.12167201906143167,0.006321976015591703,0.026515151515151516,0.006322098972326409,0.061068702290076333,0.0,0.017241379310344827,0.08333333333333333,0.2972972972972973,0.08333333333333333,0.048672566371681415,0.0397196261682243,0.022727272727272728
811,0.017421602787456445,0.0,0.0,0.0,0.011754068716094032,0.004924976195948386,0.12,0.0775813953488372,0.04848233709727545,0.0005003024751795323,0.003787878787878788,0.0005004256111510122,0.011450381679389313,0.0,0.0,0.0,0.13513513513513514,0.025,0.011799410029498525,0.011682242990654205,0.0
1460,0.2229965156794425,0.13636363636363635,0.24,0.09090909090909091,0.15280289330922242,0.11919200082840625,0.025,0.37172093023255814,0.2446389723402051,0.05806864587146857,0.11742424242424242,0.058068213053848676,0.183206106870229,0.13636363636363635,0.08620689655172414,0.3333333333333333,0.5135135135135135,0.24166666666666667,0.1592920353982301,0.1425233644859813,0.13636363636363635
188,0.006968641114982578,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.02702702702702703,0.0,0.0014749262536873156,0.0,0.0
154,0.03484320557491289,0.0,0.0,0.0,0.009945750452079566,0.004614323851280873,0.165,0.05581395348837209,0.06308919506889049,0.00033749635279495596,0.003787878787878788,0.000337496342404171,0.022900763358778626,0.0,0.017241379310344827,0.0,0.16216216216216217,0.03333333333333333,0.01032448377581121,0.009345794392523364,0.0
337,0.03832752613240418,0.0,0.0,0.0,0.017179023508137433,0.007970884550981081,0.145,0.06511627906976744,0.09339065575468766,0.0006801342756425262,0.007575757575757576,0.0006799803154842657,0.030534351145038167,0.0,0.034482758620689655,0.0,0.13513513513513514,0.041666666666666664,0.017699115044247787,0.016355140186915886,0.0
445,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
667,0.10104529616724739,0.06818181818181818,0.0,0.06818181818181818,0.06690777576853527,0.045396915196961166,0.05,0.17730232558139533,0.1953796747125246,0.01054708429721095,0.04545454545454545,0.010547176336020004,0.0916030534351145,0.0,0.034482758620689655,0.0,0.32432432432432434,0.14166666666666666,0.06932153392330384,0.0630841121495327,0.06818181818181818
248,0.11498257839721254,0.06818181818181818,0.0,0.06818181818181818,0.06238698010849909,0.03765838849727611,0.03,0.2956279069767442,0.09722366103801927,0.014588112055808757,0.03787878787878788,0.014588265545890636,0.07251908396946564,0.0,0.22413793103448276,0.0,0.2972972972972973,0.075,0.06342182890855458,0.06074766355140187,0.06818181818181818
1835,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
2037,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1649,0.003484320557491289,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
813,0.020905923344947737,0.022727272727272728,0.0,0.022727272727272728,0.014466546112115732,0.0069896777550190565,0.075,0.12409302325581395,0.042991816015746406,0.0011361022545599952,0.007575757575757576,0.0011360714317381782,0.019083969465648856,0.0,0.0,0.0,0.21621621621621623,0.025,0.016224188790560472,0.011682242990654205,0.022727272727272728
1343,0.24738675958188153,0.13636363636363635,0.16,0.11363636363636363,0.1410488245931284,0.11540229478634444,0.025,0.35237209302325584,0.24987050657826584,0.053300809464774564,0.11363636363636363,0.05330059230885183,0.2099236641221374,0.045454545454545456,0.22413793103448276,0.0,0.5945945945945946,0.3,0.13864306784660768,0.14485981308411214,0.13636363636363635
1921,0.05574912891986063,0.0,0.0,0.0,0.019891500904159132,0.011112766801114308,0.165,0.05581395348837209,0.15192168237853515,0.0008127990981378249,0.011363636363636362,0.0008129838001755647,0.04198473282442748,0.0,0.017241379310344827,0.0,0.16216216216216217,0.08333333333333333,0.017699115044247787,0.02336448598130841,0.0
550,0.23344947735191637,0.13636363636363635,0.0,0.13636363636363635,0.1491862567811935,0.11934985262955845,0.03,0.3062325581395349,0.29747228840774886,0.047886674623682485,0.12121212121212122,0.04788679630072975,0.22137404580152673,0.022727272727272728,0.06896551724137931,0.0,0.4864864864864865,0.2916666666666667,0.14896755162241887,0.14953271028037382,0.125
192,0.11498257839721254,0.09090909090909091,0.0,0.09090909090909091,0.08951175406871609,0.06193725832889244,0.025,0.3488372093023256,0.13550191650264168,0.028313210038893973,0.06060606060606061,0.028313116803660256,0.10305343511450382,0.0,0.034482758620689655,0.0,0.40540540540540543,0.13333333333333333,0.08702064896755163,0.09345794392523364,0.09090909090909091
756,0.024390243902439025,0.0,0.0,0.0,0.02531645569620253,0.01346286441666814,0.11,0.08372093023255814,0.12270796643530509,0.001476985270263859,0.015151515151515152,0.0014768928612596316,0.019083969465648856,0.0,0.0,0.0,0.16216216216216217,0.06666666666666667,0.02359882005899705,0.028037383177570093,0.0
1674,0.003484320557491289,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
1185,0.05574912891986063,0.045454545454545456,0.08,0.045454545454545456,0.026220614828209764,0.014648647146923406,0.065,0.13953488372093023,0.08013052936910806,0.0026785424824996504,0.015151515151515152,0.002678357672971032,0.04580152671755725,0.0,0.034482758620689655,0.0,0.2702702702702703,0.05,0.029498525073746312,0.02102803738317757,0.045454545454545456
839,0.006968641114982578,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.02702702702702703,0.0,0.0014749262536873156,0.0,0.0
13,0.08013937282229965,0.06818181818181818,0.0,0.06818181818181818,0.06690777576853527,0.043924473595813515,0.045,0.2115348837209302,0.1584999482026313,0.012172590129952721,0.04545454545454545,0.012172589755184919,0.07633587786259542,0.0,0.0,0.0,0.2972972972972973,0.125,0.06342182890855458,0.07242990654205607,0.06818181818181818
58,0.08710801393728224,0.022727272727272728,0.0,0.022727272727272728,0.06148282097649186,0.04036333696182007,0.07,0.1330232558139535,0.23163783279809386,0.007033206014306926,0.041666666666666664,0.007033113434238644,0.08015267175572519,0.0,0.05172413793103448,0.0,0.24324324324324326,0.14166666666666666,0.06047197640117994,0.0630841121495327,0.022727272727272728
1055,0.003484320557491289,0.0,0.0,0.0,0.0108499095840868,0.0050335782351410945,0.2,0.046511627906976744,0.08261680306640422,0.0003068316595470289,0.003787878787878788,0.000307016377162415,0.0,0.0,0.0,0.0,0.13513513513513514,0.041666666666666664,0.01032448377581121,0.011682242990654205,0.0
1663,0.003484320557491289,0.022727272727272728,0.0,0.022727272727272728,0.0081374321880651,0.0034095989048873445,0.07,0.13023255813953488,0.019993784315756758,0.0005818902634395792,0.003787878787878788,0.0005818902455244328,0.0,0.0,0.0,0.0,0.1891891891891892,0.008333333333333333,0.01032448377581121,0.004672897196261682,0.022727272727272728
1452,0.16376306620209058,0.09090909090909091,0.16,0.06818181818181818,0.11301989150090416,0.0840074657587873,0.03,0.33488372093023255,0.19144307469180566,0.03686641194240789,0.08333333333333333,0.03686634923168321,0.13740458015267176,0.09090909090909091,0.034482758620689655,0.3333333333333333,0.4864864864864865,0.18333333333333332,0.11946902654867257,0.102803738317757,0.09090909090909091
1163,0.006968641114982578,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.0,0.0,0.02702702702702703,0.0,0.0014749262536873156,0.0,0.0
628,0.03832752613240418,0.022727272727272728,0.0,0.022727272727272728,0.028933092224231464,0.01651761247256536,0.08,0.11572093023255814,0.10887806899409509,0.002505699522766857,0.015151515151515152,0.0025054531428723432,0.022900763358778626,0.0,0.0,0.0,0.21621621621621623,0.075,0.02654867256637168,0.03271028037383177,0.022727272727272728
40,0.10104529616724739,0.022727272727272728,0.0,0.022727272727272728,0.06690777576853527,0.041672875504178655,0.04,0.23255813953488372,0.13674505335128975,0.012699893544869636,0.041666666666666664,0.012700170244460405,0.0916030534351145,0.045454545454545456,0.034482758620689655,0.0,0.2702702702702703,0.1,0.06489675516224189,0.07009345794392523,0.022727272727272728
241,0.13937282229965156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,0.1254355400696864,0.06818181818181818,0.0,0.06818181818181818,0.06419529837251356,0.04355699460273122,0.04,0.22567441860465118,0.14725991919610484,0.012884682188317483,0.041666666666666664,0.012884712579469583,0.10687022900763359,0.022727272727272728,0.10344827586206896,0.0,0.3783783783783784,0.125,0.06637168141592921,0.06074766355140187,0.056818181818181816
1792,0.11498257839721254,0.045454545454545456,0.0,0.045454545454545456,0.06057866184448463,0.03929120752839438,0.045,0.21469767441860463,0.13969750336682896,0.01105302094795712,0.03787878787878788,0.011053143759033154,0.0916030534351145,0.13636363636363635,0.017241379310344827,0.08333333333333333,0.32432432432432434,0.10833333333333334,0.061946902654867256,0.05841121495327103,0.045454545454545456
1000,0.003484320557491289,0.0,0.0,0.0,0.014466546112115732,0.007477124116977024,0.145,0.06511627906976744,0.08764114782969026,0.0006379857163489397,0.007575757575757576,0.0006378625453320211,0.0,0.0,0.0,0.0,0.1891891891891892,0.05,0.014749262536873156,0.014018691588785047,0.0
1176,0.20905923344947736,0.13636363636363635,0.2,0.13636363636363635,0.1301989150090416,0.09677704506479501,0.03,0.33488372093023255,0.22055319589764838,0.04247010754286491,0.09848484848484848,0.0424702293866766,0.19083969465648856,0.045454545454545456,0.08620689655172414,0.08333333333333333,0.4864864864864865,0.18333333333333332,0.14749262536873156,0.102803738317757,0.13636363636363635
479,0.0,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
245,0.06620209059233449,0.022727272727272728,0.0,0.022727272727272728,0.02802893309222423,0.016919187454696533,0.075,0.12093023255813953,0.10675437687765461,0.0026812210249821497,0.015151515151515152,0.002681128578902101,0.03816793893129771,0.022727272727272728,0.1206896551724138,0.0,0.2702702702702703,0.08333333333333333,0.02654867256637168,0.030373831775700934,0.022727272727272728
640,0.027874564459930314,0.0,0.0,0.0,0.020795660036166366,0.011058465781517953,0.11,0.08372093023255814,0.10079767947788253,0.0012132258053492095,0.011363636363636362,0.001213102616621889,0.019083969465648856,0.022727272727272728,0.0,0.0,0.1891891891891892,0.058333333333333334,0.02064896755162242,0.02102803738317757,0.0
1764,0.0627177700348432,0.022727272727272728,0.0,0.0,0.020795660036166366,0.011617892564801321,0.05,0.18418604651162793,0.04811975551641976,0.0028041568885754957,0.011363636363636362,0.002804156802241552,0.030534351145038167,0.11363636363636363,0.05172413793103448,0.0,0.2972972972972973,0.041666666666666664,0.02064896755162242,0.02102803738317757,0.022727272727272728
1233,0.08362369337979095,0.045454545454545456,0.0,0.045454545454545456,0.051537070524412296,0.031615821549170205,0.05,0.17767441860465116,0.13586449808349735,0.007357740684514154,0.030303030303030304,0.007357863609359899,0.07633587786259542,0.0,0.017241379310344827,0.0,0.2702702702702703,0.09166666666666666,0.05309734513274336,0.04906542056074766,0.045454545454545456
1355,0.003484320557491289,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
1896,0.0627177700348432,0.045454545454545456,0.0,0.045454545454545456,0.029837251356238697,0.018583576846045245,0.055,0.16279069767441862,0.08712317414275354,0.003964427601167241,0.01893939393939394,0.003964612206173135,0.04961832061068702,0.022727272727272728,0.017241379310344827,0.16666666666666666,0.3783783783783784,0.06666666666666667,0.03392330383480826,0.02336448598130841,0.045454545454545456
57,0.03484320557491289,0.0,0.0,0.0,0.023508137432188065,0.012500599836844378,0.085,0.11162790697674418,0.08546565834455609,0.001828644031586974,0.011363636363636362,0.0018287979145053602,0.030534351145038167,0.0,0.017241379310344827,0.0,0.21621621621621623,0.05,0.025073746312684365,0.02102803738317757,0.0
865,0.041811846689895474,0.022727272727272728,0.0,0.0,0.03616636528028933,0.023160016265049592,0.05,0.1869767441860465,0.09458199523464209,0.00567210619121696,0.022727272727272724,0.005672044440897685,0.03435114503816794,0.0,0.017241379310344827,0.0,0.35135135135135137,0.09166666666666666,0.03392330383480826,0.0397196261682243,0.022727272727272728
1400,0.0,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
217,0.08362369337979095,0.045454545454545456,0.0,0.045454545454545456,0.0406871609403255,0.024139960246602397,0.065,0.14232558139534884,0.12944162436548223,0.004502260458946395,0.022727272727272724,0.004502167956800468,0.06870229007633588,0.022727272727272728,0.05172413793103448,0.08333333333333333,0.24324324324324326,0.08333333333333333,0.04129793510324484,0.0397196261682243,0.045454545454545456
1507,0.03484320557491289,0.0,0.0,0.0,0.019891500904159132,0.010853889847224714,0.095,0.09767441860465116,0.08479229255153839,0.0013893014887677783,0.011363636363636362,0.00138933223383786,0.026717557251908396,0.0,0.0,0.0,0.24324324324324326,0.05,0.022123893805309734,0.016355140186915886,0.0
275,0.03484320557491289,0.0,0.0,0.0,0.0216998191681736,0.011539598071429834,0.11,0.08372093023255814,0.1052004558168445,0.0012659653831942888,0.011363636363636362,0.0012657498293121947,0.022900763358778626,0.0,0.0,0.0,0.1891891891891892,0.058333333333333334,0.022123893805309734,0.02102803738317757,0.0
1512,0.017421602787456445,0.0,0.0,0.0,0.009041591320072333,0.004003121677219586,0.2,0.046511627906976744,0.06567906350357401,0.00024399366866447963,0.003787878787878788,0.00024383972193404803,0.003816793893129771,0.0,0.0,0.0,0.13513513513513514,0.03333333333333333,0.008849557522123894,0.009345794392523364,0.0
1650,0.017421602787456445,0.0,0.0,0.0,0.0081374321880651,0.0036028095094976275,0.165,0.05581395348837209,0.04925929762768051,0.000263513162157638,0.003787878787878788,0.0002632360634515291,0.015267175572519083,0.0,0.0,0.0,0.16216216216216217,0.025,0.008849557522123894,0.007009345794392523,0.0
1747,0.09059233449477352,0.11363636363636363,0.0,0.022727272727272728,0.05786618444846293,0.037989245872491105,0.02,0.4167441860465116,0.0695638661555993,0.020746543040744848,0.03787878787878788,0.020746326887097776,0.07251908396946564,0.11363636363636363,0.0,0.0,0.43243243243243246,0.08333333333333333,0.05309734513274336,0.06542056074766354,0.11363636363636363
147,0.003484320557491289,0.0,0.0,0.0,0.0054249547920434,0.0019586251486963966,0.2,0.046511627906976744,0.032114368590075625,0.00011936447361667983,0.003787878787878788,0.00011914895503595527,0.0,0.0,0.0,0.0,0.13513513513513514,0.008333333333333333,0.007374631268436578,0.002336448598130841,0.0
1378,0.059233449477351915,0.022727272727272728,0.0,0.022727272727272728,0.029837251356238697,0.01666915020167146,0.07,0.13153488372093025,0.09670568735108258,0.002873829780965113,0.015151515151515152,0.002873983631704484,0.05343511450381679,0.0,0.034482758620689655,0.0,0.24324324324324326,0.058333333333333334,0.032448377581120944,0.02570093457943925,0.022727272727272728
1333,0.010452961672473868,0.0,0.0,0.0,0.0018083182640144665,0.000252562881843507,1.0,0.009302325581395349,0.020718947477468143,3.078784462643276e-06,0.0,3.3250871172824727e-06,0.011450381679389313,0.0,0.0,0.0,0.02702702702702703,0.008333333333333333,0.0014749262536873156,0.002336448598130841,0.0
1717,0.003484320557491289,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
579,0.010452961672473868,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.007633587786259542,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
1912,0.010452961672473868,0.0,0.0,0.0,0.0054249547920434,0.0019586251486963966,0.25,0.037209302325581395,0.04014296073759453,9.550389403119442e-05,0.003787878787878788,9.531916402876422e-05,0.007633587786259542,0.0,0.0,0.0,0.10810810810810811,0.016666666666666666,0.0058997050147492625,0.004672897196261682,0.0
1113,0.010452961672473868,0.0,0.0,0.0,0.0027124773960217,0.0005998368443783292,0.5,0.018604651162790697,0.02460375012949342,1.4624226197555562e-05,0.0,1.4408710841557383e-05,0.007633587786259542,0.0,0.0,0.0,0.05405405405405406,0.008333333333333333,0.0029498525073746312,0.002336448598130841,0.0
574,0.013937282229965157,0.0,0.0,0.0,0.0081374321880651,0.0036028095094976275,0.165,0.05581395348837209,0.04925929762768051,0.000263513162157638,0.003787878787878788,0.0002632360634515291,0.007633587786259542,0.0,0.0,0.0,0.16216216216216217,0.025,0.008849557522123894,0.007009345794392523,0.0
1945,0.04878048780487805,0.022727272727272728,0.0,0.022727272727272728,0.02531645569620253,0.01346286441666814,0.075,0.12409302325581395,0.0828239925411789,0.002188122905445203,0.015151515151515152,0.002187907323171867,0.03816793893129771,0.0,0.034482758620689655,0.0,0.21621621621621623,0.05,0.02654867256637168,0.02336448598130841,0.022727272727272728
513,0.05574912891986063,0.022727272727272728,0.0,0.022727272727272728,0.022603978300180832,0.011682296099671417,0.08,0.11906976744186047,0.07484719776235367,0.0018228559167972047,0.011363636363636362,0.001822701921457009,0.04580152671755725,0.0,0.05172413793103448,0.0,0.21621621621621623,0.041666666666666664,0.025073746312684365,0.018691588785046728,0.022727272727272728
1909,0.0627177700348432,0.045454545454545456,0.0,0.045454545454545456,0.028933092224231464,0.017748856521552454,0.06,0.1512558139534884,0.08960944784004973,0.0035159718563386212,0.01893939393939394,0.0035157254453400013,0.04961832061068702,0.022727272727272728,0.017241379310344827,0.16666666666666666,0.35135135135135137,0.06666666666666667,0.032448377581120944,0.02336448598130841,0.045454545454545456
571,0.18118466898954705,0.13636363636363635,0.08,0.13636363636363635,0.16365280289330922,0.12164312359669749,0.025,0.40316279069767447,0.23029110121205842,0.06425678712646918,0.12121212121212122,0.06425675436029757,0.16793893129770993,0.0,0.06896551724137931,0.0,0.43243243243243246,0.2,0.1710914454277286,0.15186915887850466,0.13636363636363635
895,0.0,0.0,0.0,0.0,0.0045207956600361665,0.001466127529101558,0.335,0.027906976744186046,0.04009116336890086,5.360163749461944e-05,0.0,5.375557506273331e-05,0.0,0.0,0.0,0.0,0.08108108108108109,0.016666666666666666,0.004424778761061947,0.004672897196261682,0.0
397,0.14634146341463414,0.09090909090909091,0.0,0.09090909090909091,0.1057866184448463,0.07578528114037193,0.03,0.31627906976744186,0.18284471148865636,0.03141019011771147,0.07575757575757576,0.03141043545340888,0.13740458015267176,0.0,0.034482758620689655,0.08333333333333333,0.3783783783783784,0.175,0.09734513274336283,0.1191588785046729,0.09090909090909091
1443,0.08362369337979095,0.0,0.0,0.0,0.07414104882459313,0.05473037649548796,0.115,0.07944186046511627,0.5262612659276908,0.005691841199622504,0.05303030303030303,0.00569199496360138,0.061068702290076333,0.022727272727272728,0.05172413793103448,0.25,0.1891891891891892,0.26666666666666666,0.06342182890855458,0.0911214953271028,0.0
962,0.0313588850174216,0.022727272727272728,0.0,0.0,0.014466546112115732,0.0072435034512717805,0.085,0.11162790697674418,0.049518284471148866,0.00105959446066331,0.007575757575757576,0.0010595944280406813,0.026717557251908396,0.0,0.017241379310344827,0.0,0.21621621621621623,0.03333333333333333,0.014749262536873156,0.014018691588785047,0.022727272727272728
467,0.010452961672473868,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.335,0.027906976744186046,0.027607997513726303,3.694541355171931e-05,0.0,3.713013947632095e-05,0.007633587786259542,0.0,0.0,0.0,0.08108108108108109,0.008333333333333333,0.004424778761061947,0.002336448598130841,0.0
1232,0.08362369337979095,0.045454545454545456,0.0,0.045454545454545456,0.051537070524412296,0.031615821549170205,0.05,0.17767441860465116,0.13586449808349735,0.007357740684514154,0.030303030303030304,0.007357863609359899,0.07633587786259542,0.0,0.017241379310344827,0.0,0.2702702702702703,0.09166666666666666,0.05309734513274336,0.04906542056074766,0.045454545454545456
