,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps
589,0.06099706744868035,0.09771796372147455,0.06875606706412606,0.06876089672203183,0.012833026537310109,0.020867234612807505,0.007768167043138119,0.021215988316617727,0.5665024630541872,0.4537037037037037,0.2275132275132275,0.0,1.0,0.0,0.15413987138263666,0.651446127767772,0.8806090551578099,0.05478042086001829,0.29433847402597396,0.5115594787725936,1.0,0.6126733159932005,0.5499621362374238,0.44163711930870925,0.559540021183235,0.5969530773918342,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1592,0.008797653958944282,0.08484493856056173,0.175009161502753,0.1750397196880849,0.24455464353795864,0.08672346128075045,0.04969423172277009,0.33801255853165396,0.09359605911330049,0.44907407407407407,0.2821869488536155,0.0,1.0,0.0,0.021704180064308683,0.343044814069287,0.3195522839568418,0.10876029277218664,0.1351461038961039,0.4286464901218999,1.0,0.8747414340426403,0.6585049222891349,0.61401366614225,0.8401674484289101,0.4989640463132236,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,0.2029325513196481,0.20655354008191926,0.06882054617116207,0.06882183208524972,0.0011791448579457986,0.002584474011677994,0.0015977081152553578,0.0018964445676033918,0.5665024630541872,0.4444444444444444,0.25220458553791886,0.0,1.0,0.0,0.5075361736334405,0.4751562665536604,0.36139961681960275,0.007433668801463861,0.37023133116883117,1.0,1.0,0.4012329244065784,0.26699361725145154,0.3468429332895015,0.819236394815151,0.580865326020719,0.48479001135073785,0.0,0.0,0.0,0.0,0.0,0.0
724,0.0011730205278592375,0.1299005266237566,0.0017675903356526553,0.0017770631589262063,0.10514041650016705,0.07686417153249737,0.021982259930582337,0.137527430377139,0.12807881773399016,0.41203703703703703,0.2310405643738977,0.0,1.0,0.038461538461538464,0.003014469453376206,0.4970865557792139,0.5993748109307251,0.1868709972552607,0.26775568181818177,0.30380411937788987,0.0,0.7996600241669568,0.7389924633082109,0.5002230727686853,0.2994401573611742,0.47221206581352837,1.0,0.0,0.0,1.0,0.0,0.0,0.0
245,0.04633431085043988,0.05324751316559392,0.1023710207936261,0.10237056281164857,0.0004651071384119539,0.0017229826744519958,0.0005509338328466751,0.0006968238910259574,0.5073891625615764,0.41203703703703703,0.2275132275132275,1.0,0.0,0.11538461538461539,0.11706189710610933,0.4552389024261045,0.49581526671372395,0.01177950594693504,0.7970779220779222,0.7134300126103404,0.0,0.3199664120261331,0.3256644188813963,0.21206001831544838,0.2476421042013416,0.5424131627056673,0.135527809307605,0.0,1.0,0.0,0.0,0.0,0.0
1050,0.8269794721407625,0.8285547103569338,0.08922375397977451,0.08922346931292027,0.00037994667644920176,0.0009572125969177754,0.0004958404495620076,0.000525572755247014,0.43349753694581283,0.4027777777777778,0.7001763668430335,1.0,0.0,0.11538461538461539,0.25241157556270094,0.42377370484161464,1.0,0.005375114364135406,0.8308644480519481,1.0,0.5,0.30251704999283185,0.25206447657855835,0.23481344072134688,0.4998234730418117,0.5025594149908592,0.09886492622020432,0.0,0.0,0.0,0.0,0.0,1.0
810,0.7114369501466276,0.7109420713867759,0.15065385435225112,0.15065309459202117,9.171126672911768e-05,0.0006700488178424428,0.00027546691642333753,0.00015753379039413126,0.6059113300492611,0.48148148148148145,0.2310405643738977,0.0,1.0,0.038461538461538464,0.20568729903536978,0.49443797012395385,0.8319048099223556,0.0033165599268069534,0.6618303571428571,0.8248213535098782,0.0,0.18495914145861922,0.17208178572716457,0.16413459506422146,0.41574620467039897,0.6170627666057282,0.02383654937570944,0.0,0.0,0.0,1.0,0.0,0.0
425,0.02404692082111437,0.03159742539496782,0.07632955032794597,0.07632959267752605,0.000825401400562059,0.0034459653489039917,0.0014324279654013552,0.001361209279758271,0.5911330049261084,0.44907407407407407,0.30511463844797176,0.0,1.0,0.0,0.058882636655948555,0.4896705159444857,0.8220227891499445,0.012122598353156449,0.4393262987012987,0.4940100882723833,0.0,0.3699182829172385,0.33518445061483537,0.26911968441073564,0.41080344984112577,0.5954905545399146,0.3127128263337117,0.0,0.0,1.0,0.0,0.0,0.0
812,0.0005865102639296188,0.007021650087770626,0.003763977502723414,0.003767438607043789,0.0024106961540225217,0.004403177945821767,0.0033606963803647183,0.0033683416091774736,0.1330049261083744,0.37962962962962965,0.2222222222222222,0.0,1.0,0.3076923076923077,0.001507234726688103,0.6010170568916199,0.25703337702934353,0.010978956999085087,0.3024553571428571,0.9153005464480874,1.0,0.4643332582382698,0.31556741552774875,0.412308920562613,0.8714379381651284,0.5049360146252285,0.9721906923950057,0.0,0.0,0.0,0.0,1.0,0.0
16,0.09149560117302052,0.11000585137507314,0.054470285647066324,0.05448992709942741,0.033029157632015096,0.015794007849143296,0.015481240702991571,0.04923241531221541,0.054187192118226604,0.49074074074074076,0.8112874779541446,0.0,1.0,0.4230769230769231,0.18579180064308684,0.5055620298760463,0.12705455278814157,0.022644098810612988,0.2041396103896104,0.9477721731820092,1.0,0.6967046920761054,0.4526702967797772,0.5701505154155024,0.9364502950522016,0.5382084095063985,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1558,0.8164222873900293,0.8256290228203628,0.09313895309195036,0.09313827751520534,0.0005240643813092438,0.0020101464535273285,0.00027546691642333753,0.0009125054222336946,0.6059113300492611,0.48148148148148145,0.7107583774250441,1.0,0.0,0.23076923076923078,0.265072347266881,0.3040576332238584,0.21085005546032065,0.014409881061299175,1.0,0.8248213535098782,0.0,0.3303090503205194,0.38249612347192674,0.16413459506422146,0.10510919453270795,0.6279098110907982,0.11804767309875143,0.0,0.0,0.0,0.0,0.0,0.0
537,0.02287390029325513,0.10356933879461673,0.009144631875527744,0.009147468817425635,0.027650946918828977,0.0187613668995884,0.004517657429342736,0.03787876696421515,0.18719211822660098,0.4166666666666667,0.2345679012345679,0.0,1.0,0.0,0.05757636655948553,0.41646360843309677,0.3396188363416356,0.11768069533394328,0.7130681818181818,0.569567044976881,0.0,0.68089376779241,0.6675922253074177,0.3968816775072205,0.16951631613456397,0.49457647775746494,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1446,0.9020527859237537,0.9040374488004681,0.06029050726568604,0.060290419019598536,0.0006419788671038237,0.001052933856609553,0.0006060272161313426,0.0007943982157443376,0.3793103448275862,0.33796296296296297,0.7495590828924162,1.0,0.0,0.15384615384615385,0.12530144694533762,0.25680686513401846,0.9160028234345063,0.005946935041171088,0.843851461038961,1.0,1.0,0.34796321707252137,0.26699361725145154,0.25341066522647754,0.541836889090634,0.4496039000609385,0.1409761634506243,0.0,0.0,0.0,0.0,0.0,0.0
1879,0.5565982404692082,0.5652428320655354,0.07940351664581688,0.07940378560366222,0.0010088239340202943,0.0035416866085957693,0.0012671478155473527,0.001510288354129059,0.4975369458128079,0.4166666666666667,0.25220458553791886,1.0,0.0,0.11153846153846154,0.5867162379421221,0.5964614895645725,0.8079056166179288,0.01578225068618481,0.5317573051948052,0.6934636401849517,0.0,0.38751100825363016,0.36825213659803113,0.2889379388076173,0.4037423715135926,0.541194393662401,0.5349602724177072,0.0,0.0,0.0,0.0,0.0,0.0
1077,0.3994134897360704,0.40257460503218256,0.04298545506957927,0.042985777331859994,0.0009498666911230045,0.0014358188953766632,0.0008814941325546802,0.0012560429651413785,0.3842364532019704,0.375,0.2310405643738977,0.0,1.0,0.038461538461538464,0.9855305466237942,0.2266129886640534,0.6441464152465464,0.007548032936870996,0.6419439935064936,1.0,1.0,0.38222704651115164,0.26699361725145154,0.2889379388076173,0.6778130831694156,0.47891529555149304,0.22451759364358687,0.0,0.0,0.0,0.0,0.0,1.0
1166,0.6516129032258065,0.6565242832065535,0.01784753949807522,0.01784782151839524,0.0010743319816839498,0.0014358188953766632,0.0008264007492700127,0.001407623945274176,0.30049261083743845,0.44907407407407407,0.8095238095238095,1.0,0.0,0.11538461538461539,0.6675040192926045,0.3266235830066745,0.9369769083392155,0.008462946020128087,0.8806818181818181,1.0,1.0,0.3930407356585496,0.31556741552774875,0.28273886397257375,0.5313461441468705,0.47446678854357094,0.3163450624290579,0.0,0.0,0.0,0.0,0.0,1.0
240,0.3536656891495601,0.3557636044470451,0.09705184112502098,0.09705162203619946,0.0004127007002810295,0.0007657700775342204,0.0006060272161313426,0.0005613758894274984,0.46798029556650245,0.3611111111111111,0.2310405643738977,1.0,0.0,0.11538461538461539,0.8923834405144695,0.36380972560652614,0.81667843097711,0.005832570905763952,0.898538961038961,0.912463219840269,1.0,0.30964425420361685,0.23554866395009197,0.24453471716721067,0.5915166187522066,0.49421084704448504,0.09772985244040863,0.0,1.0,0.0,0.0,0.0,0.0
1926,0.6175953079178885,0.6196606202457577,0.012826180890164502,0.012826624331868009,0.00043235311458012616,0.002297310232602661,0.0009365875158393477,0.0007304702098943644,0.5911330049261084,0.48148148148148145,0.24514991181657847,0.0,1.0,0.5576923076923077,0.4457395498392283,0.6591799978811315,0.5518806090551578,0.006633119853613906,0.3756087662337662,1.0,1.0,0.313658426690151,0.25206447657855835,0.2947613121375068,0.7239622736672215,0.6096282754418038,0.21316685584563,0.0,0.0,0.0,0.0,0.0,0.0
1374,0.6439882697947215,0.6500877706260971,0.17614182137222786,0.1761412554133097,0.00037339587168283626,0.0018187039341437733,0.0003856536829926726,0.0005235022125474198,0.47783251231527096,0.375,0.2345679012345679,1.0,0.0,0.15384615384615385,0.3620377813504823,0.5998516792033055,0.4661692043964909,0.012580054894784996,0.8067167207792207,1.0,0.0,0.3010219755463166,0.33518445061483537,0.21206001831544838,0.232813839713522,0.5091407678244972,0.14665153234960274,0.0,0.0,0.0,0.0,0.0,0.0
282,0.00997067448680352,0.013458162668227034,0.14274025728011103,0.14274043353315408,0.0005109627717765127,0.0020101464535273285,0.0008814941325546802,0.00040384209903336713,0.2019704433497537,0.2175925925925926,0.2275132275132275,1.0,0.0,0.11538461538461539,0.02522106109324759,0.5608644983578769,0.584753453665423,0.006747483989021043,0.42654220779220775,1.0,1.0,0.32811763983042175,0.25206447657855835,0.2889379388076173,0.7075200484188229,0.2927483241925655,0.19727582292849036,0.0,1.0,0.0,0.0,0.0,0.0
1544,0.7202346041055718,0.7390286717378584,0.3088286534366632,0.3088285865892282,0.0017621664821523325,0.005168948023355988,0.0013773345821166878,0.002778754575468003,0.5517241379310345,0.44907407407407407,0.25220458553791886,0.0,1.0,0.0,0.15112540192926047,0.6264434791821168,0.43117878390642334,0.030878316559926806,0.6919642857142857,0.6362967633459438,0.0,0.43664366026993257,0.46521942951931056,0.2889379388076173,0.21531245271599334,0.5695307739183425,0.9060158910329171,0.0,0.0,0.0,0.0,0.0,0.0
1249,0.20234604105571846,0.2083089526038619,0.5544088494608522,0.5544083461264214,0.0010546795673848533,0.0018187039341437733,0.0008264007492700127,0.0015868984340140474,0.4876847290640394,0.4166666666666667,0.2345679012345679,0.0,1.0,0.0,0.5098472668810289,0.3398665112829749,0.9369769083392155,0.01086459286367795,0.7101258116883118,1.0,1.0,0.39142277838081396,0.31556741552774875,0.28273886397257375,0.5313461441468705,0.5438756855575869,0.3163450624290579,0.0,0.0,0.0,0.0,0.0,1.0
225,0.08269794721407625,0.08777062609713282,0.08116348042042226,0.08116413198152865,0.0007009361100011137,0.0022015889729108833,0.0011569610489780178,0.001065639309391188,0.5024630541871922,0.4398148148148148,0.2275132275132275,1.0,0.0,0.11538461538461539,0.2090032154340836,0.6556838648161882,0.5874760512251689,0.00926349496797804,0.512987012987013,1.0,1.0,0.35562291355192827,0.29313764379214596,0.31521356282433605,0.7061582690270843,0.549725776965265,0.40170261066969354,0.0,1.0,0.0,0.0,0.0,0.0
860,0.36070381231671556,0.36161497952018723,0.16805435411540404,0.16805433924496233,0.00036029426215010516,0.001052933856609553,0.0007713073659853452,0.0005443801847683287,0.5270935960591133,0.4166666666666667,0.24514991181657847,0.0,1.0,0.23076923076923078,0.9047427652733119,0.4842674012077551,0.46223656347685793,0.004117108874656908,0.5317573051948052,1.0,1.0,0.2979703852376759,0.1962064115971296,0.27616408763237604,0.7688001210470571,0.5472273004265692,0.10510783200908061,0.0,0.0,0.0,0.0,1.0,0.0
424,0.02404692082111437,0.12755997659449972,0.07577165583194265,0.07578394769943197,0.10411849095661402,0.07217382980760027,0.025783703377224396,0.15936397759534762,0.10837438423645321,0.49074074074074076,0.30511463844797176,0.0,1.0,0.0,0.058882636655948555,0.5216654306600276,0.9554300695774932,0.1461573650503202,0.22828733766233766,0.3368011769651114,0.0,0.7987998443484138,0.7056002307886481,0.5255124803343744,0.4775306400363141,0.5526508226691043,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1013,0.5390029325513197,0.5424224692802808,0.24434554053020316,0.2443453369579218,0.0008581554243938868,0.0011486551163013305,0.0007162139827006776,0.001200310857477299,0.41379310344827586,0.41203703703703703,0.2310405643738977,1.0,0.0,0.23076923076923078,0.6319332797427653,0.22068015679627082,0.8559040032267823,0.008348581884720952,0.8550121753246753,1.0,1.0,0.3733385217195404,0.2806245717788756,0.26911968441073564,0.571896908256418,0.5062766605728214,0.19421112372304203,0.0,0.0,0.0,0.0,0.0,1.0
913,0.78475073313783,0.7864248098303102,0.23239117571450285,0.23239075853202934,0.0005240643813092438,0.0011486551163013305,0.0005509338328466751,0.000765583163174984,0.458128078817734,0.4166666666666667,0.8236331569664903,1.0,0.0,0.07692307692307693,0.4104702572347267,0.2697319631316877,0.908339215488555,0.0050320219579139975,0.7101258116883118,1.0,1.0,0.3303090503205194,0.25206447657855835,0.24453471716721067,0.5456700458970092,0.5290676416819012,0.111577752553916,0.0,0.0,0.0,0.0,0.0,1.0
167,0.04750733137829912,0.0526623756582797,0.0120309385700537,0.01203423350246299,0.0025744662731816605,0.0049775055039724325,0.0031954162305107155,0.0035566747222280696,0.45320197044334976,0.4166666666666667,0.2275132275132275,1.0,0.0,0.11538461538461539,0.12007636655948553,0.47409683229155636,0.23000907532519915,0.00926349496797804,0.22960633116883117,0.9287515762925599,1.0,0.4701497122493702,0.29313764379214596,0.4086693122314321,0.8849548595349775,0.49920780012187693,0.9318955732122587,0.0,1.0,0.0,0.0,0.0,0.0
1541,0.020527859237536656,0.028086600351082503,0.2906805195829673,0.2906809415137608,0.001637701191591387,0.0018187039341437733,0.0012120544322626852,0.00234687387737763,0.42857142857142855,0.4166666666666667,0.26631393298059963,0.0,1.0,0.0,0.051045016077170415,0.37662888017798496,0.7369164061712211,0.012351326623970723,0.8067167207792207,1.0,1.0,0.43017183115898994,0.33518445061483537,0.319745462230258,0.631411711302769,0.517976843388178,0.5956867196367764,0.0,0.0,0.0,0.0,0.0,0.0
86,0.4868035190615836,0.4874195435927443,0.06402890882631154,0.06402943139525497,0.0005240643813092438,0.001052933856609553,0.0010467742824086827,0.0008127742822032368,0.5221674876847291,0.4212962962962963,0.291005291005291,0.0,1.0,0.6923076923076923,0.8012459807073955,0.4389236147897023,0.34455984672784107,0.004002744739249771,0.5317573051948052,1.0,1.0,0.3303090503205194,0.1962064115971296,0.30549228637847226,0.8276592525344229,0.5608165752589884,0.15232690124858114,1.0,0.0,0.0,0.0,0.0,0.0
410,0.02287390029325513,0.1299005266237566,0.05361449305439841,0.053628435105918144,0.11836649132345908,0.07772566286972336,0.029364773290727782,0.18635738395212076,0.1330049261083744,0.5138888888888888,0.30511463844797176,0.0,1.0,0.0,0.05596864951768489,0.5317300561500159,0.9635978622567308,0.15107502287282706,0.21844561688311687,0.3309163514081547,1.0,0.8102074671800438,0.7106847931917348,0.5372061896822974,0.5180309678720936,0.5684948202315662,1.0,0.0,0.0,1.0,0.0,0.0,0.0
686,0.02287390029325513,0.12170860152135751,0.21417756128615867,0.2141815618064847,0.03908865204090323,0.028524935388149708,0.008429287642554129,0.05368554875075532,0.20689655172413793,0.41203703703703703,0.2310405643738977,0.0,1.0,0.0,0.05767684887459807,0.5218773175124484,0.3880205707371181,0.14398444647758463,0.570515422077922,0.4131988230348886,0.0,0.7116759170131279,0.6984962677148319,0.43029563012186817,0.1937257275432491,0.49585618525289454,1.0,0.0,0.0,1.0,0.0,0.0,0.0
612,0.02404692082111437,0.1211234640140433,0.12478771775468804,0.12479130986225373,0.037365790387349086,0.02527041255862927,0.0076028868932841165,0.05093655822659398,0.21182266009852216,0.4027777777777778,0.2275132275132275,0.0,1.0,0.0,0.06079180064308682,0.4765335310943956,0.35343349803367957,0.14169716376944191,0.6338271103896104,0.4102564102564103,0.0,0.7076617445265939,0.6957556525188417,0.4192124357198206,0.17642608564079287,0.49213893967093236,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1719,0.8023460410557185,0.8039789350497367,0.07109333839921873,0.07109454395080551,0.0013298133675722062,0.0011486551163013305,0.001818081648394028,0.0018381242815648196,0.45320197044334976,0.37962962962962965,0.2821869488536155,0.0,1.0,0.0,0.013062700964630225,0.3105201822226931,0.3393163255016638,0.00651875571820677,0.7101258116883118,0.8454182429592265,1.0,0.4118008478915354,0.25206447657855835,0.34339117571089767,0.8302819387703636,0.4999390615478367,0.40930760499432467,0.0,0.0,0.0,0.0,0.0,0.0
1514,0.7255131964809384,0.7267407840842598,0.7496394138826059,0.7496395492231396,0.0011070860055157777,0.0024887527519862162,0.0014875213486860229,0.0015077864483670493,0.46798029556650245,0.37037037037037035,0.23809523809523808,0.0,1.0,0.0,0.17112138263665597,0.34050217184023734,0.3157204799838661,0.005832570905763952,0.3114853896103896,1.0,1.0,0.39568271652978887,0.23554866395009197,0.3398220114119332,0.8420840268320977,0.4928702010968921,0.33825198637911463,0.0,0.0,0.0,0.0,0.0,0.0
1833,0.4099706744868035,0.41193680514921005,0.006129983254691163,0.006129897246491941,0.00036029426215010516,0.0008614913372259979,0.0006060272161313426,0.0008939568105498292,0.8817733990147784,0.7407407407407407,0.2222222222222222,0.0,1.0,0.6153846153846154,0.9579983922829582,0.4494120139845323,0.81667843097711,0.005832570905763952,0.8155438311688312,0.912463219840269,1.0,0.2979703852376759,0.23554866395009197,0.24453471716721067,0.5915166187522066,0.885679463741621,0.09772985244040863,0.0,0.0,0.0,0.0,0.0,0.0
1195,0.6785923753665689,0.6787595084844938,0.10205686810725471,0.1020569498360985,0.00039304828598193286,0.001052933856609553,0.0007713073659853452,0.000609257189355616,0.5369458128078818,0.4166666666666667,0.1675485008818342,0.0,1.0,0.0,0.24015273311897106,0.4338383303316029,0.46223656347685793,0.00434583714547118,0.5317573051948052,1.0,1.0,0.30544575747025215,0.1962064115971296,0.27616408763237604,0.7688001210470571,0.5608165752589884,0.10510783200908061,0.0,0.0,0.0,0.0,0.0,1.0
546,0.029912023460410556,0.10005851375073142,0.018718277068956977,0.018721099998089512,0.023772870497140573,0.016942662965444624,0.0052338714120434135,0.03260276534781149,0.22167487684729065,0.4074074074074074,0.23809523809523808,0.0,1.0,0.0,0.0752612540192926,0.42631634707066424,0.3901381466169205,0.10235590118938699,0.6882102272727273,0.4854981084489281,0.0,0.6674585782456428,0.6463524575384948,0.3968816775072205,0.19478488929237908,0.4951249238269348,1.0,0.0,0.0,1.0,0.0,0.0,0.0
529,0.02287390029325513,0.10708016383850205,0.20460869232288026,0.20461401645855687,0.04189239648090768,0.03627835742318369,0.011845077406203514,0.0605358529997505,0.270935960591133,0.48148148148148145,0.30511463844797176,0.0,1.0,0.0,0.05596864951768489,0.5207119398241339,0.5707371180800646,0.11916742909423604,0.3794642857142857,0.36265237494745695,0.0,0.7178405390460196,0.6740831560347627,0.45304905252776667,0.28511625561103543,0.5217550274223035,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1852,0.6504398826979472,0.6612053832650673,0.016370759949831094,0.0163705819165412,0.0007467917433656725,0.002967359050445104,0.0017078948818246929,0.0015660204617931382,0.7389162561576355,0.625,0.2222222222222222,0.0,1.0,0.23076923076923078,0.3252612540192926,0.5678567644877636,0.3949783200564687,0.01944190301921317,0.7540584415584416,0.2775325767129046,0.0,0.3611731214287177,0.3955501063791425,0.23481344072134688,0.1972058304332476,0.7546008531383303,0.33461975028376845,0.0,0.0,0.0,0.0,0.0,0.0
485,0.02404692082111437,0.10825043885313049,0.14224360638039638,0.14225556984656307,0.07125965424852443,0.06193165502058007,0.022478100380144344,0.10739766946615542,0.1625615763546798,0.48148148148148145,0.30511463844797176,0.0,1.0,0.0,0.058882636655948555,0.6013348871702511,0.8695169910255118,0.11916742909423604,0.21672077922077923,0.3859815048339639,1.0,0.7650685071784054,0.6740831560347627,0.5237278981848921,0.5650880112977253,0.5441803778184034,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1932,0.14017595307917888,0.155061439438268,0.020747096379471176,0.020747528227478874,0.0019455890156105677,0.0046903417248971,0.0011569610489780178,0.0032412620509898746,0.5714285714285714,0.47685185185185186,0.2345679012345679,0.0,1.0,0.0,0.35319533762057875,0.4728255111770315,0.5966522133709791,0.02355901189387008,0.5821834415584415,0.808953341740227,0.0,0.44538882175845323,0.4241102015794599,0.2947613121375068,0.2980783779694356,0.6015234613040829,0.8069239500567537,0.0,0.0,0.0,0.0,0.0,0.0
1545,0.23812316715542522,0.24166179052077238,0.30959516133989895,0.3095947852271109,0.0005699200146738027,0.0011486551163013305,0.0006611205994160102,0.000992911497067939,0.6157635467980296,0.49074074074074076,0.25220458553791886,0.0,1.0,0.0,0.5955586816720257,0.40004237737048415,0.8448119390944842,0.007433668801463861,0.7825689935064934,1.0,1.0,0.33760009830626503,0.26699361725145154,0.2615586916195083,0.5774448983709084,0.6283363802559414,0.1566401816118048,0.0,0.0,0.0,0.0,0.0,0.0
1589,0.4950146627565982,0.5055588063194851,0.005011652075668736,0.005013031385640886,0.0023451881063588664,0.004786062984588877,0.0025893890143793732,0.003914792336645397,0.5566502463054187,0.48148148148148145,0.8112874779541446,0.0,1.0,0.6153846153846154,0.9756832797427653,0.5297171310520182,0.7983261066854896,0.014524245196706313,0.4536323051948052,0.6059268600252207,1.0,0.4618960820857312,0.38916735783058676,0.3468429332895015,0.6006960205779998,0.6027422303473492,0.9340522133938706,0.0,0.0,0.0,0.0,0.0,0.0
1635,0.9196480938416423,0.9210064365125804,0.053285549461753526,0.05328539443283428,0.0005699200146738027,0.0009572125969177754,0.0005509338328466751,0.0006852633609532227,0.3842364532019704,0.3055555555555556,0.7495590828924162,1.0,0.0,0.15384615384615385,0.09003215434083602,0.20224600063566056,0.908339215488555,0.005146386093321135,0.8308644480519481,1.0,1.0,0.33760009830626503,0.25206447657855835,0.24453471716721067,0.5456700458970092,0.4375990249847654,0.111577752553916,0.0,0.0,0.0,0.0,0.0,0.0
941,0.5894428152492669,0.6003510825043885,0.17782251513352376,0.17782233189389265,0.0013232625628058407,0.002680195271369771,0.0008814941325546802,0.0019099030951507546,0.46798029556650245,0.4027777777777778,0.8165784832451499,1.0,0.0,0.07692307692307693,0.7848673633440515,0.3944273757813328,0.515982656045175,0.015210430009149132,0.8308644480519481,0.7527322404371585,0.0,0.4113707579822639,0.3955501063791425,0.2615586916195083,0.2577293589549604,0.5218159658744668,0.47536889897843354,0.0,0.0,0.0,0.0,0.0,1.0
882,0.28152492668621704,0.28554710356933877,0.09682735830793265,0.09682737065525468,0.0007336901338329414,0.0012443763759931081,0.0007162139827006776,0.0010327694440351288,0.39408866995073893,0.4074074074074074,0.8112874779541446,1.0,0.0,0.11538461538461539,0.5718448553054662,0.34050217184023734,0.8559040032267823,0.006404391582799635,0.7970779220779222,1.0,1.0,0.3596166055665923,0.2806245717788756,0.26911968441073564,0.571896908256418,0.5096892138939672,0.19421112372304203,0.0,0.0,0.0,0.0,0.0,1.0
726,0.0005865102639296188,0.14394382679929785,0.00834761772810293,0.008356156490024472,0.1025069929840881,0.09007370536996268,0.02964024020715112,0.14941950609964624,0.11330049261083744,0.47685185185185186,0.26631393298059963,0.0,1.0,0.0,0.0014067524115755627,0.5180633541688738,0.4897650499142886,0.20494053064958828,0.2533482142857143,0.18894493484657418,0.0,0.7974071722612488,0.7555443366629403,0.4907366097635429,0.24461592777525598,0.5262644728823888,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1660,0.7818181818181819,0.7858396723229959,0.11016883280259401,0.1101686715505346,0.0007795457671975002,0.0014358188953766632,0.0006060272161313426,0.0010042132093032244,0.33004926108374383,0.4074074074074074,0.2275132275132275,0.0,1.0,0.0,0.013364147909967846,0.2964297065367094,0.8559040032267823,0.010064043915827997,0.8209212662337663,1.0,0.0,0.3649210477809409,0.3047491976488406,0.25341066522647754,0.42775003782720533,0.46715417428397316,0.19421112372304203,0.0,0.0,0.0,0.0,0.0,0.0
1040,0.6656891495601173,0.6653013458162669,0.021666520683503186,0.021666180827192547,0.00019652414299096643,0.0006700488178424428,0.0003856536829926726,0.0003038521411654602,0.5172413793103449,0.4444444444444444,0.8306878306878307,1.0,0.0,0.23076923076923078,0.6592644694533762,0.3531094395592754,0.747907633356862,0.002287282708142726,0.6618303571428571,1.0,1.0,0.24660536178753562,0.17208178572716457,0.21206001831544838,0.6259141574620468,0.5605118829981718,0.040976163450624284,0.0,0.0,0.0,0.0,0.0,1.0
1603,0.844574780058651,0.8461088355763604,0.01644016935895827,0.0164411467619364,0.0008909094482257145,0.0014358188953766632,0.0013222411988320203,0.0014060710382494805,0.4975369458128079,0.4444444444444444,0.7160493827160493,0.0,1.0,0.8076923076923077,0.22518086816720256,0.47462654942260835,0.3949783200564687,0.0052607502287282705,0.5821834415584415,1.0,1.0,0.3766153972187519,0.25206447657855835,0.32824570878437076,0.8024411156503758,0.5702010968921389,0.33461975028376845,0.0,0.0,0.0,0.0,0.0,0.0
1329,0.6346041055718475,0.6383850204798127,0.0630752035155519,0.06307657487484755,0.0012446529056094541,0.0030630803101368816,0.0017078948818246929,0.002094699031089544,0.5911330049261084,0.47685185185185186,0.25925925925925924,0.0,1.0,0.0,0.40805868167202575,0.5547197796376735,0.41443985076131895,0.009149130832570905,0.3732751623376623,0.9672131147540983,1.0,0.40598439388043506,0.29313764379214596,0.3502007654918168,0.7926564785393656,0.6075563680682511,0.6162315550510784,0.0,0.0,0.0,0.0,0.0,0.0
408,0.02287390029325513,0.42715038033937974,0.0522474127276827,0.05226189603117425,0.10821274393559249,0.08844644395520244,0.03250509613795383,0.17188558457114403,0.10344827586206896,0.5185185185185185,0.30511463844797176,0.0,1.0,0.0,0.05596864951768489,0.9341031888971291,0.28325098316022995,0.5659881061299176,0.7468547077922078,0.30653635981504834,0.0,0.8022200831507158,0.9163030543435144,0.5408223166694062,0.14132243909819944,0.5735527117611213,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1682,0.08973607038123167,0.0930368636629608,0.0016805396893555316,0.0016807683371532847,0.0005830216242065338,0.0013400976356848855,0.0008264007492700127,0.0008290798059625419,0.5073891625615764,0.375,0.24162257495590828,0.0,1.0,0.0,0.22538183279742766,0.4166754952855175,0.6639104567913683,0.006633119853613906,0.6195211038961039,0.9343211433375368,1.0,0.3395662236057919,0.25206447657855835,0.27616408763237604,0.6679275735108691,0.5151736745886655,0.16685584562996597,0.0,0.0,0.0,0.0,0.0,0.0
