,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
769,1.0,0.11764705882352941,0.5163265306122449,1.0,0.07730824254429404,1.0,0.6895306859205776,0.3333333333333333,1.0,1.0,1.0,0.7191011235955056,0.7857142857142857,1.0,1.0,0.3333333333333333,0.29276315789473684,0.0,1.0,1.0
103,0.622356495468278,0.07352941176470588,0.5163265306122449,0.6346863468634686,0.09183448883019699,1.0,0.4043321299638989,1.0,1.0,1.0,0.6666666666666666,1.0,0.2857142857142857,1.0,0.11735537190082644,0.0,1.0,0.0,1.0,1.0
971,1.0,0.29411764705882354,1.0,0.8302583025830258,0.39303400462198745,1.0,1.0,0.0,1.0,1.0,1.0,0.43820224719101125,0.42857142857142855,1.0,1.0,0.0,0.29276315789473684,1.0,0.0,1.0
171,1.0,0.11764705882352941,1.0,0.6346863468634686,0.028227137669197756,1.0,1.0,1.0,0.5220883534136547,1.0,0.0,0.7191011235955056,0.125,1.0,1.0,0.0,1.0,0.0,1.0,1.0
493,0.622356495468278,0.029411764705882353,1.0,1.0,0.006492791900517223,0.24324324324324326,0.6895306859205776,1.0,1.0,1.0,1.0,0.43820224719101125,0.3392857142857143,1.0,1.0,0.0,1.0,0.0,0.0,1.0
855,1.0,0.29411764705882354,1.0,0.8302583025830258,0.06734896005282272,0.0990990990990991,0.3971119133574007,1.0,0.08433734939759036,1.0,0.6666666666666666,0.7191011235955056,0.25,1.0,1.0,0.0,1.0,0.0,1.0,1.0
484,1.0,0.11764705882352941,0.5163265306122449,0.8302583025830258,0.05023660173874766,0.02702702702702703,1.0,1.0,1.0,1.0,1.0,0.7191011235955056,0.44642857142857145,1.0,1.0,0.0,1.0,0.0,1.0,1.0
333,1.0,0.6470588235294118,0.5163265306122449,0.34686346863468637,0.6239683063717398,0.0990990990990991,1.0,0.3333333333333333,0.5220883534136547,1.0,1.0,1.0,0.08928571428571429,0.11994784876140809,0.11735537190082644,0.3333333333333333,0.29276315789473684,0.0,0.0,1.0
95,0.622356495468278,0.7352941176470589,0.0,0.3247232472324723,0.8635963464289644,1.0,0.3971119133574007,0.6666666666666666,1.0,1.0,1.0,0.0,0.6964285714285714,1.0,0.11735537190082644,0.0,1.0,0.0,1.0,1.0
241,1.0,0.029411764705882353,1.0,1.0,0.07400682293386156,1.0,0.4043321299638989,0.6666666666666666,1.0,1.0,0.3333333333333333,0.43820224719101125,0.5714285714285714,1.0,1.0,0.0,1.0,1.0,0.0,1.0
920,1.0,0.20588235294117646,0.5163265306122449,0.6346863468634686,0.08622207549246176,1.0,1.0,1.0,0.5220883534136547,1.0,0.3333333333333333,0.0,0.16071428571428573,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
89,0.6374622356495468,0.11764705882352941,0.0,0.04797047970479705,0.04721030042918455,1.0,0.4043321299638989,1.0,1.0,1.0,0.6666666666666666,0.7191011235955056,0.16071428571428573,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
653,0.622356495468278,0.47058823529411764,0.09795918367346938,0.8302583025830258,0.4311654011224827,0.0990990990990991,0.6895306859205776,0.3333333333333333,1.0,1.0,1.0,1.0,0.4107142857142857,1.0,1.0,1.0,0.20723684210526316,0.0,1.0,1.0
199,0.622356495468278,0.20588235294117646,0.09795918367346938,0.6346863468634686,0.2226807527236712,1.0,0.6895306859205776,1.0,0.0,1.0,0.6666666666666666,0.0,0.375,1.0,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
638,1.0,0.11764705882352941,1.0,1.0,0.06839440959612633,1.0,0.3971119133574007,1.0,0.5220883534136547,1.0,0.6666666666666666,1.0,0.26785714285714285,1.0,1.0,0.0,1.0,1.0,0.0,1.0
474,0.622356495468278,0.20588235294117646,0.5163265306122449,1.0,0.054748541873005395,1.0,1.0,1.0,0.08433734939759036,1.0,0.3333333333333333,1.0,0.25,1.0,1.0,0.0,1.0,0.0,0.0,1.0
695,1.0,0.029411764705882353,1.0,0.34686346863468637,0.05425332893144052,0.02702702702702703,1.0,0.3333333333333333,1.0,1.0,1.0,0.43820224719101125,0.5535714285714286,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
988,0.6374622356495468,0.29411764705882354,1.0,0.34686346863468637,0.3482447452404534,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.17857142857142858,1.0,0.0,0.0,0.20723684210526316,0.0,1.0,1.0
418,1.0,0.25,1.0,0.8302583025830258,0.1393199075602509,0.02702702702702703,0.4043321299638989,0.0,0.5220883534136547,1.0,0.3333333333333333,1.0,0.21428571428571427,0.11994784876140809,1.0,0.0,0.20723684210526316,0.0,0.0,1.0
407,0.6374622356495468,0.16176470588235295,1.0,1.0,0.04418399911962144,1.0,0.3971119133574007,1.0,0.08433734939759036,1.0,0.3333333333333333,0.7191011235955056,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,0.0
561,0.6374622356495468,0.29411764705882354,0.018367346938775512,1.0,0.0713106635853417,1.0,0.4043321299638989,1.0,1.0,0.012702078521939953,1.0,1.0,0.08928571428571429,0.11994784876140809,0.11735537190082644,0.0,0.29276315789473684,0.0,0.0,1.0
288,0.622356495468278,0.11764705882352941,1.0,1.0,0.04632992186640255,1.0,1.0,1.0,0.5220883534136547,0.012702078521939953,1.0,0.7191011235955056,0.5357142857142857,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
18,0.622356495468278,0.29411764705882354,1.0,0.34686346863468637,0.678386706283702,1.0,0.6895306859205776,1.0,0.5220883534136547,1.0,0.3333333333333333,0.0,0.44642857142857145,1.0,0.0,0.0,0.20723684210526316,0.0,1.0,1.0
754,1.0,0.11764705882352941,0.09795918367346938,0.04797047970479705,0.07180587652690656,0.0,0.6895306859205776,1.0,1.0,1.0,1.0,0.0,0.6428571428571429,1.0,0.0,0.3333333333333333,1.0,1.0,0.0,1.0
203,0.6374622356495468,0.11764705882352941,1.0,0.0,0.035875426433366345,1.0,0.4043321299638989,1.0,0.08433734939759036,1.0,1.0,0.43820224719101125,0.03571428571428571,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
721,0.622356495468278,0.029411764705882353,0.018367346938775512,0.15129151291512916,0.010069329811819083,0.0,0.3971119133574007,1.0,0.5220883534136547,1.0,0.3333333333333333,0.43820224719101125,0.08928571428571429,0.11994784876140809,0.11735537190082644,0.0,1.0,1.0,0.0,1.0
781,1.0,0.29411764705882354,0.5163265306122449,0.8302583025830258,0.09298998569384835,0.0,0.6895306859205776,1.0,1.0,1.0,1.0,0.7191011235955056,0.7321428571428571,1.0,1.0,0.0,1.0,0.0,1.0,1.0
377,1.0,0.04411764705882353,0.09795918367346938,1.0,0.03279410146362936,0.24324324324324326,0.6895306859205776,0.6666666666666666,1.0,1.0,1.0,0.0,0.30357142857142855,1.0,0.0,0.0,1.0,0.0,0.0,1.0
641,0.622356495468278,0.16176470588235295,1.0,0.04797047970479705,0.0582150324639595,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,1.0,0.3392857142857143,1.0,1.0,0.3333333333333333,0.29276315789473684,0.0,0.0,1.0
807,1.0,0.11764705882352941,0.5163265306122449,1.0,0.03741608891823484,0.24324324324324326,0.6895306859205776,1.0,1.0,1.0,1.0,0.7191011235955056,0.8214285714285714,1.0,1.0,1.0,1.0,0.0,0.0,1.0
875,0.622356495468278,0.10294117647058823,0.5163265306122449,0.8302583025830258,0.05898536370639375,0.0,1.0,1.0,0.5220883534136547,1.0,1.0,1.0,0.375,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
83,0.6374622356495468,0.29411764705882354,1.0,0.01107011070110701,0.08281060856168153,1.0,0.6895306859205776,1.0,0.5220883534136547,0.012702078521939953,1.0,0.7191011235955056,0.6964285714285714,1.0,1.0,0.0,0.29276315789473684,0.0,1.0,1.0
646,0.6374622356495468,0.38235294117647056,0.0,0.6346863468634686,0.23841751953339937,1.0,1.0,0.3333333333333333,0.0,0.012702078521939953,0.3333333333333333,0.7191011235955056,0.23214285714285715,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
30,0.622356495468278,0.20588235294117646,1.0,0.3247232472324723,0.09150434686915374,0.0,0.3971119133574007,0.6666666666666666,0.08433734939759036,1.0,0.6666666666666666,0.7191011235955056,0.30357142857142855,0.11994784876140809,1.0,0.0,1.0,0.0,1.0,1.0
849,0.6374622356495468,0.11764705882352941,1.0,1.0,0.025255860019808517,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,0.7191011235955056,0.6785714285714286,0.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
630,0.6374622356495468,0.29411764705882354,1.0,1.0,0.18763068119291296,1.0,1.0,0.3333333333333333,0.5220883534136547,1.0,1.0,1.0,0.16071428571428573,1.0,1.0,0.0,1.0,0.0,0.0,1.0
293,0.0,0.5588235294117647,0.5163265306122449,0.34686346863468637,0.2501375591504347,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,0.0,0.6607142857142857,1.0,0.0,0.0,1.0,0.0,0.0,1.0
304,1.0,0.6470588235294118,0.5163265306122449,0.8302583025830258,0.5434686915373611,0.02702702702702703,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.44642857142857145,0.11994784876140809,0.0,0.0,1.0,0.0,0.0,1.0
965,0.622356495468278,0.38235294117647056,1.0,1.0,0.08060966215472654,0.24324324324324326,1.0,1.0,0.5220883534136547,1.0,0.0,1.0,0.125,1.0,1.0,0.0,1.0,0.0,0.0,1.0
776,1.0,0.47058823529411764,0.5163265306122449,0.8302583025830258,0.18075272367117862,1.0,0.4043321299638989,1.0,1.0,1.0,1.0,1.0,0.32142857142857145,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
521,0.6374622356495468,0.20588235294117646,1.0,1.0,0.16176956091119182,1.0,1.0,0.3333333333333333,0.5220883534136547,1.0,0.3333333333333333,0.7191011235955056,0.08928571428571429,1.0,1.0,0.0,1.0,0.0,0.0,1.0
566,0.6374622356495468,0.11764705882352941,1.0,0.8302583025830258,0.061736546715087486,1.0,0.4043321299638989,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.30357142857142855,1.0,1.0,0.0,1.0,0.0,0.0,1.0
897,1.0,0.11764705882352941,0.5163265306122449,0.6346863468634686,0.07384175195333993,0.0,0.4043321299638989,0.6666666666666666,0.5220883534136547,1.0,0.3333333333333333,0.43820224719101125,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,0.0,0.0
399,1.0,0.29411764705882354,0.5163265306122449,1.0,0.06965995378012545,0.0,1.0,1.0,0.5220883534136547,1.0,0.0,0.7191011235955056,0.42857142857142855,1.0,1.0,0.3333333333333333,0.29276315789473684,0.0,0.0,1.0
26,1.0,0.029411764705882353,0.0,1.0,0.009684164190601958,1.0,0.6895306859205776,1.0,0.08433734939759036,1.0,1.0,1.0,0.35714285714285715,1.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
107,0.622356495468278,0.11764705882352941,1.0,0.8302583025830258,0.32067789149334214,1.0,0.4043321299638989,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.23214285714285715,1.0,1.0,0.0,1.0,0.0,0.0,1.0
486,1.0,0.11764705882352941,1.0,1.0,0.15555188731154396,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.5892857142857143,1.0,1.0,0.0,1.0,0.0,1.0,1.0
311,1.0,0.29411764705882354,1.0,0.6346863468634686,0.28947947617475517,0.0990990990990991,1.0,1.0,1.0,1.0,0.0,1.0,0.10714285714285714,0.0,1.0,0.0,1.0,0.0,0.0,1.0
854,1.0,0.47058823529411764,0.09795918367346938,0.8302583025830258,0.5846263893474194,1.0,0.6895306859205776,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.4642857142857143,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0
587,0.6374622356495468,0.11764705882352941,1.0,0.6346863468634686,0.05716958292065588,1.0,1.0,1.0,1.0,0.012702078521939953,0.0,0.43820224719101125,0.03571428571428571,1.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
722,0.6374622356495468,0.11764705882352941,1.0,0.8302583025830258,0.053813139650049524,1.0,1.0,1.0,0.5220883534136547,1.0,0.3333333333333333,0.7191011235955056,0.08928571428571429,1.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
380,0.6374622356495468,0.23529411764705882,1.0,0.6346863468634686,0.10795642126114229,0.24324324324324326,0.4043321299638989,1.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,1.0,0.0,1.0,0.0,1.0,1.0
714,0.622356495468278,0.8235294117647058,1.0,0.8302583025830258,0.7580609662154727,1.0,0.4043321299638989,1.0,1.0,1.0,0.3333333333333333,0.0,0.14285714285714285,1.0,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
627,0.622356495468278,0.07352941176470588,0.018367346938775512,0.8302583025830258,0.06531308462638935,0.0990990990990991,0.4043321299638989,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.17857142857142858,1.0,1.0,0.0,1.0,0.0,0.0,1.0
642,1.0,0.16176470588235295,1.0,0.15129151291512916,0.24061846594035435,0.0990990990990991,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.43820224719101125,0.375,1.0,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
116,0.6374622356495468,0.5588235294117647,1.0,1.0,0.3809838230439089,0.24324324324324326,0.4043321299638989,1.0,0.5220883534136547,1.0,0.6666666666666666,1.0,0.19642857142857142,1.0,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
142,0.6374622356495468,0.3382352941176471,1.0,1.0,0.1742049081104875,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,0.0,0.20723684210526316,0.0,0.0,1.0
717,1.0,0.20588235294117646,1.0,1.0,0.06905469351821283,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.23214285714285715,1.0,0.0,0.0,0.20723684210526316,0.0,1.0,1.0
833,0.622356495468278,0.29411764705882354,1.0,1.0,0.2659843732805106,0.24324324324324326,0.6895306859205776,0.3333333333333333,0.5220883534136547,1.0,1.0,1.0,0.4107142857142857,1.0,1.0,0.0,1.0,0.0,1.0,1.0
24,1.0,0.08823529411764706,0.5163265306122449,0.6346863468634686,0.1000880378562782,0.24324324324324326,1.0,0.3333333333333333,0.08433734939759036,1.0,0.0,1.0,0.125,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0
686,0.0,0.08823529411764706,0.5163265306122449,1.0,0.06036095521074062,0.24324324324324326,0.4043321299638989,1.0,1.0,1.0,0.3333333333333333,0.43820224719101125,0.14285714285714285,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
190,1.0,0.29411764705882354,1.0,0.3247232472324723,0.23885770881479035,0.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.43820224719101125,0.625,1.0,1.0,0.6666666666666666,0.20723684210526316,0.0,1.0,1.0
604,0.0,0.08823529411764706,1.0,0.6346863468634686,0.056399251678221636,1.0,0.3971119133574007,1.0,0.5220883534136547,1.0,0.3333333333333333,0.43820224719101125,0.07142857142857142,1.0,1.0,0.0,1.0,0.0,0.0,1.0
863,1.0,0.3382352941176471,0.5163265306122449,0.6346863468634686,0.2352811709034885,0.0,0.3971119133574007,1.0,1.0,1.0,0.3333333333333333,0.7191011235955056,0.23214285714285715,0.0,1.0,0.3333333333333333,0.29276315789473684,1.0,1.0,1.0
674,1.0,0.25,0.09795918367346938,0.3247232472324723,0.1282051282051282,0.02702702702702703,0.3971119133574007,1.0,1.0,1.0,0.3333333333333333,0.7191011235955056,0.39285714285714285,0.11994784876140809,1.0,0.0,0.29276315789473684,1.0,0.0,1.0
759,0.6374622356495468,0.11764705882352941,0.5163265306122449,0.8302583025830258,0.02426543413667877,1.0,0.6895306859205776,1.0,1.0,1.0,0.6666666666666666,0.43820224719101125,0.2857142857142857,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
615,0.622356495468278,0.6470588235294118,0.0,0.3247232472324723,0.6577528337184989,0.24324324324324326,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.5178571428571429,0.11994784876140809,1.0,0.0,0.20723684210526316,0.0,1.0,1.0
165,1.0,0.029411764705882353,1.0,0.6346863468634686,0.15010454495433037,0.02702702702702703,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.23214285714285715,1.0,1.0,0.0,1.0,0.0,1.0,1.0
758,1.0,0.29411764705882354,1.0,0.8302583025830258,0.06289204357873886,1.0,1.0,0.3333333333333333,1.0,0.012702078521939953,0.3333333333333333,0.7191011235955056,0.21428571428571427,1.0,1.0,0.0,1.0,0.0,1.0,1.0
131,0.6374622356495468,0.47058823529411764,0.09795918367346938,0.15129151291512916,0.36519203257400684,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.43820224719101125,0.17857142857142858,0.0,1.0,0.0,1.0,0.0,1.0,1.0
879,1.0,0.38235294117647056,0.5163265306122449,1.0,0.35721360184879497,0.24324324324324326,0.4043321299638989,0.3333333333333333,1.0,1.0,0.6666666666666666,0.43820224719101125,0.30357142857142855,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
628,1.0,0.5588235294117647,0.5163265306122449,0.6346863468634686,0.2086497193793331,0.02702702702702703,1.0,1.0,1.0,1.0,1.0,0.7191011235955056,0.30357142857142855,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
355,0.622356495468278,0.29411764705882354,1.0,0.8302583025830258,0.05480356553317927,1.0,0.3971119133574007,1.0,1.0,1.0,0.3333333333333333,0.7191011235955056,0.07142857142857142,0.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
283,1.0,0.16176470588235295,0.5163265306122449,0.6346863468634686,0.06988004842082095,0.24324324324324326,0.6895306859205776,1.0,1.0,1.0,1.0,0.43820224719101125,0.7857142857142857,1.0,1.0,0.0,1.0,0.0,0.0,1.0
817,1.0,0.029411764705882353,0.5163265306122449,1.0,0.07175085286673269,1.0,0.4043321299638989,0.0,0.5220883534136547,1.0,0.3333333333333333,1.0,0.08928571428571429,1.0,0.11735537190082644,0.3333333333333333,1.0,0.0,1.0,1.0
529,0.6374622356495468,0.029411764705882353,1.0,0.8302583025830258,0.022669747991636402,1.0,0.3971119133574007,0.6666666666666666,1.0,1.0,1.0,0.7191011235955056,0.39285714285714285,1.0,1.0,0.0,0.29276315789473684,1.0,1.0,1.0
827,1.0,0.20588235294117646,0.0,0.3247232472324723,0.21541762958071972,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.30357142857142855,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0
782,0.622356495468278,0.11764705882352941,0.0,0.0,0.06382744580169473,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.7191011235955056,0.21428571428571427,1.0,1.0,0.0,0.29276315789473684,0.0,1.0,1.0
292,0.6374622356495468,0.29411764705882354,0.5163265306122449,0.34686346863468637,0.33944095961263343,1.0,0.6895306859205776,0.3333333333333333,0.5220883534136547,1.0,1.0,0.0,0.44642857142857145,1.0,0.0,0.3333333333333333,0.20723684210526316,1.0,1.0,1.0
704,0.622356495468278,0.3382352941176471,1.0,0.3247232472324723,0.1253438978760867,1.0,0.3971119133574007,1.0,0.5220883534136547,1.0,0.0,0.43820224719101125,0.23214285714285715,1.0,1.0,0.0,1.0,1.0,1.0,1.0
848,0.6374622356495468,0.07352941176470588,1.0,1.0,0.06129635743369649,1.0,0.4043321299638989,0.6666666666666666,1.0,1.0,1.0,0.7191011235955056,0.7142857142857143,1.0,1.0,0.0,1.0,0.0,0.0,1.0
888,1.0,0.47058823529411764,0.5163265306122449,0.8302583025830258,0.350170573346539,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,1.0,0.26785714285714285,1.0,1.0,0.3333333333333333,0.20723684210526316,0.0,1.0,1.0
357,1.0,0.47058823529411764,0.09795918367346938,1.0,0.23181468031253438,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.125,1.0,1.0,0.3333333333333333,0.20723684210526316,0.0,1.0,1.0
843,1.0,0.29411764705882354,0.018367346938775512,0.3247232472324723,0.07202597116760207,1.0,0.4043321299638989,1.0,1.0,1.0,1.0,1.0,0.5535714285714286,0.11994784876140809,1.0,0.0,1.0,0.0,1.0,1.0
547,1.0,0.29411764705882354,1.0,1.0,0.07164080554638494,1.0,0.4043321299638989,0.6666666666666666,1.0,1.0,0.0,1.0,0.23214285714285715,0.11994784876140809,1.0,0.0,1.0,1.0,0.0,1.0
660,0.0,0.11764705882352941,1.0,1.0,0.05760977220204688,1.0,1.0,0.6666666666666666,0.08433734939759036,1.0,1.0,0.7191011235955056,0.07142857142857142,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
973,0.6374622356495468,0.8235294117647058,1.0,0.3247232472324723,0.3877517332452955,1.0,0.6895306859205776,1.0,1.0,0.0,1.0,0.0,0.30357142857142855,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
431,0.622356495468278,0.29411764705882354,1.0,0.01107011070110701,0.6095521074061847,1.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.17857142857142858,0.11994784876140809,1.0,0.3333333333333333,0.20723684210526316,0.0,1.0,1.0
711,0.6374622356495468,0.029411764705882353,0.018367346938775512,0.15129151291512916,0.052162429844833276,1.0,0.6895306859205776,1.0,0.5220883534136547,1.0,1.0,0.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,1.0
427,1.0,0.20588235294117646,0.5163265306122449,1.0,0.049466270496313414,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.7191011235955056,0.48214285714285715,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
517,1.0,0.47058823529411764,0.5163265306122449,0.6346863468634686,0.37839771101573677,1.0,0.3971119133574007,0.3333333333333333,0.5220883534136547,1.0,1.0,0.43820224719101125,0.07142857142857142,1.0,0.11735537190082644,0.3333333333333333,1.0,0.0,1.0,1.0
54,0.622356495468278,0.47058823529411764,0.09795918367346938,0.8302583025830258,0.10867172884340266,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,0.0,0.6785714285714286,0.11994784876140809,0.0,0.3333333333333333,1.0,0.0,1.0,1.0
958,0.6374622356495468,0.35294117647058826,1.0,0.8302583025830258,0.20666886761307363,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.4642857142857143,1.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
873,1.0,0.16176470588235295,1.0,0.01107011070110701,0.034334763948497854,0.24324324324324326,0.3971119133574007,1.0,0.5220883534136547,1.0,0.0,0.7191011235955056,0.08928571428571429,1.0,1.0,0.0,1.0,0.0,0.0,1.0
656,0.622356495468278,0.11764705882352941,1.0,0.8302583025830258,0.0351050951909321,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,1.0,0.39285714285714285,0.11994784876140809,1.0,0.0,0.29276315789473684,1.0,0.0,1.0
877,1.0,0.47058823529411764,1.0,1.0,0.1840541432816111,1.0,0.6895306859205776,1.0,1.0,1.0,0.3333333333333333,1.0,0.16071428571428573,1.0,1.0,0.0,1.0,0.0,0.0,1.0
268,0.6374622356495468,0.14705882352941177,1.0,0.8302583025830258,0.48024650599757895,1.0,0.6895306859205776,0.0,0.0,1.0,1.0,0.43820224719101125,0.4642857142857143,1.0,1.0,0.0,0.20723684210526316,0.0,1.0,0.0
90,1.0,0.11764705882352941,0.5163265306122449,1.0,0.020248706943985915,1.0,0.6895306859205776,1.0,1.0,1.0,1.0,0.7191011235955056,0.6607142857142857,1.0,1.0,0.0,1.0,0.0,0.0,1.0
69,1.0,0.47058823529411764,1.0,1.0,0.1179707274127875,0.24324324324324326,1.0,1.0,0.5220883534136547,1.0,1.0,1.0,0.10714285714285714,1.0,1.0,0.0,1.0,0.0,0.0,1.0
976,0.622356495468278,0.029411764705882353,1.0,1.0,0.027676901067459007,1.0,1.0,0.3333333333333333,0.5220883534136547,0.012702078521939953,0.6666666666666666,0.7191011235955056,0.8035714285714286,1.0,1.0,0.0,1.0,0.0,0.0,1.0
77,0.622356495468278,0.10294117647058823,0.09795918367346938,1.0,0.24876196764608782,1.0,0.4043321299638989,0.3333333333333333,1.0,1.0,1.0,0.43820224719101125,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,0.0,1.0
405,0.622356495468278,0.29411764705882354,1.0,1.0,0.09843732805106195,1.0,0.3971119133574007,0.0,0.08433734939759036,1.0,0.0,0.43820224719101125,0.05357142857142857,1.0,1.0,0.0,1.0,0.0,1.0,1.0
364,0.6374622356495468,0.20588235294117646,1.0,0.6346863468634686,0.1223175965665236,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.10714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,1.0
226,0.622356495468278,0.6470588235294118,1.0,1.0,0.5893584241223726,0.0,0.4043321299638989,0.0,1.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.11994784876140809,1.0,0.3333333333333333,1.0,0.0,1.0,1.0
907,0.622356495468278,0.47058823529411764,1.0,0.15129151291512916,0.19043688786178056,0.24324324324324326,1.0,0.3333333333333333,0.08433734939759036,1.0,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,0.0,1.0
253,1.0,0.29411764705882354,0.09795918367346938,0.6346863468634686,0.21464729833828547,0.0990990990990991,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.43820224719101125,0.2857142857142857,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0
363,1.0,0.029411764705882353,1.0,0.6346863468634686,0.08341586882359414,1.0,1.0,0.0,0.08433734939759036,1.0,0.3333333333333333,0.43820224719101125,0.03571428571428571,1.0,0.11735537190082644,0.0,1.0,0.0,0.0,1.0
519,1.0,0.029411764705882353,0.5163265306122449,1.0,0.024760647078243644,0.24324324324324326,0.6895306859205776,1.0,1.0,1.0,1.0,0.0,0.30357142857142855,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0
272,0.622356495468278,0.6470588235294118,0.018367346938775512,0.8302583025830258,0.6558270056124134,0.24324324324324326,0.0,1.0,1.0,0.0,1.0,0.0,0.30357142857142855,1.0,0.0,0.0,0.20723684210526316,0.0,1.0,1.0
66,1.0,0.11764705882352941,1.0,1.0,0.10570045119401343,1.0,0.3971119133574007,0.3333333333333333,0.5220883534136547,1.0,0.3333333333333333,1.0,0.17857142857142858,0.11994784876140809,1.0,0.0,1.0,0.0,0.0,1.0
887,0.622356495468278,0.6470588235294118,1.0,0.3247232472324723,0.8485748872014967,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.07142857142857142,1.0,1.0,0.0,1.0,0.0,1.0,1.0
245,1.0,0.29411764705882354,1.0,0.3247232472324723,0.055463849455265765,1.0,0.4043321299638989,1.0,1.0,1.0,0.0,0.7191011235955056,0.10714285714285714,1.0,1.0,0.0,1.0,0.0,1.0,1.0
539,0.0,0.20588235294117646,1.0,0.6346863468634686,0.15401122482667548,1.0,0.3971119133574007,0.0,0.5220883534136547,1.0,0.0,0.43820224719101125,0.4642857142857143,0.0,1.0,0.0,0.29276315789473684,0.0,0.0,1.0
414,0.6374622356495468,0.29411764705882354,1.0,0.8302583025830258,0.06223175965665236,0.24324324324324326,1.0,1.0,0.5220883534136547,1.0,0.3333333333333333,0.43820224719101125,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,0.0,1.0
