,loc,v(g),ev(g),iv(G),N,V,L,D,I,E,B,T,lOCode,lOComment,locCodeAndComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
433,0.054817275747508304,0.037037037037037035,0.03278688524590164,0.02459016393442623,0.03843390804597701,0.023495635957566468,0.055,0.03376930466267642,0.1114769441612488,0.0013016279636556968,0.023121387283236993,0.0013016208959216412,0.055,0.025157232704402517,0.0,0.035555555555555556,0.1326530612244898,0.06691449814126393,0.036585365853658534,0.04108391608391608,0.0425531914893617
675,0.006644518272425249,0.0,0.0,0.0,0.010775862068965518,0.004779766477570368,0.085,0.021392152516071822,0.03581635552287199,0.00016763820596850664,0.004624277456647399,0.00016764988177024143,0.006666666666666667,0.0,0.0,0.0,0.08163265306122448,0.013011152416356878,0.012804878048780487,0.007867132867132868,0.0
739,0.009966777408637873,0.0,0.0,0.0,0.004669540229885058,0.0019346490283004578,0.165,0.011084016847705607,0.027961158557986393,3.518292331332401e-05,0.0023121387283236996,3.516189191167131e-05,0.01,0.0,0.0,0.0,0.05102040816326531,0.011152416356877323,0.00426829268292683,0.005244755244755245,0.0
246,0.046511627906976744,0.014814814814814815,0.0,0.00819672131147541,0.04382183908045977,0.025727093065522504,0.055,0.032476169363777424,0.12693664031554494,0.0013705147114939187,0.02543352601156069,0.0013705146506480977,0.045,0.05660377358490566,0.020833333333333332,0.06222222222222222,0.09183673469387756,0.06133828996282528,0.03902439024390244,0.050699300699300696,0.01702127659574468
89,0.0,0.0,0.0,0.0,0.00035919540229885057,7.709300770274787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0006097560975609756,0.0,0.0
214,0.03322259136212625,0.05925925925925926,0.06557377049180328,0.02459016393442623,0.040948275862068964,0.023749271952908508,0.025,0.07230473656986625,0.0526298196647335,0.002816711145986791,0.024277456647398842,0.0028166946643932013,0.03333333333333333,0.031446540880503145,0.0,0.04888888888888889,0.17346938775510204,0.04275092936802974,0.03902439024390244,0.043706293706293704,0.06808510638297872
877,0.016611295681063124,0.007407407407407408,0.0,0.00819672131147541,0.011494252873563218,0.0053043843949875675,0.125,0.014778689130274143,0.057493356508949905,0.00012861616842234797,0.005780346820809248,0.00012861849936111346,0.016666666666666666,0.0,0.0,0.017777777777777778,0.05102040816326531,0.022304832713754646,0.00975609756097561,0.013986013986013986,0.00851063829787234
158,0.0,0.0,0.0,0.0,0.00035919540229885057,7.709300770274787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0006097560975609756,0.0,0.0
429,0.03488372093023256,0.037037037037037035,0.03278688524590164,0.040983606557377046,0.03915229885057471,0.022565508819632814,0.035,0.05542008423852804,0.06523156117861381,0.002051853506943578,0.023121387283236993,0.0020518393959557094,0.035,0.0440251572327044,0.0,0.04,0.14285714285714285,0.046468401486988845,0.03597560975609756,0.043706293706293704,0.0425531914893617
137,0.059800664451827246,0.06666666666666667,0.0,0.040983606557377046,0.05387931034482758,0.03301662240885583,0.035,0.05386832187984925,0.09815653569100663,0.002918743259249699,0.03352601156069364,0.0029187314464239602,0.06,0.0,0.0,0.013333333333333334,0.14285714285714285,0.06691449814126393,0.04878048780487805,0.06118881118881119,0.07659574468085106
187,0.029900332225913623,0.02962962962962963,0.01639344262295082,0.01639344262295082,0.034482758620689655,0.019761636129483874,0.025,0.06968151924924258,0.04544315010111477,0.0022590161299835382,0.019653179190751446,0.0022590253762869213,0.03,0.018867924528301886,0.0,0.04,0.17346938775510204,0.03903345724907063,0.03170731707317073,0.038461538461538464,0.03404255319148936
1107,0.029900332225913623,0.05185185185185185,0.03278688524590164,0.03278688524590164,0.039511494252873564,0.023633632441354385,0.02,0.08468188871647085,0.04470776995972122,0.0032831226339194914,0.023121387283236993,0.003283136508054008,0.03,0.0,0.0,0.0044444444444444444,0.21428571428571427,0.04460966542750929,0.036585365853658534,0.043706293706293704,0.059574468085106386
178,0.0,0.0,0.0,0.0,0.00035919540229885057,7.709300770274787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0006097560975609756,0.0,0.0
732,0.1378737541528239,0.08888888888888889,0.04918032786885246,0.05737704918032787,0.15876436781609196,0.1113970833402396,0.02,0.10108623365107514,0.17654137348954588,0.01847500937936732,0.11098265895953756,0.018475008559144742,0.135,0.1320754716981132,0.041666666666666664,0.06666666666666667,0.20408163265306123,0.13197026022304834,0.15670731707317073,0.16171328671328672,0.10212765957446808
148,0.0,0.0,0.0,0.0,0.00035919540229885057,7.709300770274787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0006097560975609756,0.0,0.0
424,0.006644518272425249,0.014814814814814815,0.01639344262295082,0.01639344262295082,0.007902298850574713,0.0032806929427904355,0.075,0.024939037907337615,0.021075326324937742,0.00013423814580774065,0.0034682080924855487,0.00013425449639001773,0.006666666666666667,0.0,0.0,0.0,0.08163265306122448,0.007434944237918215,0.00975609756097561,0.005244755244755245,0.01702127659574468
1002,0.029900332225913623,0.014814814814814815,0.01639344262295082,0.00819672131147541,0.020833333333333332,0.012263570200314617,0.045,0.03968078031478608,0.04950445406381094,0.000798344155215309,0.012716763005780346,0.0007983347731763554,0.02666666666666667,0.0,0.041666666666666664,0.013333333333333334,0.1836734693877551,0.04275092936802974,0.01951219512195122,0.022727272727272728,0.01702127659574468
29,0.019933554817275746,0.007407407407407408,0.0,0.00819672131147541,0.014367816091954023,0.007245971793981272,0.08,0.022426660755191015,0.05174402085805492,0.00026668875516501353,0.006936416184971097,0.0002667004265692677,0.02,0.0,0.0,0.035555555555555556,0.09183673469387756,0.026022304832713755,0.01402439024390244,0.01486013986013986,0.00851063829787234
705,0.009966777408637873,0.014814814814814815,0.0,0.00819672131147541,0.007183908045977011,0.0028004035048023166,0.12,0.01551762358678785,0.02891381010479167,7.129583291068223e-05,0.0023121387283236996,7.129115644770678e-05,0.01,0.0,0.0,0.0044444444444444444,0.05102040816326531,0.00929368029739777,0.007926829268292683,0.006118881118881119,0.01702127659574468
643,0.023255813953488372,0.007407407407407408,0.0,0.0,0.04597701149425287,0.025505450668377103,0.03,0.05878223601566541,0.06949342336169002,0.002460327784040529,0.02543352601156069,0.0024603230015133076,0.023333333333333334,0.025157232704402517,0.0,0.022222222222222223,0.11224489795918367,0.04275092936802974,0.04085365853658537,0.05332167832167832,0.00851063829787234
837,0.009966777408637873,0.0,0.0,0.0,0.009339080459770116,0.004497991534416824,0.07,0.027081947831227367,0.02659067738538933,0.00019995639766317254,0.004624277456647399,0.00019995171548814044,0.01,0.012578616352201259,0.0,0.0044444444444444444,0.10204081632653061,0.016728624535315983,0.00853658536585366,0.01048951048951049,0.0
1056,0.02823920265780731,0.02962962962962963,0.0,0.02459016393442623,0.03915229885057471,0.02241055187415029,0.02,0.08748983965122292,0.041030869252753496,0.003217532897756577,0.021965317919075144,0.0032175234083145258,0.028333333333333332,0.0,0.0,0.0,0.19387755102040816,0.03531598513011153,0.03902439024390244,0.039335664335664336,0.03404255319148936
1049,0.014950166112956811,0.0,0.0,0.0,0.017241379310344827,0.008162993120605458,0.03,0.06173797384172024,0.02117560543512777,0.0008270942839559039,0.00809248554913295,0.0008271035938313592,0.015,0.0,0.0,0.0044444444444444444,0.12244897959183673,0.013011152416356878,0.018292682926829267,0.015734265734265736,0.0
644,0.013289036544850499,0.0,0.0,0.0,0.014367816091954023,0.006321626631625325,0.05,0.03801817778763023,0.026640816940484344,0.0003941599655994802,0.005780346820809248,0.00039414125490941604,0.011666666666666667,0.012578616352201259,0.020833333333333332,0.0,0.08163265306122448,0.013011152416356878,0.014634146341463415,0.013986013986013986,0.0
360,0.019933554817275746,0.014814814814814815,0.0,0.01639344262295082,0.022629310344827586,0.012221939976155134,0.03,0.05911475652109657,0.03312553273277288,0.0011854053812899252,0.012716763005780346,0.001185410001959981,0.02,0.0,0.0,0.0044444444444444444,0.15306122448979592,0.027881040892193308,0.020121951219512196,0.026223776223776224,0.01702127659574468
902,0.011627906976744186,0.014814814814814815,0.01639344262295082,0.00819672131147541,0.008261494252873564,0.0037004643697318975,0.055,0.032513116086603115,0.01823408486955359,0.0001974001037065559,0.0034682080924855487,0.0001973860750496094,0.011666666666666667,0.0,0.0,0.0044444444444444444,0.10204081632653061,0.00929368029739777,0.009146341463414634,0.006993006993006993,0.01702127659574468
367,0.05149501661129568,0.014814814814814815,0.0,0.0,0.09015804597701149,0.05849971610499914,0.03,0.06428729771669252,0.1457723998462387,0.006170360855310816,0.058959537572254334,0.0061703652546671525,0.051666666666666666,0.16981132075471697,0.0,0.05333333333333334,0.14285714285714285,0.09293680297397769,0.08231707317073171,0.10139860139860139,0.01702127659574468
557,0.02159468438538206,0.0,0.0,0.0,0.031609195402298854,0.0171531942138614,0.07,0.0264908002660164,0.10377216586164825,0.0007451970747370228,0.017341040462427744,0.0007452133981949668,0.021666666666666667,0.03773584905660377,0.0,0.022222222222222223,0.07142857142857142,0.04460966542750929,0.027439024390243903,0.037587412587412584,0.0
839,0.019933554817275746,0.014814814814814815,0.0,0.01639344262295082,0.01257183908045977,0.005894916833990616,0.06,0.030776620113795904,0.030668694533117175,0.0002977778695094232,0.005780346820809248,0.0002977825295868814,0.02,0.0,0.0,0.008888888888888889,0.09183673469387756,0.016728624535315983,0.012195121951219513,0.013111888111888112,0.01702127659574468
1052,0.02159468438538206,0.014814814814814815,0.0,0.0,0.020474137931034482,0.010113446215484979,0.03,0.058449715510234236,0.02772717396754299,0.0009697467026500947,0.010404624277456647,0.0009697279664060929,0.021666666666666667,0.03773584905660377,0.0,0.017777777777777778,0.11224489795918367,0.020446096654275093,0.01707317073170732,0.025349650349650348,0.01702127659574468
362,0.013289036544850499,0.007407407407407408,0.0,0.00819672131147541,0.010057471264367816,0.004471394446759376,0.05,0.03694672282568536,0.01938729463673892,0.00027105127876373683,0.004624277456647399,0.0002710325735392463,0.013333333333333334,0.0,0.0,0.008888888888888889,0.09183673469387756,0.011152416356877323,0.00975609756097561,0.01048951048951049,0.00851063829787234
499,0.006644518272425249,0.0,0.0,0.0,0.0021551724137931034,0.0007574388006794978,0.2,0.00923668070642134,0.013136563434893788,1.1479956315226198e-05,0.0011560693641618498,1.148229245440941e-05,0.006666666666666667,0.0,0.0,0.0,0.04081632653061224,0.0037174721189591076,0.0024390243902439024,0.0017482517482517483,0.0
295,0.053156146179401995,0.014814814814814815,0.0,0.0,0.08548850574712644,0.055275686522870224,0.03,0.05689795315155545,0.15563317901492488,0.005160162085954188,0.05549132947976878,0.005160175876755045,0.05333333333333334,0.1320754716981132,0.0,0.21333333333333335,0.1326530612244898,0.09293680297397769,0.07804878048780488,0.09615384615384616,0.01702127659574468
1055,0.06478405315614617,0.1111111111111111,0.040983606557377046,0.02459016393442623,0.07183908045977011,0.04780344675128139,0.02,0.09753934825980934,0.07851854327879262,0.007650209708051579,0.047398843930635835,0.007650193011868401,0.055,0.0,0.125,0.022222222222222223,0.2653061224489796,0.08364312267657993,0.06829268292682927,0.07692307692307693,0.1276595744680851
356,0.006644518272425249,0.0,0.0,0.0,0.006824712643678161,0.002763784326143511,0.125,0.014778689130274143,0.029950027576755304,6.701509202537907e-05,0.0023121387283236996,6.700106915704832e-05,0.006666666666666667,0.012578616352201259,0.0,0.008888888888888889,0.05102040816326531,0.011152416356877323,0.006707317073170732,0.006993006993006993,0.0
80,0.013289036544850499,0.007407407407407408,0.0,0.0,0.0035919540229885057,0.0012720346270953399,0.11,0.01662602527155841,0.012250764628215198,3.4699236979668034e-05,0.0011560693641618498,3.469923543914932e-05,0.01,0.018867924528301886,0.041666666666666664,0.008888888888888889,0.05102040816326531,0.0037174721189591076,0.00426829268292683,0.0026223776223776225,0.00851063829787234
10,0.11627906976744186,0.07407407407407407,0.0,0.040983606557377046,0.1555316091954023,0.11747856525287086,0.02,0.0983891228848001,0.1912991158725118,0.018962534827256135,0.11791907514450867,0.018962522302144957,0.095,0.0880503144654088,0.2708333333333333,0.08,0.2755102040816326,0.1895910780669145,0.14573170731707316,0.16958041958041958,0.0851063829787234
727,0.03820598006644518,0.0,0.0,0.0,0.05675287356321839,0.030916608879032977,0.025,0.07925072046109509,0.06249059883341968,0.004020008248324078,0.031213872832369944,0.004020022089743579,0.03833333333333333,0.050314465408805034,0.0,0.035555555555555556,0.12244897959183673,0.03717472118959108,0.05609756097560976,0.057692307692307696,0.0
259,0.006644518272425249,0.007407407407407408,0.0,0.00819672131147541,0.004310344827586207,0.0017334362781962858,0.095,0.019397029483484814,0.014323199572142462,5.5170618473194745e-05,0.0011560693641618498,5.5182299268077457e-05,0.006666666666666667,0.0,0.0,0.0,0.061224489795918366,0.007434944237918215,0.003658536585365854,0.005244755244755245,0.00851063829787234
844,0.03156146179401993,0.014814814814814815,0.0,0.0,0.02442528735632184,0.012194571958420658,0.03,0.05911475652109657,0.03304196680761452,0.0011827649679709337,0.012716763005780346,0.0011827602421628097,0.028333333333333332,0.0,0.041666666666666664,0.022222222222222223,0.11224489795918367,0.022304832713754646,0.02195121951219512,0.027972027972027972,0.01702127659574468
903,0.006644518272425249,0.0,0.0,0.0,0.00610632183908046,0.002641591908934656,0.095,0.019692603266090295,0.021476442765697858,8.540685594908055e-05,0.0023121387283236996,8.542320869928759e-05,0.006666666666666667,0.0,0.0,0.0,0.07142857142857142,0.011152416356877323,0.00548780487804878,0.006993006993006993,0.0
96,0.014950166112956811,0.007407407407407408,0.0,0.0,0.010416666666666666,0.004625580462164872,0.12,0.01551762358678785,0.047749569635485434,0.00011776710732493393,0.004624277456647399,0.00011776710209650677,0.015,0.012578616352201259,0.0,0.008888888888888889,0.05102040816326531,0.01858736059479554,0.009146341463414634,0.012237762237762238,0.00851063829787234
896,0.019933554817275746,0.007407407407407408,0.0,0.0,0.018318965517241378,0.00906729410095869,0.065,0.028485923298603413,0.050958501161566354,0.00042400598269990445,0.009248554913294798,0.0004240036272267446,0.018333333333333333,0.018867924528301886,0.020833333333333332,0.022222222222222223,0.08163265306122448,0.026022304832713755,0.016463414634146342,0.02097902097902098,0.00851063829787234
861,0.009966777408637873,0.014814814814814815,0.01639344262295082,0.01639344262295082,0.009698275862068966,0.004216602056301795,0.065,0.029557378260548287,0.02284692393829492,0.00020448949663560054,0.004624277456647399,0.00020449416085471998,0.01,0.0,0.0,0.0,0.09183673469387756,0.00929368029739777,0.011585365853658536,0.006993006993006993,0.01702127659574468
452,0.02159468438538206,0.007407407407407408,0.0,0.0,0.02658045977011494,0.012494463758384346,0.04,0.045555309244070044,0.04392225026323266,0.0009341408458759412,0.012716763005780346,0.0009341454777012198,0.02,0.006289308176100629,0.020833333333333332,0.008888888888888889,0.07142857142857142,0.022304832713754646,0.022560975609756097,0.032342657342657344,0.00851063829787234
922,0.019933554817275746,0.007407407407407408,0.0,0.0,0.007183908045977011,0.002995448814290268,0.105,0.017254119559595063,0.02782745307773302,8.473623769903578e-05,0.0034682080924855487,8.475025383016469e-05,0.02,0.0,0.0,0.0044444444444444444,0.061224489795918366,0.011152416356877323,0.007317073170731708,0.006993006993006993,0.00851063829787234
435,0.1760797342192691,0.34814814814814815,0.0,0.00819672131147541,0.3613505747126437,0.20930982870319156,0.005,0.42647602157688613,0.07861882238898266,0.14646065644773593,0.2092485549132948,0.14646063592552744,0.17166666666666666,0.0,0.0625,0.0044444444444444444,0.12244897959183673,0.05390334572490706,0.299390243902439,0.45017482517482516,0.4
1024,0.013289036544850499,0.007407407407407408,0.0,0.00819672131147541,0.008261494252873564,0.0038577341054455033,0.08,0.02323948865735609,0.026607390570421004,0.00014698923915441056,0.0034682080924855487,0.00014699857922403258,0.013333333333333334,0.0,0.0,0.0044444444444444444,0.10204081632653061,0.013011152416356878,0.009146341463414634,0.006993006993006993,0.00851063829787234
381,0.0664451827242525,0.037037037037037035,0.01639344262295082,0.040983606557377046,0.09770114942528736,0.06690169754948311,0.015,0.11494125471070715,0.09324285929169521,0.01261715896522632,0.06705202312138728,0.012617146721826535,0.06666666666666667,0.0440251572327044,0.0,0.08,0.2755102040816326,0.10037174721189591,0.09268292682926829,0.1048951048951049,0.0425531914893617
1096,0.011627906976744186,0.014814814814814815,0.0,0.0,0.007902298850574713,0.0032806929427904355,0.04,0.049249981526638585,0.010663012050206406,0.0002651629233974901,0.0034682080924855487,0.000265144218434421,0.011666666666666667,0.0,0.0,0.0044444444444444444,0.09183673469387756,0.0055762081784386614,0.00853658536585366,0.006993006993006993,0.01702127659574468
339,0.0049833887043189366,0.0,0.0,0.0,0.003232758620689655,0.0012219241720885538,0.145,0.012931352988989876,0.015142145638694366,2.592512015416948e-05,0.0011560693641618498,2.590876246123149e-05,0.005,0.0,0.0,0.0,0.061224489795918366,0.0037174721189591076,0.00426829268292683,0.0017482517482517483,0.0
952,0.03986710963455149,0.07407407407407407,0.08196721311475409,0.03278688524590164,0.05244252873563218,0.031118592559214175,0.015,0.1362595137811276,0.03658516203432888,0.006956035699892875,0.031213872832369944,0.006956040064368133,0.04,0.006289308176100629,0.0,0.008888888888888889,0.24489795918367346,0.03717472118959108,0.05304878048780488,0.051573426573426576,0.08085106382978724
44,0.10631229235880399,0.08148148148148149,0.05737704918032787,0.04918032786885246,0.13182471264367815,0.09091809677408164,0.015,0.13515111209635702,0.10776661708421774,0.020158466812087703,0.09132947976878612,0.020158447223934985,0.09,0.11320754716981132,0.20833333333333334,0.35555555555555557,0.25510204081632654,0.10966542750929369,0.1225609756097561,0.1451048951048951,0.09361702127659574
577,0.008305647840531562,0.0,0.0,0.0,0.010775862068965518,0.004884227503007591,0.065,0.029114017586640062,0.02689151471595942,0.00023316251596068515,0.004624277456647399,0.00023317886215108342,0.008333333333333333,0.0,0.0,0.0044444444444444444,0.08163265306122448,0.01486988847583643,0.00975609756097561,0.012237762237762238,0.0
273,0.019933554817275746,0.014814814814814815,0.0,0.00819672131147541,0.020474137931034482,0.010970334996101023,0.045,0.04097391561368506,0.042902745976300706,0.000737378647334062,0.010404624277456647,0.0007373902978414131,0.018333333333333333,0.0,0.020833333333333332,0.0,0.12244897959183673,0.031598513011152414,0.01707317073170732,0.025349650349650348,0.01702127659574468
648,0.008305647840531562,0.0,0.0,0.0,0.0035919540229885057,0.001344116589297409,0.095,0.019397029483484814,0.011097554861029865,4.27746957676635e-05,0.0011560693641618498,4.277469386862407e-05,0.008333333333333333,0.0,0.0,0.008888888888888889,0.061224489795918366,0.0037174721189591076,0.00426829268292683,0.0026223776223776225,0.0
842,0.019933554817275746,0.022222222222222223,0.01639344262295082,0.01639344262295082,0.017959770114942528,0.00924036790325136,0.04,0.04740264538535432,0.031220229639162333,0.0007188560310688884,0.009248554913294798,0.0007188419792612134,0.02,0.0,0.0,0.0044444444444444444,0.1326530612244898,0.022304832713754646,0.01707317073170732,0.019230769230769232,0.02553191489361702
219,0.013289036544850499,0.007407407407407408,0.0,0.0,0.009339080459770116,0.004420898526714076,0.075,0.024643464124732135,0.028746678254474953,0.0001786671890354449,0.004624277456647399,0.00017866951775212883,0.013333333333333334,0.0,0.0,0.0,0.09183673469387756,0.016728624535315983,0.00853658536585366,0.01048951048951049,0.00851063829787234
442,0.09136212624584718,0.1037037037037037,0.0,0.10655737704918032,0.05675287356321839,0.03691059022792162,0.025,0.0726742037981231,0.08137649791920845,0.004400363291898246,0.03699421965317919,0.004400367769835976,0.09166666666666666,0.0,0.0,0.08444444444444445,0.25510204081632654,0.0724907063197026,0.060365853658536583,0.051573426573426576,0.06808510638297872
961,0.009966777408637873,0.007407407407407408,0.0,0.0,0.004310344827586207,0.0015033136502035835,0.085,0.022168033695411215,0.010863570270586464,5.4677585543719324e-05,0.0011560693641618498,5.467758311623529e-05,0.01,0.0,0.0,0.0,0.05102040816326531,0.0037174721189591076,0.004878048780487805,0.0034965034965034965,0.00851063829787234
670,0.008305647840531562,0.0,0.0,0.0,0.003232758620689655,0.001156395115541218,0.11,0.01662602527155841,0.01114769441612488,3.1544760890607304e-05,0.0011560693641618498,3.154475949013574e-05,0.008333333333333333,0.0,0.0,0.008888888888888889,0.05102040816326531,0.0037174721189591076,0.003658536585365854,0.0026223776223776225,0.0
379,0.03488372093023256,0.014814814814814815,0.0,0.01639344262295082,0.022629310344827586,0.01244435330337756,0.05,0.03676198921155693,0.05423428542777397,0.0007503961186615859,0.012716763005780346,0.0007503867387513491,0.035,0.006289308176100629,0.0,0.013333333333333334,0.1326530612244898,0.03531598513011153,0.02195121951219512,0.0236013986013986,0.01276595744680851
656,0.0681063122923588,0.07407407407407407,0.0,0.02459016393442623,0.0610632183908046,0.038612418372959784,0.02,0.08375822064582872,0.07383885146992462,0.005306599875955251,0.03815028901734104,0.005306585620468596,0.056666666666666664,0.1949685534591195,0.14583333333333334,0.04888888888888889,0.22448979591836735,0.06505576208178439,0.061585365853658536,0.06031468531468531,0.06808510638297872
694,0.0049833887043189366,0.0,0.0,0.0,0.0021551724137931034,0.0007574388006794978,0.2,0.00923668070642134,0.013136563434893788,1.1479956315226198e-05,0.0011560693641618498,1.148229245440941e-05,0.005,0.0,0.0,0.008888888888888889,0.04081632653061224,0.0037174721189591076,0.0024390243902439024,0.0017482517482517483,0.0
18,0.08139534883720931,0.05925925925925926,0.0,0.05737704918032787,0.06824712643678162,0.04497336243851351,0.025,0.0787334663415355,0.09152140123343304,0.0058087387264077585,0.04508670520231214,0.005808736131872236,0.07666666666666666,0.006289308176100629,0.0625,0.044444444444444446,0.24489795918367346,0.08178438661710037,0.0701219512195122,0.06555944055944056,0.04680851063829787
504,0.06478405315614617,0.037037037037037035,0.01639344262295082,0.02459016393442623,0.04741379310344827,0.030031966615643946,0.03,0.05870834257001404,0.08194474621028529,0.0028931359233533905,0.03005780346820809,0.0028931171017179697,0.065,0.06918238993710692,0.0,0.035555555555555556,0.20408163265306123,0.0687732342007435,0.046341463414634146,0.04895104895104895,0.0425531914893617
161,0.10465116279069768,0.07407407407407407,0.03278688524590164,0.040983606557377046,0.09554597701149425,0.06524920892937472,0.015,0.12388236163452301,0.08438487122490933,0.013262017997192708,0.0647398843930636,0.01326200572516355,0.105,0.06289308176100629,0.0,0.13777777777777778,0.29591836734693877,0.09479553903345725,0.09268292682926829,0.09965034965034965,0.06382978723404255
451,0.016611295681063124,0.022222222222222223,0.0,0.0,0.01293103448275862,0.005947340079228484,0.025,0.08165225744476465,0.011665803152106698,0.0007967388773833204,0.005780346820809248,0.0007967365053621885,0.016666666666666666,0.0,0.0,0.022222222222222223,0.12244897959183673,0.00929368029739777,0.011585365853658536,0.01486013986013986,0.02553191489361702
853,0.011627906976744186,0.0,0.0,0.0,0.008261494252873564,0.0037004643697318975,0.2,0.00923668070642134,0.0641786305216185,5.60795749166352e-05,0.0034682080924855487,5.6065552533801264e-05,0.011666666666666667,0.10062893081761007,0.0,0.035555555555555556,0.04081632653061224,0.020446096654275093,0.007317073170731708,0.009615384615384616,0.0
699,0.014950166112956811,0.022222222222222223,0.02459016393442623,0.0,0.009698275862068966,0.0038692980566009155,0.035,0.04987807581467523,0.012434609663563585,0.0003166439731709612,0.0034682080924855487,0.00031662526592232253,0.015,0.0,0.0,0.008888888888888889,0.08163265306122448,0.0055762081784386614,0.01097560975609756,0.007867132867132868,0.02553191489361702
20,0.21262458471760798,0.13333333333333333,0.0,0.01639344262295082,0.17708333333333334,0.12758969867812475,0.01,0.18754156506317887,0.10896996640649809,0.03925734276921095,0.12716763005780346,0.03925732700643597,0.17833333333333334,0.389937106918239,0.4375,0.1511111111111111,0.336734693877551,0.13011152416356878,0.17317073170731706,0.18269230769230768,0.15319148936170213
312,0.046511627906976744,0.02962962962962963,0.0,0.03278688524590164,0.040229885057471264,0.02333605343162178,0.03,0.0641025641025641,0.05831230257550181,0.0024549464814974872,0.023121387283236993,0.002454939362560324,0.04666666666666667,0.06289308176100629,0.0,0.02666666666666667,0.16326530612244897,0.04460966542750929,0.03841463414634146,0.04283216783216783,0.02127659574468085
144,0.08471760797342193,0.0962962962962963,0.06557377049180328,0.08196721311475409,0.08764367816091954,0.05768831219892771,0.025,0.08083942954259957,0.1143516119866963,0.0076496909719836,0.057803468208092484,0.007649688295716558,0.085,0.06289308176100629,0.0,0.12444444444444444,0.20408163265306123,0.08921933085501858,0.08780487804878048,0.08741258741258741,0.11063829787234042
777,0.1345514950166113,0.13333333333333333,0.0,0.13934426229508196,0.10883620689655173,0.07253334176216884,0.01,0.16770117490578584,0.06927615195627831,0.019958730059426288,0.07283236994219652,0.01995874786652277,0.13333333333333333,0.050314465408805034,0.020833333333333332,0.14222222222222222,0.30612244897959184,0.07806691449814127,0.10975609756097561,0.10751748251748251,0.09787234042553192
48,0.009966777408637873,0.0,0.0,0.0,0.010416666666666666,0.005370298916573416,0.075,0.024015369836695482,0.03581635552287199,0.0002115952461073292,0.005780346820809248,0.00021160224665983058,0.01,0.006289308176100629,0.0,0.03111111111111111,0.12244897959183673,0.022304832713754646,0.010365853658536586,0.01048951048951049,0.0
559,0.013289036544850499,0.014814814814814815,0.0,0.01639344262295082,0.014367816091954023,0.006174378986913077,0.03,0.06280942880366511,0.015743820299834538,0.0006362928768978721,0.005780346820809248,0.0006362788287556981,0.013333333333333334,0.0,0.0,0.0,0.09183673469387756,0.00929368029739777,0.01402439024390244,0.01486013986013986,0.01702127659574468
1023,0.009966777408637873,0.0,0.0,0.0,0.00610632183908046,0.0027753482772989234,0.075,0.024384837064952335,0.01823408486955359,0.0001110375583349377,0.0023121387283236996,0.00011103755340527781,0.01,0.0,0.0,0.0044444444444444444,0.10204081632653061,0.00929368029739777,0.006707317073170732,0.005244755244755245,0.0
418,0.019933554817275746,0.007407407407407408,0.0,0.00819672131147541,0.014727011494252873,0.007782924592630911,0.065,0.02771004211926402,0.04499189410525964,0.0003538434245323292,0.00809248554913295,0.0003538480821206827,0.018333333333333333,0.006289308176100629,0.020833333333333332,0.017777777777777778,0.11224489795918367,0.02973977695167286,0.012804878048780487,0.017482517482517484,0.00851063829787234
480,0.019933554817275746,0.014814814814814815,0.0,0.01639344262295082,0.007543103448275862,0.0033130720060255896,0.11,0.01662602527155841,0.031922183410492536,9.037690827606734e-05,0.0034682080924855487,9.038625085906895e-05,0.018333333333333333,0.0,0.020833333333333332,0.022222222222222223,0.08163265306122448,0.011152416356877323,0.009146341463414634,0.005244755244755245,0.01276595744680851
428,0.018272425249169437,0.022222222222222223,0.0,0.00819672131147541,0.018318965517241378,0.009421536471352817,0.035,0.051725411955959505,0.029181221065298413,0.0007995825791613847,0.009248554913294798,0.0007995965635559609,0.015,0.0,0.041666666666666664,0.022222222222222223,0.1326530612244898,0.022304832713754646,0.016463414634146342,0.02097902097902098,0.02553191489361702
337,0.07641196013289037,0.05925925925925926,0.0,0.00819672131147541,0.05747126436781609,0.03502566618958944,0.02,0.09598758590113056,0.05844600805575518,0.005516442635346436,0.03468208092485549,0.005516463420276298,0.075,0.0440251572327044,0.020833333333333332,0.09333333333333334,0.22448979591836735,0.05018587360594796,0.060365853658536583,0.05332167832167832,0.03829787234042553
357,0.024916943521594685,0.014814814814814815,0.0,0.01639344262295082,0.014367816091954023,0.006713644575793798,0.045,0.040641395108253896,0.02645697190513596,0.00044765988006995023,0.006936416184971097,0.0004476411670046863,0.023333333333333334,0.006289308176100629,0.020833333333333332,0.022222222222222223,0.10204081632653061,0.01486988847583643,0.014634146341463415,0.013986013986013986,0.01702127659574468
