,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41
489,0.5558274021352312,0.2706362854686157,0.0,0.0,0.027777777777777776,0.0,0.0,0.7693574958813839,0.0,0.0,0.022727272727272728,0.5267588695129284,0.3533798412316574,0.25050100200400804,0.6090100770598696,0.0,0.07627118644067804,0.26478873239436646,0.0,0.0,0.0,0.5604113110539845,0.006802721088435374,0.0,0.0,0.0,0.611081226465842,0.5267034990791897,0.0,0.0,0.060668109752530286,0.0,0.0,0.1111111111111111,0.0,0.15804461319411486,0.1700321248279027,0.125,0.31145865276500057,0.0,0.0
58,0.7061832740213522,0.3699364669914971,0.0,0.0,0.0,0.07692307692307693,0.0,0.4876441515650741,0.125,0.25,0.0,0.5028061735818801,0.4048592735145537,0.4139389890892897,0.7102548903378778,0.075,0.12711864406779674,0.349295774647887,0.0,0.0,0.0,0.36375321336760913,0.0,0.0,0.0,0.0,0.6320602474448628,0.5124309392265194,0.0,0.14550283136847134,0.1694845843327678,0.0,0.0,0.0,0.0,0.13312766967252015,0.24575493345571353,0.0,0.3129919247674538,0.0,0.0
670,0.7811387900355871,0.17366485143785232,0.0,0.0,0.0,0.07692307692307693,0.2222222222222222,0.6655683690280065,0.16666666666666666,0.3333333333333333,0.0,0.5267588695129284,0.5939379360115468,0.3462480516588733,0.800592768227623,0.1,0.11581920903954813,0.2873239436619721,0.0,0.0,0.0,0.46786632390745514,0.013605442176870748,0.0,0.0,0.0,0.7670790747713826,0.5059852670349908,0.0,0.0,0.2111975662551922,0.0,0.16666666666666666,0.0,0.2857142857142857,0.18035121025154247,0.1913721890775585,0.0,0.4102013697229889,0.0,0.0
173,0.6399021352313166,0.22590044903028567,0.0,0.0,0.0,0.0,0.16666666666666666,0.7759472817133443,0.0,0.25,0.0,0.5267588695129284,0.43661294202549916,0.20997550656869293,0.698992294013041,0.15,0.22598870056497164,0.2478873239436622,0.0,0.0,0.0,0.4884318766066839,0.02040816326530612,0.0,0.0,0.0,0.7315761161915008,0.5078268876611418,0.0,0.14487051582896568,0.06154566196688703,0.0,0.16666666666666666,0.0,0.0,0.17892738490745133,0.25791647544745294,0.0,0.3545947051006848,0.0,0.0
704,0.672153024911032,0.09352011082449604,0.16666666666666666,0.6666666666666666,0.3888888888888889,0.0,0.5555555555555556,0.7364085667215816,0.16666666666666666,0.3333333333333333,0.5,0.31008218079775507,0.7892711089728169,0.17702070808283235,0.8795494961470066,0.15,0.16101694915254253,0.27605633802816926,0.0,0.0,0.0,0.5501285347043701,0.027210884353741496,0.0,1.0,0.0,0.7493275954814416,0.5059852670349908,0.0,0.701364396419689,0.4608904229801673,0.0,0.5,1.0,0.2857142857142857,0.20633602278120552,0.23818265259293248,0.75,0.5213124808341,0.0,0.07407407407407407
828,0.7379893238434162,0.22284322155345374,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.5996705107084019,0.0,0.25,0.0,0.5267588695129284,0.5186432523454415,0.2193275439768426,0.7553052756372259,0.225,0.17796610169491542,0.23943661971830976,0.0,0.0,0.0,0.5835475578406168,0.02040816326530612,0.0,0.0,0.0,0.754168908015062,0.5064456721915286,0.0,0.0,0.06242321418124378,0.0,0.08333333333333333,0.0,0.0,0.28939250118652116,0.18953648462597522,0.0,0.4723499948890934,0.0,0.0
602,0.5122330960854092,0.2791391993885545,0.0,0.0,0.0,0.0,0.0,0.3871499176276771,0.08333333333333333,0.08333333333333333,0.0,0.5267588695129284,0.25090209285542464,0.32487196615453134,0.550207468879668,0.05,0.09604519774011308,0.39999999999999974,0.0,0.0,0.0,0.2686375321336762,0.0,0.0,0.0,0.0,0.5013448090371166,0.40377532228360963,0.0,0.0,0.07611302872520916,0.0,0.0,0.1111111111111111,0.14285714285714285,0.10215946843853822,0.23703533731069293,0.125,0.20872942860063373,0.0,0.0
329,0.6476868327402134,0.2973034298270756,0.0,0.0,0.027777777777777776,0.0,0.16666666666666666,0.6589785831960461,0.08333333333333333,0.0,0.09090909090909091,0.5267588695129284,0.3711811402453693,0.1961701180138054,0.6744516893894488,0.0,0.053672316384180845,0.30140845070422534,0.0,0.0,0.0,0.5424164524421593,0.006802721088435374,0.0,0.0,0.0,0.6799354491662183,0.49493554327808476,0.0,0.0,0.029602761364301178,0.0,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.17240151874703372,0.14777420835245528,0.125,0.32566697332106714,0.0,0.0
214,0.5949733096085408,0.11541033725040604,0.0,0.0,0.05555555555555555,0.0,0.0,0.5485996705107083,0.0,0.0,0.09090909090909091,0.5267588695129284,0.4327640125090209,0.0,0.6872554831061056,0.0,0.028248587570621497,0.3352112676056338,0.0,0.0,0.0,0.4138817480719795,0.013605442176870748,0.0,0.0,0.0,0.6648735879505111,0.5064456721915286,0.0,0.0,0.13953080208272395,0.0,0.0,0.2222222222222222,0.14285714285714285,0.11888941623160894,0.019274896741624564,0.125,0.2910150260656241,0.0,0.0
977,0.656806049822064,0.13365816375274675,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.6408566721581548,0.08333333333333333,0.0,0.13636363636363635,0.5267588695129284,0.6331489054606688,0.5112447116455132,0.7745109662122112,0.0,0.028248587570621497,0.2985915492957743,0.0,0.0,0.0,0.5167095115681233,0.013605442176870748,0.0,0.0,0.3333333333333333,0.722431414739107,0.5059852670349908,0.0,0.0,0.3389691686655356,0.0,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.17382534409112485,0.060348783845800794,0.125,0.4103035878564857,0.0,0.0
822,0.681049822064057,0.38511512372217444,0.0,0.0,0.0,0.0,0.0,0.4332784184514003,0.0,0.5,0.6136363636363636,0.5267588695129284,0.625932162617272,0.4397684257403697,0.7845880260818021,0.3,0.18079096045197726,0.39436619718309834,0.0,0.0,0.0,0.3521850899742931,0.006802721088435374,0.0,0.0,0.0,0.7552447552447552,0.5059852670349908,0.0,0.0,0.11431580179020653,0.0,0.0,0.0,0.0,0.185453251067869,0.19022487379531888,0.75,0.41112133292446085,0.0,0.0
1042,0.6605871886120995,0.307609630266552,0.0,0.0,0.0,0.0,0.2222222222222222,0.6738056013179571,0.125,0.08333333333333333,0.0,0.5267588695129284,0.39668029829203755,0.19171676686706748,0.697806757557795,0.1,0.07344632768361589,0.2845070422535211,0.0,0.0,0.0,0.525706940874036,0.006802721088435374,0.0,0.0,0.0,0.7030661646046261,0.5119705340699816,0.0,0.0,0.03030480313578658,0.0,0.08333333333333333,0.0,0.14285714285714285,0.17880873279544376,0.18357044515832943,0.0,0.3395686394766433,0.0,0.0
922,0.6361209964412812,0.303656730677367,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.6589785831960461,0.0,0.16666666666666666,0.0,0.5267588695129284,0.4592254029348087,0.2834558004898686,0.6867812685240072,0.1,0.17796610169491542,0.2816901408450707,0.0,0.0,0.0,0.4974293059125964,0.006802721088435374,0.0,1.0,0.0,0.6896180742334589,0.5023020257826888,0.0,0.0,0.06961914233896917,0.0,0.25,0.0,0.0,0.19755576649264356,0.20812299219825606,0.0,0.3806603291423899,0.0,0.037037037037037035
751,0.7433274021352312,0.5938544950797746,0.3333333333333333,0.0,0.0,0.07692307692307693,0.0,0.5321252059308071,0.16666666666666666,0.6666666666666666,0.0,0.3835437963519743,0.8773153716622564,0.9327543976842575,0.8689982216953172,0.6,0.06214689265536729,0.31830985915492954,0.0,0.0,0.0,0.4562982005141388,0.0,0.0,0.0,0.0,0.7197417966648736,0.5059852670349908,0.0,0.7468208579819299,0.39881822968466624,0.0,0.0,0.0,0.0,0.16563834836260083,0.10807709958696646,0.0,0.5167126648267403,0.0,0.0
1040,0.5911921708185054,0.2546574949842362,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.627677100494234,0.041666666666666664,0.08333333333333333,0.09090909090909091,0.5193425536179594,0.42578782776040414,0.32398129592518377,0.6788381742738591,0.025,0.12994350282485856,0.323943661971831,0.0,0.0,0.0,0.4832904884318767,0.006802721088435374,0.0,0.0,0.0,0.6562668101129641,0.5023020257826888,0.0,0.14832717411159665,0.1114491312233078,0.0,0.16666666666666666,0.2777777777777778,0.42857142857142855,0.16504508780256288,0.25791647544745294,0.25,0.34692834508841874,0.0,0.0
944,0.6243327402135231,0.29996656157447216,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.7215815485996704,0.041666666666666664,0.08333333333333333,0.0,0.5267588695129284,0.42169834014914603,0.1961701180138054,0.6708950800237108,0.075,0.15536723163841823,0.256338028169014,0.0,0.0,0.0,0.5552699228791773,0.006802721088435374,0.0,1.0,0.0,0.6702528240989779,0.49447513812154703,0.0,0.0,0.036038144269584044,0.0,0.16666666666666666,0.0,0.14285714285714285,0.19411485524442335,0.2526388251491509,0.0,0.37258509659613614,0.0,0.037037037037037035
722,0.38523131672597866,0.19721505684532337,0.16666666666666666,0.0,0.0,0.0,0.0,0.471169686985173,0.08333333333333333,0.0,0.0,0.5267588695129284,0.37190281452970886,0.3529280783789802,0.47255483106105517,0.0,0.13559322033898286,0.33239436619718277,0.0,0.0,0.0,0.5077120822622108,0.0,0.0,1.0,0.0,0.4314147391070468,0.40883977900552493,0.0,0.0,0.11958111507634704,0.0,0.0,0.0,0.0,0.15555291884195535,0.20720513997246442,0.0,0.3473372176224062,0.0,0.07407407407407407
798,0.69105871886121,0.2581804719594918,0.0,0.0,0.0,0.07692307692307693,0.05555555555555555,0.6474464579901152,0.125,0.25,0.0,0.47945480056123474,0.4784700505171999,0.41772433756401695,0.7436870183758151,0.2,0.13841807909604534,0.2929577464788729,0.0,0.0,0.0,0.45501285347043713,0.006802721088435374,0.0,0.0,0.0,0.6713286713286715,0.5064456721915286,0.0,0.1593997217811626,0.17521792546656526,0.0,0.0,0.0,0.0,0.16741813004271475,0.23015144561725562,0.0,0.3653276091178575,0.0,0.0
421,0.656806049822064,0.33394239036973344,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.6408566721581548,0.0,0.25,0.045454545454545456,0.5267588695129284,0.43925908106807793,0.2834558004898686,0.6877296976882039,0.15,0.23728813559322026,0.3098591549295771,0.0,0.3333333333333333,0.0,0.4460154241645244,0.006802721088435374,0.0,0.0,0.0,0.6928456159225389,0.5023020257826888,0.0,0.28962862000646367,0.06774703094834143,0.0,0.16666666666666666,0.1111111111111111,0.0,0.18913146654010443,0.34832491968793017,0.125,0.3714606971276705,0.0,0.0
417,0.602535587188612,0.16360943918983473,0.0,0.0,0.0,0.0,0.16666666666666666,0.8237232289950577,0.0,0.08333333333333333,0.0,0.5267588695129284,0.4844840028866971,0.12113115119127145,0.7083580320094842,0.05,0.08192090395480234,0.23098591549295797,0.0,0.0,0.0,0.5668380462724937,0.013605442176870748,0.0,0.0,0.0,0.6772458310919849,0.5055248618784531,0.0,0.0,0.1467267302404493,0.0,0.08333333333333333,0.0,0.14285714285714285,0.16718082581869959,0.1633776961909132,0.0,0.3721762240621486,0.0,0.0
435,0.6476868327402134,0.3193250214961307,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.7611202635914333,0.0,0.08333333333333333,0.0,0.5267588695129284,0.4613904257878278,0.1961701180138054,0.6744516893894488,0.05,0.2570621468926556,0.22816901408450693,0.0,0.0,0.0,0.5848329048843188,0.006802721088435374,0.0,1.0,0.0,0.6799354491662183,0.49401473296500925,0.0,0.0,0.029602761364301178,0.0,0.25,0.0,0.14285714285714285,0.21369245372567627,0.3063331803579623,0.0,0.4042727179801697,0.0,0.07407407407407407
632,0.6189946619217082,0.27727620139486003,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.6589785831960461,0.041666666666666664,0.0,0.06818181818181818,0.5267588695129284,0.36949723358191006,0.2643063905588956,0.6513337285121518,0.0,0.053672316384180845,0.30140845070422534,0.0,0.0,0.0,0.5269922879177377,0.006802721088435374,0.0,0.0,0.0,0.6573426573426573,0.49493554327808476,0.0,0.0,0.0534721815948049,0.0,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.16409587090650213,0.1179440110142267,0.125,0.3156495962383728,0.0,0.0
826,0.3598754448398576,0.31295977835100797,0.0,0.0,0.0,0.0,0.0,0.7314662273476111,0.0,0.08333333333333333,0.0,0.5267588695129284,0.2523454414241039,0.0,0.5024303497332544,0.0,0.15254237288135578,0.26478873239436646,0.0,0.0,0.0,0.6028277634961441,0.006802721088435374,0.0,0.0,0.0,0.5379236148466918,0.3968692449355433,0.0,0.0,0.007897969929210786,0.0,0.0,0.0,0.0,0.1493830090175605,0.19114272602111052,0.0,0.2742512521721353,0.0,0.0
728,0.6554715302491103,0.5251624152097067,0.5,0.0,0.0,0.0,0.0,0.6589785831960461,0.0,0.0,0.0,0.47855281619563034,0.576136636997835,0.30527722110888444,0.6854771784232365,0.0,0.5706214689265539,0.19436619718309847,0.0,0.0,0.0,0.685089974293059,0.0,0.0,1.0,0.0,0.6530392684238838,0.49309392265193375,0.0,0.0,0.10460422395132511,0.0,0.0,0.0,0.0,0.23979591836734696,0.38228545204222114,0.0,0.47776755596442805,0.0,0.2222222222222222
1054,0.6841637010676155,0.22151762682717108,0.16666666666666666,0.0,0.0,0.0,0.2222222222222222,0.8978583196046128,0.0,0.0,0.0,0.5267588695129284,0.5407745970651912,0.14985526608773103,0.7294605809128631,0.0,0.12994350282485856,0.18873239436619704,0.0,0.0,0.0,0.6439588688946016,0.013605442176870748,0.0,1.0,0.0,0.7331898870360409,0.5055248618784531,0.0,0.0,0.09723278535072837,0.0,0.16666666666666666,0.0,0.0,0.2066919791172283,0.16957319871500684,0.0,0.4306449964223654,0.0,0.07407407407407407
333,0.6737099644128113,0.332079392376039,0.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.6589785831960461,0.08333333333333333,0.16666666666666666,0.06818181818181818,0.5267588695129284,0.43589126774115944,0.2582943665107994,0.7051570835803201,0.1,0.16384180790960437,0.30140845070422534,0.0,0.3333333333333333,0.0,0.5102827763496144,0.006802721088435374,0.0,0.0,0.0,0.7089833243679398,0.5023020257826888,0.0,0.2916941841021822,0.06599192651962793,0.0,0.08333333333333333,0.1111111111111111,0.0,0.1916231608922639,0.3100045892611289,0.125,0.3750383318000614,0.0,0.0
700,0.5780693950177935,0.12595538358650998,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.43986820428336076,0.0,0.16666666666666666,0.0,0.5267588695129284,0.512869858070724,0.0,0.6922347362181388,0.0,0.14124293785310715,0.3295774647887324,0.0,0.0,0.0,0.4524421593830335,0.013605442176870748,0.0,0.0,0.0,0.6514254975793436,0.5055248618784531,0.0,0.0,0.1787281343239923,0.0,0.0,0.2222222222222222,0.0,0.22045562411010916,0.10050481872418539,0.25,0.40560155371562917,0.0,0.0
87,0.6632562277580071,0.23867870449985673,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.8237232289950577,0.0,0.16666666666666666,0.045454545454545456,0.46652635798757264,0.4416646620158768,0.16967267869071478,0.7174866627148786,0.15,0.21468926553672305,0.2450704225352112,0.0,0.0,0.0,0.511568123393316,0.02040816326530612,0.0,0.0,0.0,0.766003227541689,0.5078268876611418,0.0,0.3075582784155578,0.03410752939799918,0.0,0.0,0.1111111111111111,0.14285714285714285,0.18818224964404368,0.31344653510784765,0.125,0.36706531738730447,0.0,0.0
313,0.6772686832740212,0.16319145887073658,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.8780889621087313,0.0,0.0,0.11363636363636363,0.5267588695129284,0.5359634351695934,0.0,0.7477178423236515,0.0,0.06497175141242945,0.21971830985915514,0.0,0.0,0.0,0.6105398457583548,0.027210884353741496,0.0,0.0,0.3333333333333333,0.745024206562668,0.5059852670349908,0.0,0.0,0.14374305271163634,0.0,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.19209776934029427,0.11106011932078934,0.125,0.4047838086476542,0.0,0.0
556,0.6294483985765124,0.1593102130505398,0.0,0.0,0.05555555555555555,0.0,0.2222222222222222,0.6836902800658978,0.0,0.0,0.09090909090909091,0.5267588695129284,0.5472696656242483,0.23135159207303496,0.7645524599881446,0.0,0.05649717514124299,0.2929577464788729,0.0,0.0,0.0,0.5449871465295629,0.013605442176870748,0.0,0.0,0.0,0.7052178590640129,0.5059852670349908,0.0,0.0,0.19481659158719944,0.0,0.16666666666666666,0.2222222222222222,0.0,0.1721642145230185,0.10027535566773745,0.25,0.3972196667688849,0.0,0.0
914,0.8883451957295372,0.1948265978790484,0.5833333333333334,0.0,0.0,0.23076923076923078,0.0,0.7495881383855024,0.0,0.0,0.0,0.5693525756664661,0.6620158768342556,0.17100868403473615,0.8661529342027269,0.0,0.3220338983050847,0.2056338028169013,0.0,0.0,0.0,0.6696658097686374,0.04081632653061224,0.0,1.0,0.0,0.9677245831091985,0.5059852670349908,0.0,0.0,0.029895278769086753,0.5,0.0,0.0,0.0,0.2539155196962506,0.2553923818265259,0.0,0.5057753245425739,0.0,0.25925925925925924
978,0.6123220640569395,0.10674023120282794,0.0,0.0,0.05555555555555555,0.0,0.2222222222222222,0.6408566721581548,0.08333333333333333,0.0,0.09090909090909091,0.5267588695129284,0.6331489054606688,0.5112447116455132,0.7713100177830469,0.0,0.028248587570621497,0.2985915492957743,0.0,0.0,0.0,0.512853470437018,0.013605442176870748,0.0,0.0,0.3333333333333333,0.6966110812264658,0.5059852670349908,0.0,0.0,0.3874685543789856,0.0,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.170265780730897,0.060348783845800794,0.125,0.4099969334559952,0.0,0.0
674,0.6883896797153024,0.14226855832616797,0.0,0.0,0.027777777777777776,0.0,0.0,0.5749588138385502,0.08333333333333333,0.3333333333333333,0.022727272727272728,0.4829625175385848,0.558575896078903,0.16410598975729238,0.785773562537048,0.275,0.12994350282485856,0.323943661971831,0.0,0.0,0.0,0.4421593830334191,0.013605442176870748,0.0,0.0,0.0,0.7439483593329748,0.5059852670349908,0.0,0.4894965363159891,0.18838120868191657,0.5,0.0,0.1111111111111111,0.2857142857142857,0.15579022306597057,0.2675539238182652,0.125,0.3876111622201779,0.0,0.0
651,0.7551156583629891,0.21558230629597785,0.08333333333333333,0.0,0.0,0.15384615384615385,0.4444444444444444,0.6589785831960461,0.3333333333333333,0.16666666666666666,0.0,0.5267588695129284,0.6254510464277123,0.2240035626809174,0.8520450503852995,0.15,0.07062146892655374,0.2732394366197183,0.0,0.0,0.0,0.5629820051413881,0.013605442176870748,0.0,0.0,0.0,0.7794513179128563,0.5059852670349908,0.0,0.0,0.19130638272977243,0.0,0.3333333333333333,0.0,0.2857142857142857,0.21214997626957754,0.15603487838458,0.0,0.4512930593887357,0.0,0.0
680,0.7455516014234875,0.1920440431833381,0.08333333333333333,0.0,0.0,0.0,0.2777777777777778,0.9604612850082371,0.0,0.16666666666666666,0.0,0.494588093806374,0.5662737551118595,0.1518592741037631,0.7836395969176053,0.2,0.18079096045197726,0.17464788732394382,0.0,0.0,0.0,0.5964010282776349,0.04081632653061224,0.0,1.0,0.0,0.816568047337278,0.5059852670349908,0.0,0.34331923503871176,0.05136605628034869,0.0,0.08333333333333333,0.0,0.0,0.21048884670147133,0.25424506654428636,0.0,0.4354492486967188,0.0,0.037037037037037035
638,0.6076512455516014,0.2946283557848476,0.08333333333333333,0.0,0.027777777777777776,0.0,0.1111111111111111,0.7067545304777594,0.0,0.0,0.045454545454545456,0.5267588695129284,0.3988453211450565,0.19483411266978404,0.6407824540604625,0.0,0.13559322033898286,0.2788732394366197,0.0,0.0,0.0,0.5771208226221081,0.006802721088435374,0.0,1.0,0.0,0.64228079612695,0.5267034990791897,0.0,0.0,0.023986427192417947,0.0,0.16666666666666666,0.1111111111111111,0.2857142857142857,0.19411485524442335,0.22120238641578702,0.125,0.3627721557804354,0.0,0.037037037037037035
527,0.7608985765124555,0.14266265405560333,0.08333333333333333,0.0,0.1111111111111111,0.0,0.5,0.8665568369028006,0.0,0.3333333333333333,0.06818181818181818,0.44177189817598717,0.7159008900649506,0.14206190158093968,0.8337877889745111,0.375,0.19209039548022586,0.2112676056338027,0.0,0.0,0.0,0.5681233933161953,0.047619047619047616,1.0,0.0,0.0,0.8380849919311457,0.5059852670349908,1.0,0.3595908215886577,0.15690633592698766,0.0,0.4166666666666667,0.1111111111111111,0.42857142857142855,0.5472235405790222,0.25103258375401555,0.125,0.6903812736379433,0.0,0.037037037037037035
249,0.5558274021352312,0.24707413776631315,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.6787479406919276,0.041666666666666664,0.0,0.045454545454545456,0.5267588695129284,0.3444791917248015,0.25050100200400804,0.6090100770598696,0.0,0.06214689265536729,0.2957746478873239,0.0,0.0,0.0,0.5064267352185089,0.006802721088435374,0.0,0.0,0.0,0.611081226465842,0.5257826887661142,0.0,0.0,0.060668109752530286,0.0,0.0,0.05555555555555555,0.2857142857142857,0.1527052681537731,0.1558054153281321,0.125,0.2977614228764183,0.0,0.0
434,0.6243327402135231,0.30333428871691986,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.7611202635914333,0.0,0.08333333333333333,0.0,0.5267588695129284,0.6543180178012991,0.1961701180138054,0.6708950800237108,0.05,0.21751412429378553,0.18591549295774665,0.0,0.0,0.0,0.7095115681233933,0.006802721088435374,1.0,0.0,0.0,0.6702528240989779,0.49447513812154703,1.0,0.0,0.036038144269584044,0.0,0.25,0.0,0.14285714285714285,0.5487660180351209,0.23703533731069293,0.0,0.7520188081365634,0.0,0.07407407407407407
412,0.6899466192170819,0.2892423808158976,0.0,0.0,0.0,0.0,0.16666666666666666,0.6375617792421746,0.16666666666666666,0.08333333333333333,0.0,0.5267588695129284,0.45104642771229253,0.2738810955243821,0.7295791345583876,0.1,0.05649717514124299,0.2957746478873239,0.0,0.0,0.0,0.5102827763496144,0.006802721088435374,0.0,0.0,0.0,0.7305002689618075,0.5050644567219154,0.0,0.0,0.08260691511144914,0.0,0.08333333333333333,0.0,0.14285714285714285,0.1777408637873754,0.15167508031206975,0.0,0.35071041602780345,0.0,0.0
990,0.3598754448398576,0.24486481322250883,0.16666666666666666,0.0,0.0,0.0,0.0,0.5485996705107083,0.041666666666666664,0.0,0.0,0.5267588695129284,0.35722877074813564,0.33890002226675575,0.43615886188500297,0.0,0.21468926553672305,0.2929577464788729,0.0,0.0,0.0,0.5604113110539845,0.0,0.0,1.0,0.0,0.39376008606777835,0.6837016574585636,0.0,0.0,0.09653074357924296,0.0,0.0,0.0,0.0,0.17121499762695774,0.29302432308398346,0.0,0.3543902688336912,0.0,0.07407407407407407
1051,0.731094306049822,0.3068333811025127,0.0,0.0,0.25,0.0,0.0,0.5815485996705106,0.0,0.75,0.20454545454545456,0.0,0.6675487130141929,0.5223780895123581,0.8126852400711323,0.525,0.24293785310734456,0.33239436619718277,0.0,0.0,0.0,0.40488431876606673,0.006802721088435374,0.0,0.0,0.0,0.7864443249058635,0.5059852670349908,0.0,1.0,0.17270227578540923,0.0,0.0,0.16666666666666666,0.0,0.18035121025154247,0.37081229921982556,0.375,0.44577328017990403,0.0,0.0
567,0.7769128113879004,0.155620043947645,0.0,0.0,0.0,0.46153846153846156,1.0,0.6589785831960461,0.875,0.25,0.0,0.5267588695129284,0.8046668270387299,0.21598753061678913,0.9643153526970957,0.3,0.04802259887005654,0.2901408450704225,0.0,0.0,0.0,0.5398457583547557,0.027210884353741496,0.0,0.0,0.0,0.8203335126412049,0.5059852670349908,0.0,0.0,0.20207102322588194,0.0,0.25,0.0,0.42857142857142855,0.2004034171808258,0.122303809086737,0.0,0.5156904834917715,0.0,0.0
172,0.6590302491103203,0.23073707843699248,0.0,0.0,0.0,0.0,0.16666666666666666,0.8632619439868203,0.0,0.16666666666666666,0.0,0.4381639607135698,0.47822949242242,0.2193275439768426,0.7235328986366331,0.1,0.14689265536723145,0.2169014084507041,0.0,0.0,0.0,0.5565552699228792,0.02040816326530612,0.0,0.0,0.0,0.7310381925766541,0.5064456721915286,0.0,0.14957775373417453,0.07710758790148015,0.0,0.0,0.0,0.14285714285714285,0.19150450878025627,0.25768701239100494,0.0,0.3846468363487683,0.0,0.0
68,0.6823843416370106,0.30983089710518774,0.0,0.0,0.0,0.0,0.1111111111111111,0.6869851729818781,0.0,0.3333333333333333,0.0,0.41651633593906595,0.4876112581188357,0.3540414161656647,0.7211618257261411,0.25,0.2062146892655369,0.2788732394366197,0.0,0.0,0.0,0.43573264781490995,0.006802721088435374,0.0,0.0,0.0,0.722431414739107,0.5064456721915286,0.0,0.31544114547472846,0.09963142806997015,0.0,0.0,0.0,0.0,0.18106312292358806,0.31344653510784765,0.0,0.37575385873453954,0.5,0.0
187,0.5369217081850532,0.350339161173211,0.0,0.0,0.0,0.0,0.0,0.5815485996705106,0.125,0.08333333333333333,0.0,0.6458208057726998,0.30502766418089966,0.3070585615675796,0.5984588026081802,0.025,0.07909604519774019,0.31549295774647856,0.0,0.0,0.0,0.5077120822622108,0.0,0.0,0.0,0.0,0.5379236148466918,0.5681399631675875,0.0,0.14301572357974904,0.09881237933657053,0.0,0.0,0.0,0.0,0.1423825344091125,0.2643414410279945,0.0,0.28590411939078,0.0,0.0
354,0.5598309608540926,0.17653100219738221,0.0,0.0,0.08333333333333333,0.0,0.0,0.41186161449752884,0.041666666666666664,0.0,0.0,0.5267588695129284,0.3488092374308396,0.3137385882876865,0.6184943687018376,0.0,0.07627118644067804,0.40563380281690115,0.0,0.0,0.0,0.34190231362467866,0.006802721088435374,0.0,0.0,0.0,0.6180742334588488,0.4953959484346226,0.0,0.0,0.09313754168373019,0.0,0.0,0.3333333333333333,0.42857142857142855,0.11295681063122923,0.10945387792565392,0.375,0.25227435347030563,0.0,0.0
12,0.4924377224199289,0.2177438616604567,0.0,0.0,0.0,0.0,0.0,0.4942339373970346,0.125,0.0,0.0,0.5267588695129284,0.2355063747895117,0.32487196615453134,0.5430942501481922,0.0,0.005649717514124299,0.34647887323943666,0.0,0.0,0.0,0.44987146529562994,0.0,0.0,0.0,0.0,0.48520710059171596,0.4226519337016575,0.0,0.0,0.09407359737904405,0.0,0.0,0.0,0.0,0.08673469387755105,0.0585130793942175,0.0,0.18941020136972297,0.0,0.0
620,0.7081850533807829,0.38008741759816567,0.08333333333333333,0.0,0.0,0.0,0.0,0.41186161449752884,0.08333333333333333,0.3333333333333333,0.0,0.5267588695129284,0.47125330767380325,0.5499888666221332,0.7056312981624185,0.2,0.13276836158192104,0.35211267605633806,0.0,0.0,0.0,0.37917737789203076,0.0,0.0,0.0,0.0,0.64228079612695,0.5078268876611418,0.0,0.15561988000056204,0.19622067513017025,0.0,0.0,0.0,0.14285714285714285,0.2568818224964405,0.25998164295548415,0.0,0.42410303587856496,0.0,0.0
521,0.5767348754448398,0.18282459157351677,0.0,0.0,0.0,0.0,0.0,0.4876441515650741,0.08333333333333333,0.08333333333333333,0.045454545454545456,0.5267588695129284,0.373827279287948,0.3253173012692051,0.6509780675755779,0.0,0.0677966101694916,0.35774647887323946,0.0,0.0,0.0,0.39460154241645234,0.006802721088435374,0.0,0.0,0.0,0.6320602474448628,0.5115101289134439,0.0,0.0,0.10846545369449483,0.0,0.0,0.16666666666666666,0.0,0.11841480778357856,0.08398347865993572,0.125,0.27220688950219774,0.0,0.0
