,V1,V2,V3,V4
1031,0.3740345715336521,0.15602046047289583,0.5627113533073427,0.6884203060639952
182,0.4576639335395799,0.8377867665492972,0.30706270058371204,0.38365294561590146
86,0.42625244286754793,0.5866034043413023,0.5522648458870916,0.8702001327550306
1166,0.34933546791279946,0.4358477363637384,0.3016003618584014,0.8183447448102785
844,0.5085318997036108,0.648624680538977,0.03787020483770221,0.37625139801958585
912,0.5963841954582495,0.6662001818542397,0.027682167704137672,0.4215154077670786
185,0.41742566831808114,0.9224949204294155,0.3109009843410085,0.38412577175227547
997,0.40519510489006194,0.47835822291737606,0.32932130010554206,0.8131709357411094
566,0.6983247878040514,0.7992269323883897,0.21541258319512355,0.625630813715595
348,0.7320237399851445,0.6318237435780384,0.26254851702673015,0.816698036862253
1191,0.3227541844247813,0.25784012542703943,0.5525965494216727,0.8416250670594759
1088,0.5542594235193158,0.6562131660972808,0.03499256897925778,0.409167371359466
749,0.5715105755432,0.5400692991876429,0.48660046955435415,0.7379206561371923
379,0.8162819375635505,0.6087477127900407,0.24863290757533335,0.8101139329132455
735,0.7628164910686599,0.766395880964052,0.19245395998018394,0.8208134428107694
175,0.7662202799472124,0.3732876327891426,0.375867490899692,0.7659046891622794
312,0.6225111596679863,0.6012378062242045,0.3673035087341418,0.7940060194404284
84,0.7418456900965609,0.7634547815316917,0.20038985934908565,0.856321776371423
725,0.76875148735478,0.3752221727465603,0.34951213733387904,0.7125235276466897
1308,0.1736725583944501,0.03824926004782092,0.9478406961466389,0.4847740891277267
1107,0.5958000706718877,0.5938813157865196,0.09006397139595496,0.7889495076243214
1253,0.17949217200672105,0.044442033025627964,0.8929200680638423,0.6410340343890085
59,0.451377741239931,0.9404558329934481,0.2115002046223103,0.13627394818916677
475,0.7834050869336333,0.5240414298383144,0.3144463351067267,0.9642561626521908
839,0.4111012555077198,0.43762886019300495,0.3487367264738191,0.8324540585758841
1343,0.43866112829832193,0.26418631453299757,0.44249251513128135,0.8071742273384435
274,0.8882807260454751,0.5205570128008921,0.2329454843086997,0.8812478972876145
1248,0.205258565360679,0.2092146965167055,0.7502186227841557,0.6316320685234185
426,0.3980630133627559,0.9210206288564511,0.34759084153617503,0.40470280149485793
1008,0.3678688098998334,0.1903968987490973,0.6220992095117065,0.8627885830673686
258,0.777830661503292,0.5451020965623562,0.26900768949102893,0.8688998608800022
1276,0.4430701887227859,0.34750249768940344,0.3225278394037952,0.8234003473453541
676,0.5294413315160562,0.7822688374425157,0.21415770995325997,0.6697218509324676
968,0.3668159430009591,0.5231123267988042,0.2814482951730674,0.7435645634996408
937,0.29855988000201916,0.22888189577432114,0.7374114200788334,0.7006483173754512
316,0.9214316105257845,0.7129696497996235,0.1303681047666229,0.7841290451639888
210,0.817197787537229,0.8589245155230929,0.029267452129148996,0.38388935868408847
711,0.6322826298595937,0.34811990405879206,0.5819027720938247,0.612937250516017
1077,0.3924453194297211,0.15679502482721971,0.6328429577616473,0.7847169862789493
572,0.9047516027374539,0.9032917114130374,0.037611734551015574,0.4116406157651145
1004,0.23970750492179216,0.19697882483245832,0.7602946561268228,0.6904189057712067
765,0.2303182398373104,0.03623614109793558,0.9032890343980873,0.6607927112032516
132,0.6530659339866877,0.7451795529977886,0.24405582958192432,0.8290442547078025
1101,0.6660753304631893,0.6856353859912366,0.013358605983587148,0.5294561590150667
1344,0.6048359763177062,0.5241963427091791,0.146793891485558,0.8978240904916481
137,0.8707137139519288,0.8222992213196032,0.11461003295496157,0.6832428598707001
596,0.555067823377972,0.7092539860129393,0.27369418657246863,0.7389790592578448
334,0.7912006288355724,0.5681747596792481,0.30558511211148687,0.8589086809060075
981,0.07083775032631659,0.8631827485434823,0.20891636332306632,0.19811415114069303
1278,0.546730704050653,0.661092547343843,0.02022529993322851,0.3824799730852814
1319,0.5556937743836041,0.5136658970914547,0.2196204794623818,0.7985915236822244
414,0.6507510690925874,0.8619441939479209,0.07603765050509403,0.607054202242287
153,0.7572853341410121,0.9311648025983454,0.04661942404204451,0.3141656891895578
396,0.7010939719764331,0.6326731450680457,0.2423947272061516,0.830454549587641
835,0.4398639926732002,0.5168404883871475,0.21729510844982444,0.805998526964729
1163,0.5570026465900814,0.6968646982005411,0.0031361061451310648,0.22221919128545053
692,0.7946404747997029,0.9326353523145255,0.05853921209640943,0.3822435600170944
754,0.6806856615393492,0.5241963427091791,0.436547698537489,0.9079352955617992
486,0.7878689541281758,0.7549345736341287,0.12295000753871671,0.6878320012366221
393,0.7806503255954828,0.8915235718268119,0.06027527085532128,0.4375096611109595
38,0.8372455271185341,0.6348434220028664,0.13701509897258063,0.8042345217636415
461,0.7310141415889637,0.842123578562154,0.10275917031037975,0.6893605026505542
248,0.5352241669010377,0.5419293761950555,0.2603355805888815,0.7368631622975713
494,0.6931542017321823,0.35044359712176376,0.48556658840760764,0.7843641852387316
880,0.33823709697192594,0.33441722451514894,0.5140974002196997,0.7717833728870581
1028,0.3112231284569731,0.6620991068187856,0.20651689749499216,0.4465570073742691
1302,0.3223287108149622,0.47959677751293744,0.3443427316001465,0.7621420842539803
1231,0.451695764734728,0.6426639026817889,0.0775497016822108,0.45384944124680604
534,0.8559880002019197,0.8057302794792832,0.12221336722165982,0.6661938405302926
722,0.8572355753629146,0.8188941316460053,0.10058371206410065,0.6433890722605635
402,0.6495179167658237,0.7749909259972984,0.252582333555905,0.8376269583640215
50,0.8196496693565253,0.33263610068588234,0.3757167165657915,0.7247515389581457
233,0.5416574721098443,0.49167586539792774,0.5458418592629289,0.8104667339534629
117,0.6598518774924461,0.7696475545094987,0.22035884291468327,0.821871845931422
883,0.26550274394421247,0.503135301799459,0.31957697029745624,0.831983051001573
1370,0.25084193294824364,0.20170104809408523,0.761587007560256,0.660674504669158
1255,0.3269440177689318,0.5068520881431784,0.2918172615073126,0.8870127390272511
1341,0.34467689245613653,0.5116527033044337,0.34888319296960824,0.8215190448912045
813,0.3539940433694625,0.5740607004007529,0.2240868029379456,0.6185747929112451
948,0.2560341532714594,0.05985099926285418,0.8467055808042734,0.7212244378370023
440,0.7556122853701981,0.5401467556230753,0.31835785211191764,0.9493257681151513
159,0.6056652892859976,0.6738672464050112,0.3196502035453508,0.8064686252580084
901,0.39642602167751984,0.1355786968609563,0.6419238805005708,0.6651390745337661
3,0.7571050487131226,0.871699214584261,0.05492062808279667,0.45043963737872456
783,0.5419942452891418,0.641114773973141,0.03358821375492709,0.40964019749584
151,0.38092147487902844,0.9614401658390926,0.3429771469188188,0.4750175036598561
1052,0.3333333333333333,0.5062328108453977,0.2579343916255627,0.8152877419824144
821,0.21813094491198465,0.20433531527014331,0.7642449436750167,0.6465624630604581
448,0.791705428033663,0.9115761823331974,0.06724966075774873,0.38507142402502337
1073,0.38477958303586235,0.6391802340157233,0.12937299416287937,0.5774298262363948
1317,0.4164881840930561,0.6208264264893526,0.12320847782540333,0.6057630231775734
1018,0.4784097382976729,0.5356557791107103,0.20500355396644196,0.837156860070742
509,0.486554312788006,0.8539665552840631,0.20500355396644196,0.588241177700792
733,0.7836286408642161,0.39906902603209765,0.3334180541495251,0.8245760477190685
266,0.5066739501979534,0.8801408434893563,0.2343481163977858,0.630568209716577
1110,0.2269360852101046,0.6581477060546984,0.21423137398496567,0.42998081417023554
1128,0.35061188874225674,0.6418107593349973,0.17491976651517438,0.5352119079443883
489,0.7114639897886335,0.6223755551980004,0.2361935942447283,0.8292788492139266
519,0.7578478246760272,0.7724352378137079,0.18219139724729147,0.7107604317266337
767,0.34338604879244816,0.5039098661537829,0.28521334568246925,0.9024159597006647
1177,0.44326273355977186,0.5912507904672456,0.12582764339716113,0.6613746510634042
684,0.35813339679380396,0.9203246434945949,0.3416115622374911,0.33745237640597575
1222,0.5295278685214432,0.5218733980175643,0.15214853425808259,0.82175454867836
1356,0.2137103462201357,0.6247778272534397,0.2652060223576798,0.7178146339689208
779,0.376681161615069,0.1772330465823751,0.6161199302130226,0.7661392836684033
1320,0.45586396382753175,0.26248376969619863,0.47932883882223704,0.833982559989816
956,0.4303557392063114,0.27920986952145394,0.4584013612768433,0.8504432745028505
118,0.7167427471172361,0.541850048831231,0.32636612316109165,0.9469707302435965
190,0.5748797496195978,0.3732876327891426,0.42772524608525214,0.7503841712358038
227,0.3168840908927013,0.894696666379791,0.17037930514571265,0.2798312374405557
1120,0.27797128413704575,0.2319015741991491,0.7389622417989532,0.7246342417050837
1309,0.1985591588603076,0.2211362522310821,0.737708660908523,0.6047082571810469
83,0.6424290937412112,0.8063476858486718,0.217442867297047,0.5078152704656428
804,0.4876324196467848,0.6303531938618582,0.08186615546987745,0.5121707266064722
966,0.5430247567949578,0.6488566756595958,0.038680078402653625,0.4306900533747965
1108,0.6124079642890625,0.650327225375776,0.05300364012320419,0.6320958018494776
985,0.5619987163677534,0.5870673945825398,0.09375148081935082,0.7586149831328368
254,0.797027453864959,0.9141318705167879,0.04942382665259441,0.3167571401292997
216,0.6032710988036258,0.6387162437744858,0.23789174402825944,0.7663747874555589
130,0.7436269101241085,0.3529207063128866,0.38660693131152135,0.7501486674486484
1159,0.322862355681515,0.29871991079413424,0.48671247334525175,0.7815423224856105
101,0.8366541909150568,0.4247755821393692,0.3414995584465936,0.9242841685079607
24,0.8275750167665448,0.8853270569922207,0.02613134598401793,0.43644580230411806
1042,0.13528618508823165,0.816338443462415,0.22962349494905984,0.3682497249424879
27,0.48027749533060743,0.8293451376442019,0.32086932173088933,0.43715504150867907
74,0.8256351455624545,0.9235014799043582,0.030525340857690594,0.37472380588668536
324,0.7620881379399866,0.5633739574251535,0.3107545178452194,0.9408603617119942
264,0.6868946916758613,0.7629122122979866,0.193561074374825,0.6946516089727851
1126,0.26566139512075515,0.24444427813969846,0.7206151592823142,0.7253398437855187
1185,0.3447345837930612,0.3379008931812144,0.501216964266483,0.7874210062103895
776,0.0821164066950796,0.76113108846872,0.25686389385486896,0.16989916073360786
47,0.4510885634135964,0.8733269222853765,0.06459172464298792,0.0950016821699082
403,0.7304083825512551,0.4186613881540298,0.32382019083722835,0.8054111314183874
221,0.6823226532245852,0.757336845689568,0.19511146531113363,0.7980032188548514
1247,0.1849440033460975,0.027794512192840296,0.9636418463394146,0.5013502823317603
723,0.5618061715307675,0.7876122089303155,0.2772740000430784,0.7282795493603207
636,0.6630681695259936,0.28462807814493707,0.5759234927951408,0.7460332615001317
1233,0.0,0.8596205008849491,0.23888814698343638,0.35143711867026733
1369,0.23738542861057624,0.011768139586225437,0.985603205031555,0.5247551760822717
790,0.5918049455898579,0.6579157109340797,0.014874964998815342,0.4052938341653254
900,0.4604078777520571,0.4105303333620209,0.3876020419152648,0.8679623921365376
16,0.7005170586071868,0.6300426197487717,0.243723695263532,0.8305727561217345
382,0.569999062515775,0.616261361212661,0.4125573480948586,0.8270447457195595
385,0.6788755958433392,0.7956646847298566,0.228405410644668,0.6189294125135255
1127,0.33743662967209687,0.5114205210909758,0.31101298813190603,0.8805477508933686
1157,0.1324881552473876,0.7869910607041426,0.23076774290822155,0.1134600871091228
52,0.7346486958152147,0.7333328344190955,0.20555754194757364,0.6413886539912891
651,0.7210840202208136,0.3434762597896328,0.48217201197578996,0.8292788492139266
1118,0.36801303824214493,0.5741392793932205,0.22969733129428999,0.6752502796039171
100,0.7506364075604497,0.3213319513408943,0.38682663105520493,0.6733680678687362
1017,0.4403457153365208,0.32450504589387347,0.42315032201089886,0.9033525191630977
7,0.6587124735881849,0.260549229738781,0.5923148168091843,0.7225183447448102
1275,0.28438223395279405,0.12396397340288196,0.6142029422534301,0.5642543440901279
1200,0.3755561805450389,0.2687551216664733,0.4708036271996899,0.827280249506715
1237,0.44384974291297985,0.6204410152405827,0.09231266289012859,0.6678396391972866
1234,0.1511440913253863,0.6490138336445311,0.2633605445107373,0.6412704474571955
76,0.7814003129755028,0.8141681665275943,0.11796583884377627,0.607054202242287
243,0.7079087611506537,0.7719712475724704,0.18174768992181276,0.7841290451639888
299,0.673178576322033,0.8535811440352933,0.08806944235035649,0.6591469125362576
768,0.38104406896999327,0.6178853270569922,0.1186292459129386,0.5741382289024068
1174,0.27670207472470415,0.5100266794388711,0.26974605294333037,0.7814247524482391
89,0.7820637633501359,0.5458766609166801,0.31835785211191764,0.8704274530129026
26,0.5902761251613555,0.37537558887471145,0.46799491675102856,0.7194613419169462
417,0.5908963070332951,0.567246779196773,0.45485601051112506,0.7376851523500368
993,0.4741932227101948,0.6028655139253201,0.09929136063066751,0.6824245069423607
134,0.4328292552769545,0.8670555703151017,0.2647631765998234,0.2922974803822617
969,0.350727271416106,0.27409849315427304,0.48766881340599216,0.7583794793456813
288,0.5396555827185601,0.6257058077359147,0.41392293277618625,0.8423306691399111
502,0.652431329280517,0.25853611078889566,0.5780300256316367,0.7554397737708793
485,0.7715927856983177,0.7877656250584665,0.12996316798414717,0.6732498613346426
746,0.8431588891533076,0.8010080562176564,0.14402825941801106,0.7432117624594233
1206,0.33224440934888116,0.16925914977530146,0.6150860490662762,0.7318066504814643
743,0.8534495813772365,0.5792469139036173,0.22548943502703167,0.9129908980968747
8,0.7388313177422496,0.7308557252279727,0.19525922415835614,0.7215772388772197
124,0.44169352919542215,0.8891212997713726,0.2785663514765115,0.3020540658501322
87,0.5710093820536674,0.770343539871355,0.2639877657397635,0.7616719859607008
720,0.8829154317114857,0.5276033033111691,0.23545566157623796,0.8845394946216026
173,0.4271178129214172,0.9167623958360618,0.3179141447864389,0.2634914573047091
191,0.7938616417512205,0.8958566419828847,0.05053094104723545,0.35849313947461736
933,0.5004550404199929,0.5834303097883231,0.13221616731643226,0.7256926448257363
496,0.751263800849505,0.36213689957230577,0.41583992073577875,0.8745464960855451
906,0.2976512414454564,0.6670533252010312,0.20803024102354234,0.4105858497685879
43,0.5773828325004146,0.7338754036528007,0.3278092489284253,0.7833060549023886
1122,0.36155160850658763,0.6593114235145765,0.20038985934908565,0.6704310901370286
1187,0.21780643114178366,0.20464588938322972,0.7685657053007948,0.639979268392482
605,0.584651219811205,0.8284957361541945,0.16738966549637063,0.6271584058484956
139,0.4929652626037543,0.8603950652392731,0.06813707540870614,0.1580239504623694
1114,0.4317186970411555,0.5451020965623562,0.1546212333340513,0.7347463560562663
453,0.7657226921662376,0.881147402964299,0.05628621276412434,0.4623148476499631
196,0.8067772898052197,0.7869162235684591,0.14520860706054667,0.6990025187084572
579,0.5914011062313855,0.8496334851279902,0.13808344282421867,0.6747774534675431
891,0.4681666414267067,0.6226075503186191,0.15668899562754432,0.5561435572892512
689,0.7259228811053661,0.3904739809988513,0.3391388631615224,0.7274566500268237
780,0.24965926054128895,0.03151391783630874,0.795399228896978,0.5437955208816388
1055,0.46438353200787486,0.5798680621297901,0.13509380317487668,0.7072324213244587
1006,0.4370241366130858,0.6199770249993451,0.17455360027570166,0.634805459323313
255,0.8065681587088679,0.37769928193768315,0.39262498115320826,0.9254571410385807
387,0.8421637135913579,0.41579512585735295,0.3498783035733517,0.8863034998226901
717,0.7231392740987531,0.787301634817229,0.21009757253322422,0.5733107831637524
1079,0.516579769090424,0.5237316040965848,0.2073289249789993,0.8654936941360466
616,0.7923977240767583,0.7717392524518516,0.16119068645400308,0.7265155441592333
552,0.7738932277581868,0.8853270569922207,0.05200852951946066,0.38024314174782
799,0.27535353972409116,0.6198984460068776,0.2416197471299029,0.6990025187084572
278,0.5724249832334553,0.8063476858486718,0.10936739397333449,0.6012984533129654
781,0.3764503962673705,0.25784012542703943,0.4632735261808862,0.7824829737126854
121,0.8014336297225767,0.9046088450010664,0.047985008723372184,0.3446175109341043
764,0.3875704014595908,0.2476959516851452,0.5677299847071747,0.8652581903488912
611,0.7832897042597841,0.8519534363341777,0.038904085984448715,0.4105858497685879
439,0.8488270630061514,0.594191889899606,0.21552329463458764,0.9193467725069787
571,0.6702146838875307,0.3229559171852257,0.41259181079975016,0.6637296889349591
1039,0.5813483907722706,0.5566386152136413,0.1286363538458225,0.8312783582021694
1199,0.29770893278238103,0.1609746788551415,0.6484545630775196,0.7225183447448102
934,0.39118332143449513,0.5562532039648715,0.2124229435457816,0.7227529392509343
251,0.549272728583894,0.8936901069048484,0.15484093307773494,0.3778971966865799
877,0.1384952657046636,0.3166097280792675,0.6750683869300191,0.6807787082753667
833,0.3039900770900489,0.177079630454224,0.6184117000883107,0.6879502077707157
602,0.7085361544397089,0.9262105842160997,0.07448682878497427,0.37683333787973844
1230,0.5526325278180415,0.6529614925518341,0.052081762767355225,0.588950416905353
740,0.3313501936265495,0.9877678701725371,0.2594106877463545,0.08065322749302123
1034,0.5567906309268834,0.6695304343921541,0.0308915070971633,0.400701964956309
996,0.3409485898073831,0.5933424884095986,0.2075503478579275,0.6248124607872555
1274,0.32375657140384656,0.2398754710062227,0.5260559588170677,0.7165216363421442
1361,0.39438519063381144,0.5551680654974612,0.19703103797359295,0.7010011184156687
1013,0.4711896674815568,0.6226861293110867,0.1497102978870054,0.5716649844967583
