,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72
1364,0.16,0.15584415584415584,0.14084507042253522,0.136986301369863,0.18055555555555555,0.22972972972972971,0.24324324324324323,0.24000000000000002,0.2087912087912088,0.5,0.4252873563218391,0.425287356321839,0.4666666666666667,0.5,0.4222222222222222,0.3932584269662921,0.27058823529411763,0.35443037974683544,0.3733333333333333,0.4225352112676057,0.3448275862068966,0.3440860215053763,0.4025974025974026,0.3373493975903614,0.4545454545454546,0.38333333333333336,0.665615141955836,0.6881028938906752,0.6942675159235668,0.7106109324758842,0.7220447284345047,0.729559748427673,0.7178683385579937,0.7142857142857143,0.7597597597597597,0.7828571428571428,0.75,0.7190721649484537,0.6758104738154612,0.6336633663366337,0.6184538653366584,0.5934343434343435,0.5950617283950617,0.6271604938271605,0.65,0.6722222222222222,0.7005813953488372,0.7329376854599408,0.7735294117647058,0.803076923076923,0.649122807017544,0.6936936936936935,0.680379746835443,0.6767676767676768,0.4013981939994174,0.5978638847491305,0.7542955326460481,0.6398467432950191,0.38383838383838387,0.37271019257867544,0.504469727752946,0.8378787878787879,0.7705627705627706,0.010101010101010102,0.33798882681564246,0.5382024463747562,0.8350515463917526,0.7488607594936709,0.6765342960288809,0.6,0.45454545454545453,0.0038740920096852305
1823,0.21869053333333335,0.2060196103896104,0.21768732394366197,0.20909657534246576,0.21147555555555556,0.2084347297297297,0.2213372972972973,0.27295026666666666,0.26802604395604396,0.4404761904761904,0.48275862068965525,0.5977011494252873,0.5666666666666667,0.53125,0.6333333333333333,0.6179775280898876,0.5647058823529412,0.5949367088607596,0.48000000000000004,0.45070422535211274,0.37931034482758624,0.4301075268817204,0.5844155844155844,0.4698795180722891,0.5681818181818182,0.6833333333333332,0.5141955835962145,0.5305466237942122,0.5382165605095541,0.5530546623794211,0.5750798722044729,0.5974842767295597,0.5799373040752351,0.5501519756838906,0.5555555555555556,0.5628571428571428,0.5531914893617021,0.5515463917525775,0.5386533665835411,0.5321782178217822,0.5286783042394014,0.5303030303030304,0.528395061728395,0.5432098765432098,0.5499999999999999,0.5499999999999999,0.5581395348837209,0.5845697329376855,0.6117647058823529,0.6246153846153847,0.5263157894736842,0.5465465465465464,0.6542815822784809,0.5730505050505051,0.5215988057092922,0.4908709388971684,0.6202551890034362,0.6065566666666666,0.40044949494949494,0.4657030061061531,0.501300304754165,0.6861227303030305,0.6185536796536797,0.2976929292929293,0.4328285265363128,0.4754496720439638,0.6986004577319579,0.6806182379746836,0.6857521299638989,0.5045291786666688,0.4904729127272728,0.0
458,0.4533333333333333,0.4155844155844156,0.4225352112676057,0.28767123287671237,0.3055555555555556,0.33783783783783783,0.21621621621621623,0.18666666666666665,0.26373626373626374,0.3928571428571428,0.5057471264367817,0.4137931034482758,0.5222222222222223,0.48958333333333337,0.5,0.49438202247191015,0.5058823529411764,0.43037974683544306,0.38666666666666666,0.49295774647887325,0.48275862068965525,0.3978494623655914,0.5194805194805194,0.4216867469879518,0.4431818181818183,0.5,0.7413249211356467,0.7652733118971061,0.7802547770700636,0.7717041800643086,0.779552715654952,0.7830188679245284,0.7648902821316614,0.7537993920972645,0.7987987987987988,0.7914285714285714,0.7606382978723404,0.7448453608247424,0.738154613466334,0.7277227722772278,0.7206982543640897,0.7070707070707072,0.6839506172839506,0.6765432098765433,0.6789473684210526,0.6833333333333332,0.6744186046511628,0.6943620178041544,0.7205882352941176,0.7446153846153846,0.7192982456140351,0.7387387387387386,0.8797468354430379,0.1717171717171717,0.8665889892222546,0.6527570789865871,0.570446735395189,0.8007662835249041,0.1717171717171717,0.666744950681071,0.5664364079642422,0.7621212121212121,0.645021645021645,0.48484848484848486,0.6372206703910615,0.46747030668321216,0.8041237113402062,0.5822784810126582,0.6397111913357402,0.4,0.2545454545454545,0.0
655,0.32,0.38961038961038963,0.4225352112676057,0.3972602739726027,0.375,0.33783783783783783,0.24324324324324323,0.18666666666666665,0.32967032967032966,0.4404761904761904,0.4482758620689655,0.4022988505747126,0.6111111111111112,0.5208333333333334,0.7000000000000001,0.5280898876404494,0.24705882352941172,0.16455696202531647,0.18666666666666665,0.49295774647887325,0.31034482758620696,0.24731182795698922,0.33766233766233766,0.10843373493975902,0.6363636363636365,0.45,0.7602523659305994,0.7942122186495177,0.802547770700637,0.8199356913183279,0.8178913738019169,0.8176100628930817,0.7931034482758621,0.7659574468085106,0.7927927927927928,0.7742857142857142,0.726063829787234,0.6649484536082475,0.683291770573566,0.6856435643564357,0.47630922693266836,0.4267676767676769,0.4074074074074074,0.41975308641975306,0.431578947368421,0.4361111111111111,0.44186046511627913,0.45994065281899116,0.4676470588235294,0.4492307692307692,0.674185463659148,0.6186186186186184,0.6139240506329113,0.3434343434343434,0.4366443344013982,0.7069051167411823,0.6786941580756014,0.5670498084291188,0.46464646464646464,0.40065758572099575,0.6273872409589598,0.7106060606060606,0.6147186147186148,0.1414141414141414,0.36417597765363124,0.5371388051763871,0.7216494845360825,0.5346835443037975,0.5833935018050541,0.5466666666666666,0.38181818181818183,0.024697336561743343
252,0.3333333333333333,0.3116883116883117,0.2676056338028169,0.28767123287671237,0.3472222222222222,0.25675675675675674,0.22972972972972971,0.24000000000000002,0.21978021978021978,0.22619047619047616,0.36781609195402304,0.37931034482758613,0.3111111111111111,0.27083333333333337,0.34444444444444444,0.42696629213483145,0.3764705882352941,0.34177215189873417,0.30666666666666664,0.28169014084507044,0.21839080459770116,0.23655913978494625,0.24675324675324672,0.21686746987951805,0.34090909090909094,0.3333333333333333,0.8832807570977919,0.909967845659164,0.9171974522292993,0.9292604501607717,0.9233226837060702,0.9150943396226415,0.896551724137931,0.8571428571428572,0.8468468468468469,0.8342857142857143,0.7340425531914893,0.6907216494845362,0.655860349127182,0.6386138613861386,0.6458852867830424,0.6717171717171718,0.671604938271605,0.6839506172839507,0.7,0.7222222222222222,0.747093023255814,0.7715133531157271,0.7941176470588235,0.8307692307692308,0.6666666666666667,0.7837837837837837,0.7626582278481012,0.9393939393939393,0.2901252548791145,0.6994535519125683,0.5429553264604811,0.7586206896551724,0.8787878787878788,0.28511038046031,0.6200731409995937,0.693939393939394,0.6185536796536797,0.2976929292929293,0.4328285265363128,0.4754496720439638,0.6986004577319579,0.6806182379746836,0.6857521299638989,0.3466666666666667,0.6,0.06004842615012107
2009,0.10666666666666667,0.06493506493506493,0.04225352112676056,0.05479452054794521,0.05555555555555556,0.02702702702702703,0.040540540540540536,0.05333333333333334,0.07692307692307693,0.15476190476190474,0.2298850574712644,0.2528735632183907,0.2777777777777778,0.23958333333333331,0.3222222222222222,0.33707865168539325,0.32941176470588235,0.26582278481012656,0.24000000000000002,0.295774647887324,0.19540229885057472,0.2043010752688172,0.22077922077922077,0.1686746987951807,0.25000000000000006,0.18333333333333335,0.8264984227129337,0.8456591639871383,0.8439490445859872,0.864951768488746,0.8658146964856229,0.8742138364779874,0.8746081504702194,0.8936170212765958,0.8768768768768769,0.8314285714285714,0.8085106382978723,0.7886597938144331,0.7581047381546134,0.754950495049505,0.7506234413965087,0.7601010101010103,0.7728395061728395,0.7827160493827161,0.8026315789473685,0.7999999999999999,0.8110465116279071,0.8308605341246292,0.8323529411764705,0.84,0.7568922305764411,0.8258258258258258,0.7626582278481012,0.8686868686868687,0.6012234197494903,0.4900645802285146,0.7285223367697594,0.6666666666666666,0.8585858585858586,0.48262094880225453,0.48191791954490043,0.8424242424242424,0.7489177489177489,0.22222222222222224,0.18453212290502793,0.36819712816876443,0.8762886597938144,0.9488607594936709,0.8209386281588448,0.5066666666666667,0.5454545454545454,0.0
1153,0.4533333333333333,0.3116883116883117,0.23943661971830987,0.3287671232876712,0.2916666666666667,0.5405405405405405,0.16216216216216214,0.05333333333333334,0.10989010989010989,0.09523809523809523,0.09195402298850576,0.44827586206896547,0.48888888888888893,0.46875,0.47777777777777786,0.5617977528089887,0.6,0.4810126582278481,0.28,0.1267605633802817,0.02298850574712644,0.01075268817204301,0.05194805194805195,0.048192771084337345,0.5113636363636365,0.31666666666666665,0.7066246056782335,0.7266881028938907,0.7452229299363058,0.7620578778135048,0.779552715654952,0.7169811320754716,0.6175548589341693,0.5896656534954409,0.5855855855855856,0.6057142857142856,0.6276595744680851,0.63659793814433,0.6184538653366584,0.6163366336633664,0.6209476309226932,0.6237373737373738,0.6320987654320988,0.6395061728395062,0.631578947368421,0.5833333333333334,0.5116279069767442,0.4955489614243324,0.49117647058823527,0.47692307692307695,0.6190476190476191,0.6216216216216215,0.6392405063291139,0.8585858585858586,0.5120885522866298,0.8139592647789369,0.3917525773195876,0.5363984674329502,0.6262626262626263,0.7209957726632221,0.7287687931735066,0.4727272727272727,0.4112554112554112,0.8686868686868687,0.7355097765363129,0.7415351887963127,0.4845360824742268,0.9068354430379748,0.9335740072202164,0.28,0.2909090909090909,0.015980629539951576
1745,0.21869053333333335,0.2060196103896104,0.21768732394366197,0.20909657534246576,0.21147555555555556,0.2084347297297297,0.2213372972972973,0.27295026666666666,0.26802604395604396,0.3271080952380952,0.341352643678161,0.33521999999999996,0.33823866666666663,0.32361239583333334,0.3419708888888889,0.36303426966292135,0.35209411764705884,0.34614708860759497,0.3415124,0.32192084507042257,0.2401786206896552,0.20842752688172042,0.2342603896103896,0.2058479518072289,0.3831922727272728,0.3191581666666667,0.6450875394321767,0.6574871382636657,0.65799,0.6630649196141478,0.6648983706070287,0.6627528930817611,0.651704263322884,0.6449186018237083,0.651014984984985,0.6404840857142857,0.629322659574468,0.6106585824742269,0.5916519950124688,0.5825019059405941,0.5786803241895262,0.5813169949494951,0.5875933827160494,0.5983234567901236,0.5976237368421052,0.5923794722222222,0.593469534883721,0.6033112166172108,0.6147837352941176,0.6234541538461538,0.5984545864661655,0.6168313213213212,0.6455696202531644,0.9292929292929294,0.6760850568016313,0.6862891207153502,0.6408934707903781,0.6628352490421456,0.8787878787878788,0.6559417566932833,0.5737505079236083,0.7333333333333333,0.7792207792207791,0.5151515151515151,0.5239175977653631,0.4610884594929977,0.7835051546391752,0.8805063291139241,0.708303249097473,0.5466666666666666,0.2909090909090909,0.2852300242130751
861,0.4266666666666667,0.38961038961038963,0.5352112676056338,0.6164383561643836,0.5833333333333334,0.5405405405405405,0.4054054054054054,0.44,0.4945054945054945,0.4761904761904761,0.4367816091954023,0.5057471264367815,0.4555555555555555,0.4166666666666667,0.4222222222222222,0.449438202247191,0.4235294117647058,0.46835443037974683,0.4533333333333333,0.5774647887323944,0.4482758620689655,0.3655913978494623,0.42857142857142855,0.3253012048192771,0.4318181818181818,0.5666666666666667,0.8580441640378549,0.8842443729903536,0.8980891719745223,0.9163987138263665,0.9201277955271565,0.9245283018867925,0.9153605015673981,0.899696048632219,0.891891891891892,0.8685714285714285,0.8191489361702128,0.809278350515464,0.770573566084788,0.754950495049505,0.7531172069825436,0.7500000000000001,0.7530864197530864,0.7679012345679013,0.7763157894736842,0.7777777777777778,0.7819767441860466,0.795252225519288,0.8117647058823528,0.8307692307692308,0.7518796992481204,0.8348348348348348,0.8449367088607596,0.24242424242424243,0.6889018351296242,0.6020864381520119,0.4879725085910653,0.8122605363984675,0.20202020202020202,0.25011742602160636,0.4731816334823242,0.6818181818181818,0.8181818181818181,0.16161616161616163,0.33205307262569833,0.3531288778585357,0.7835051546391752,0.610632911392405,0.5790613718411552,0.29333333333333333,0.4904729127272728,0.0
391,0.05333333333333334,0.1038961038961039,0.14084507042253522,0.0958904109589041,0.06944444444444445,0.14864864864864866,0.13513513513513511,0.09333333333333332,0.1758241758241758,0.21428571428571425,0.2298850574712644,0.22988505747126434,0.24444444444444446,0.28125000000000006,0.26666666666666666,0.24719101123595508,0.4117647058823529,0.45569620253164556,0.5066666666666666,0.3802816901408451,0.26436781609195403,0.15053763440860213,0.2727272727272727,0.14457831325301204,0.34090909090909094,0.25,0.4069400630914827,0.4180064308681672,0.4044585987261146,0.3858520900321543,0.3769968051118211,0.37421383647798745,0.3573667711598746,0.3252279635258359,0.3483483483483484,0.39428571428571424,0.44680851063829785,0.4664948453608248,0.4613466334164588,0.46534653465346537,0.48628428927680795,0.4924242424242425,0.4790123456790123,0.47407407407407415,0.4605263157894737,0.4472222222222222,0.45348837209302334,0.4718100890207716,0.4970588235294117,0.5199999999999999,0.4887218045112782,0.4234234234234234,0.5696202531645569,0.27272727272727276,0.7075444217885232,0.36065573770491804,0.5945017182130584,0.632183908045977,0.050505050505050504,0.6568811648661343,0.4569280780170662,0.6363636363636364,0.5541125541125541,0.5454545454545455,0.6475209497206704,0.43822017372806243,0.6391752577319587,0.37468354430379747,0.5617328519855596,0.6133333333333333,0.5818181818181818,0.0
2282,0.56,0.5324675324675324,0.49295774647887325,0.6027397260273973,0.6388888888888888,0.5675675675675675,0.28378378378378377,0.2,0.10989010989010989,0.20238095238095236,0.034482758620689655,0.09195402298850575,0.022222222222222223,0.20833333333333334,0.2888888888888889,0.23595505617977527,0.2823529411764706,0.2911392405063291,0.16,0.295774647887324,0.25287356321839083,0.18279569892473116,0.2077922077922078,0.22891566265060237,0.4318181818181818,0.31666666666666665,0.8107255520504731,0.8327974276527331,0.8343949044585988,0.8553054662379421,0.8562300319488818,0.8113207547169812,0.7021943573667712,0.6595744680851063,0.6246246246246246,0.5742857142857142,0.5372340425531914,0.5077319587628866,0.483790523690773,0.49009900990099015,0.513715710723192,0.547979797979798,0.5654320987654321,0.5802469135802469,0.5736842105263158,0.5722222222222222,0.5930232558139535,0.6142433234421365,0.6235294117647059,0.6307692307692307,0.556390977443609,0.6276276276276275,0.6930379746835442,0.7373737373737373,0.36848237692979896,0.7605563835072031,0.5910652920962199,0.7509578544061303,0.18181818181818182,0.33020197275716295,0.6688338073953678,0.6757575757575758,0.5541125541125541,0.5656565656565656,0.33938547486033516,0.5828753767062577,0.711340206185567,0.7220253164556961,0.84043321299639,0.4266666666666667,0.5272727272727272,0.13268765133171914
1319,0.10666666666666667,0.0909090909090909,0.04225352112676056,0.0684931506849315,0.06944444444444445,0.05405405405405406,0.12162162162162161,0.14666666666666667,0.16483516483516483,0.10714285714285714,0.16091954022988506,0.12643678160919536,0.13333333333333333,0.45833333333333337,0.4222222222222222,0.23595505617977527,0.2823529411764706,0.3670886075949367,0.3466666666666667,0.23943661971830987,0.1724137931034483,0.08602150537634408,0.11688311688311688,0.14457831325301204,0.4090909090909092,0.18333333333333335,0.8832807570977919,0.9003215434083601,0.875796178343949,0.8842443729903536,0.8722044728434505,0.8742138364779874,0.871473354231975,0.8936170212765958,0.930930930930931,0.8914285714285715,0.8803191489361702,0.8505154639175259,0.8304239401496261,0.7698019801980198,0.7381546134663342,0.7045454545454547,0.745679012345679,0.7777777777777778,0.7921052631578946,0.7944444444444444,0.8110465116279071,0.824925816023739,0.8294117647058823,0.8461538461538461,0.799498746867168,0.8408408408408408,0.7563291139240506,0.8383838383838383,0.5071366152053598,0.513164431197218,0.6907216494845361,0.8237547892720306,0.050505050505050504,0.36801315171441995,0.5038602194229989,0.8121212121212121,0.8225108225108224,0.0202020202020202,0.330481843575419,0.4474383974472611,0.8969072164948454,0.6,0.7574007220216606,0.4533333333333333,0.43636363636363634,0.0038740920096852305
1312,0.17333333333333334,0.19480519480519481,0.22535211267605637,0.20547945205479454,0.125,0.17567567567567569,0.2027027027027027,0.4,0.39560439560439564,0.4404761904761904,0.37931034482758624,0.32183908045977005,0.2777777777777778,0.17708333333333334,0.14444444444444443,0.1348314606741573,0.3176470588235294,0.44303797468354433,0.28,0.47887323943661975,0.31034482758620696,0.3225806451612903,0.3246753246753247,0.4096385542168674,0.34090909090909094,0.3333333333333333,0.889589905362776,0.9131832797427653,0.9203821656050956,0.9292604501607717,0.913738019169329,0.9119496855345912,0.9122257053291536,0.9270516717325228,0.930930930930931,0.9,0.8749999999999999,0.8608247422680413,0.8453865336658355,0.8391089108910891,0.8428927680798004,0.8560606060606062,0.8469135802469135,0.8271604938271605,0.8500000000000001,0.85,0.8459302325581396,0.85459940652819,0.8588235294117647,0.8861538461538462,0.849624060150376,0.8888888888888887,0.8544303797468354,0.5353535353535354,0.5718030876784154,0.444361649279682,0.7852233676975945,0.7356321839080461,0.5252525252525253,0.4805072804133396,0.4414872003250711,0.9227272727272727,0.7272727272727273,0.46464646464646464,0.41812150837988826,0.5080659457542989,0.9278350515463918,0.8708860759493671,0.8144404332129964,0.52,0.4909090909090909,0.0
1979,0.2,0.1038961038961039,0.16901408450704225,0.136986301369863,0.09722222222222221,0.08108108108108107,0.13513513513513511,0.21333333333333335,0.27472527472527475,0.30952380952380953,0.2298850574712644,0.1494252873563218,0.1111111111111111,0.46875,0.4,0.46067415730337075,0.39999999999999997,0.4050632911392405,0.4533333333333333,0.35211267605633806,0.24137931034482762,0.2043010752688172,0.1818181818181818,0.14457831325301204,0.4204545454545455,0.2833333333333334,0.886435331230284,0.9003215434083601,0.9076433121019107,0.9196141479099679,0.926517571884984,0.9276729559748428,0.9404388714733543,0.9574468085106383,0.9609609609609611,0.9314285714285715,0.8882978723404257,0.8608247422680413,0.8304239401496261,0.7351485148514852,0.6907730673316708,0.72979797979798,0.7432098765432098,0.7851851851851852,0.8131578947368421,0.8194444444444444,0.8284883720930233,0.8427299703264096,0.8529411764705882,0.8769230769230769,0.799498746867168,0.8618618618618618,0.8354430379746834,0.7070707070707071,0.4086804544130498,0.5958768007948335,0.697594501718213,0.7432950191570881,0.7474747474747475,0.3410051667449507,0.45814709467696063,0.8469696969696969,0.8354978354978355,0.31313131313131315,0.20635474860335196,0.3758198900904095,0.9072164948453608,0.9220253164556963,0.7833935018050542,0.4533333333333333,0.5818181818181818,0.0
1970,0.10666666666666667,0.05194805194805195,0.05633802816901409,0.027397260273972605,0.0,0.02702702702702703,0.12162162162162161,0.2533333333333333,0.1978021978021978,0.09523809523809523,0.26436781609195403,0.4022988505747126,0.2111111111111111,0.19791666666666666,0.16666666666666666,0.2247191011235955,0.10588235294117648,0.0379746835443038,0.09333333333333332,0.1267605633802817,0.06896551724137931,0.07526881720430106,0.16883116883116883,0.048192771084337345,0.3181818181818182,0.11666666666666668,0.7854889589905364,0.8006430868167203,0.805732484076433,0.8038585209003215,0.8083067092651757,0.8113207547169812,0.8338557993730408,0.8601823708206687,0.8618618618618619,0.8371428571428572,0.7659574468085106,0.731958762886598,0.6109725685785536,0.556930693069307,0.5660847880299251,0.5404040404040406,0.545679012345679,0.5728395061728396,0.6026315789473684,0.6277777777777778,0.6453488372093024,0.6706231454005936,0.6911764705882353,0.7076923076923077,0.6616541353383459,0.7027027027027025,0.7626582278481012,0.6363636363636364,0.6192834255752986,0.5206159960258321,0.6065292096219931,0.6551724137931034,0.6767676767676768,0.46899953029591357,0.6062576188541243,0.7242424242424242,0.683982683982684,0.5757575757575757,0.4079958100558659,0.6427938308810495,0.7422680412371134,0.878987341772152,0.7956678700361011,0.4266666666666667,0.509090909090909,0.15399515738498792
1721,0.21869053333333335,0.2060196103896104,0.21768732394366197,0.20909657534246576,0.21147555555555556,0.2084347297297297,0.2213372972972973,0.27295026666666666,0.26802604395604396,0.3271080952380952,0.341352643678161,0.33521999999999996,0.33823866666666663,0.32361239583333334,0.3419708888888889,0.36303426966292135,0.35209411764705884,0.34614708860759497,0.3415124,0.32192084507042257,0.2401786206896552,0.20842752688172042,0.2342603896103896,0.2058479518072289,0.3831922727272728,0.3191581666666667,0.6450875394321767,0.6574871382636657,0.65799,0.6630649196141478,0.6648983706070287,0.6627528930817611,0.651704263322884,0.6449186018237083,0.651014984984985,0.6404840857142857,0.629322659574468,0.6106585824742269,0.5916519950124688,0.5825019059405941,0.5786803241895262,0.5813169949494951,0.5875933827160494,0.5983234567901236,0.5976237368421052,0.5923794722222222,0.593469534883721,0.6033112166172108,0.6147837352941176,0.6234541538461538,0.5984545864661655,0.6168313213213212,0.7436708860759493,0.787878787878788,0.46752111855519957,0.565076999503229,0.5532646048109966,0.6628352490421456,0.797979797979798,0.4739314232033819,0.5235676554246241,0.6681818181818182,0.7575757575757576,0.9696969696969697,0.4621159217877095,0.5974118064173018,0.7319587628865979,0.9073417721518987,0.7740072202166065,0.38666666666666666,0.41818181818181815,0.0
80,0.10666666666666667,0.14285714285714288,0.05633802816901409,0.0410958904109589,0.01388888888888889,0.05405405405405406,0.040540540540540536,0.04,0.08791208791208792,0.14285714285714285,0.09195402298850576,0.264367816091954,0.2888888888888889,0.3229166666666667,0.2444444444444444,0.24719101123595508,0.23529411764705882,0.2278481012658228,0.06666666666666667,0.04225352112676056,0.18390804597701152,0.1935483870967742,0.2077922077922078,0.12048192771084336,0.26136363636363635,0.15,0.3280757097791798,0.337620578778135,0.321656050955414,0.3054662379421222,0.2907348242811502,0.279874213836478,0.2539184952978057,0.3069908814589666,0.4084084084084084,0.48000000000000004,0.5,0.48195876288659795,0.4688279301745636,0.4702970297029703,0.48129675810473815,0.4974747474747475,0.5185185185185185,0.5432098765432098,0.5236842105263158,0.4472222222222222,0.42151162790697677,0.4154302670623146,0.42058823529411765,0.40307692307692305,0.4987468671679199,0.4054054054054054,0.36708860759493667,0.08080808080808081,0.5426740460238858,0.23124689518132144,0.45017182130584193,0.3390804597701149,0.07070707070707072,0.48849224988257395,0.325477448191792,0.3878787878787879,0.2943722943722944,0.09090909090909093,0.47852653631284914,0.34745612480056726,0.36082474226804123,0.17924050632911395,0.31191335740072207,0.49333333333333335,0.509090909090909,0.0
1366,0.21333333333333335,0.16883116883116883,0.22535211267605637,0.20547945205479454,0.2361111111111111,0.17567567567567569,0.13513513513513511,0.28,0.23076923076923078,0.46428571428571425,0.37931034482758624,0.1954022988505747,0.16666666666666666,0.2604166666666667,0.2222222222222222,0.12359550561797754,0.19999999999999998,0.21518987341772153,0.14666666666666667,0.028169014084507046,0.04597701149425288,0.05376344086021505,0.06493506493506493,0.07228915662650602,0.3636363636363637,0.20000000000000004,0.8359621451104101,0.8553054662379421,0.8662420382165605,0.8971061093247589,0.9105431309904153,0.89937106918239,0.877742946708464,0.8419452887537994,0.8258258258258259,0.6828571428571428,0.6090425531914893,0.5541237113402062,0.5236907730673317,0.5173267326732675,0.5311720698254364,0.5151515151515152,0.5259259259259259,0.5481481481481483,0.5657894736842105,0.5805555555555555,0.5959302325581396,0.6112759643916915,0.6352941176470588,0.6492307692307692,0.5989974937343359,0.6726726726726725,0.7436708860759493,0.9292929292929294,0.4357704631517623,0.6112767014406357,0.6512027491408935,0.6475095785440612,0.9191919191919192,0.4643024894316581,0.6529865908167412,0.7545454545454545,0.6883116883116883,0.5555555555555556,0.5013966480446927,0.62293919517816,0.7938144329896907,0.9711392405063292,0.8592057761732852,0.4666666666666667,0.38181818181818183,0.37142857142857144
701,0.56,0.5844155844155844,0.5070422535211268,0.2602739726027397,0.25,0.24324324324324323,0.16216216216216214,0.13333333333333333,0.25274725274725274,0.5238095238095238,0.5977011494252874,0.5517241379310345,0.47777777777777775,0.375,0.5111111111111112,0.47191011235955055,0.4352941176470588,0.21518987341772153,0.16,0.028169014084507046,0.0,0.01075268817204301,0.05194805194805195,0.07228915662650602,0.5000000000000001,0.3666666666666667,0.38801261829653,0.3794212218649517,0.37579617834394896,0.35369774919614144,0.33226837060702874,0.32075471698113206,0.2664576802507837,0.21580547112462006,0.2492492492492493,0.2714285714285714,0.2925531914893617,0.2963917525773196,0.29925187032418954,0.30445544554455445,0.30673316708229426,0.3080808080808082,0.3234567901234568,0.31851851851851853,0.28684210526315784,0.2222222222222222,0.16569767441860467,0.1483679525222552,0.15588235294117647,0.14153846153846153,0.30576441102756896,0.2582582582582582,0.40189873417721517,0.24242424242424243,0.8316341392368191,0.5176353700943865,0.5395189003436426,0.4789272030651341,0.010101010101010102,0.7912165335838421,0.622104835432751,0.5151515151515151,0.43722943722943725,0.12121212121212123,0.744413407821229,0.5915617798262719,0.4948453608247423,0.1630379746835443,0.37833935018050546,0.5866666666666667,0.5818181818181818,0.0
1384,0.17333333333333334,0.14285714285714288,0.14084507042253522,0.05479452054794521,0.08333333333333333,0.17567567567567569,0.2027027027027027,0.26666666666666666,0.28571428571428575,0.2976190476190476,0.2873563218390805,0.22988505747126434,0.18888888888888888,0.16666666666666669,0.16666666666666666,0.2247191011235955,0.2235294117647059,0.13924050632911394,0.24000000000000002,0.16901408450704225,0.06896551724137931,0.1075268817204301,0.07792207792207792,0.03614457831325301,0.21590909090909094,0.18333333333333335,0.38801261829653,0.39549839228295813,0.39171974522292985,0.37620578778135044,0.3610223642172524,0.38679245283018865,0.3761755485893417,0.39209726443768994,0.4414414414414415,0.4914285714285714,0.5186170212765957,0.5128865979381444,0.5012468827930174,0.5024752475247525,0.5037406483790523,0.5075757575757577,0.5185185185185185,0.5135802469135803,0.47105263157894733,0.4472222222222222,0.4389534883720931,0.4302670623145401,0.4323529411764706,0.4092307692307692,0.5037593984962406,0.4384384384384384,0.6012658227848101,0.010101010101010102,0.3562481794348966,0.39071038251366114,0.872852233676976,0.5019157088122606,0.1717171717171717,0.2482386096759042,0.39049167005282404,0.8621212121212121,0.5151515151515151,0.12121212121212123,0.12744413407821228,0.29976954440701997,0.7835051546391752,0.2724050632911393,0.19061371841155234,0.8666666666666667,0.509090909090909,0.0
1780,0.21869053333333335,0.2060196103896104,0.21768732394366197,0.20909657534246576,0.21147555555555556,0.2084347297297297,0.2213372972972973,0.27295026666666666,0.26802604395604396,0.3271080952380952,0.341352643678161,0.33521999999999996,0.33823866666666663,0.32361239583333334,0.3419708888888889,0.36303426966292135,0.35209411764705884,0.34614708860759497,0.3415124,0.32192084507042257,0.2401786206896552,0.20842752688172042,0.2342603896103896,0.2058479518072289,0.3831922727272728,0.3191581666666667,0.6450875394321767,0.6574871382636657,0.65799,0.6630649196141478,0.6648983706070287,0.6627528930817611,0.651704263322884,0.6449186018237083,0.651014984984985,0.6404840857142857,0.629322659574468,0.6106585824742269,0.5916519950124688,0.5825019059405941,0.5786803241895262,0.5813169949494951,0.5875933827160494,0.5983234567901236,0.5976237368421052,0.5923794722222222,0.593469534883721,0.6033112166172108,0.6147837352941176,0.6234541538461538,0.5984545864661655,0.6168313213213212,0.4462025316455696,0.5050505050505051,0.4736382173026507,0.41952309985096864,0.6941580756013745,0.5019157088122606,0.030303030303030304,0.49013621418506337,0.5881755383990248,0.6530303030303031,0.5800865800865801,0.010101010101010102,0.5176326815642458,0.5777344442474738,0.6597938144329897,0.35139240506329117,0.5126353790613718,0.72,0.38181818181818183,0.007263922518159807
