,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
506,1.0,0.8156424581005587,0.3172541743970315,0.3169367223964859,0.3795294669846613,0.153410511790186,0.5722833503325365,0.21303024282959387,0.45513707584930707,0.08487793149738031,0.8892238070468973,0.39978005475573947,0.4277680453576356,0.15346452189096166,0.051541548635523175,0.025113157108392174,0.1668020468278475,0.9230991575452592,0.5868668093969794,0.6606306634433735
391,1.0,0.17318435754189945,0.5825602968460112,0.582398512177335,0.19876700211216328,0.31210574258738316,0.7182587472422216,0.1945556485322064,0.1239917935515015,0.9760691638032077,0.011357817013283485,0.36016685363014916,0.44531041306703295,0.8028749761673005,0.7979122791872364,0.27192400174072434,0.9888534218462515,0.4459771130117808,0.4546891311767643,0.10482773526303993
447,1.0,0.4860335195530726,0.9962894248608535,0.9989407087821862,0.5810755785381744,0.6800726322460257,0.5303841552731928,0.18427136071662925,0.3979705131041696,0.3545005559952314,0.3103484009614253,0.9588680338559289,0.6751690556395401,0.21807070534755602,0.44923740672109985,0.3049907448816087,0.6254433241221407,0.659173161884995,0.2498250903074507,0.7039229851749864
352,0.5,0.9608938547486033,0.137291280148423,0.13719727192386746,0.1192449567838954,0.18243328067361586,0.5773400288151521,0.3640828522293326,0.5179284751694592,0.15323529117119644,0.5335185891315481,0.06523070692246079,0.09366367757420288,0.6788285350165073,0.2669949789501368,0.29898845466596347,0.8427700483662736,0.9454622461043746,0.9176267932622485,0.8998280954820531
119,0.0,0.664804469273743,0.3654916512059369,0.3624651793121228,0.11797525178470777,0.6707555782308142,0.16342679889308137,0.4243206851643379,0.6509051229961583,0.5429368569739834,0.11362243835398682,0.12252173137207135,0.31858596550554613,0.7682668860947488,0.48617153480304276,0.6898392236529942,0.2945635266815768,0.6882385529931532,0.27487295901157754,0.5751026624187506
231,0.5,0.2849162011173184,0.45454545454545453,0.4541630847041759,0.8957026603629391,0.009925670457295914,0.28232236500662267,0.9456819034661562,0.5539523704165578,0.4114835555644603,0.8777623621522807,0.4830294299568631,0.20701074412494758,0.014527410113092429,0.5481275960996018,0.11760518045976781,0.43639419364337556,0.40938141701810765,0.8543229968961662,0.02051347219109219
333,0.5,0.8547486033519553,0.9257884972170687,0.9271075230741915,0.309441951614812,0.8229207362451176,0.5882308738926305,0.027295001535118085,0.25476698111310014,0.5629677122048466,0.46834168225276956,0.4430082173708624,0.8785350612242039,0.4104633076776414,0.4741679933668338,0.47630769909534476,0.3469851956535456,0.6515224202959934,0.562985005309848,0.4272217508245013
0,0.0,0.0,0.9294990723562152,0.9287887466357975,0.25242156612996725,0.29814773712188697,0.1699883577166697,0.7379202260335961,0.4261469919745761,0.5686689173620781,0.47401103284802626,0.24426553425942915,0.10385653956937459,0.8709251101321586,1.0,0.44732504015899155,0.30727457200004404,0.8605393155582142,0.7975061230903815,0.8701590567064776
399,1.0,0.21787709497206703,0.9684601113172542,0.9684780613365728,0.8811582196850409,0.7457550007482165,0.3597645894241578,0.5121454930739084,0.06478468129613614,0.651252742408912,0.7024692612539376,0.052377844676954166,0.1705193377240944,0.3663271552286434,0.5589205445460076,0.6801108207675631,0.977413380901682,0.3885599182636239,0.8189747239229417,0.30797424834299253
8,0.0,0.0446927374301676,0.3525046382189239,0.3521441117552235,0.989828319034944,0.28632892806173743,0.56384720354759,0.4035775274766071,0.3784842206891003,0.47975375922901986,0.057281065978765346,0.23509179255374074,0.29020342703469554,0.392005258246114,0.25459794460181934,0.4872132968877534,0.053035637199864184,0.8644695666486681,0.41521509137842844,0.4871591927892159
418,1.0,0.3240223463687151,0.8070500927643784,0.8066392280816497,0.6068828842562597,0.06028014434051989,0.736069837669299,0.2758898166487069,0.9106532976647828,0.8612586529888501,0.3686134287648865,0.7858421025722767,0.22207192830980377,0.9271050545392512,0.9423191588888242,0.46286521619675797,0.016028276592185878,0.8230182642260838,0.9779388581775161,0.6891910281451122
501,1.0,0.7877094972067039,0.4174397031539889,0.41636865741859963,0.11773053770903497,0.38973647711511794,0.46251625611420255,0.15692117519811052,0.31126777560995234,0.5521383276064155,0.8247209844447508,0.9026606958650495,0.6527183466513528,0.8116795279620282,0.1420127965501111,0.8018793004213436,0.026502794907569235,0.3439622069624459,0.9138353316578036,0.7906477138099964
491,1.0,0.7318435754189944,0.4137291280148423,0.41183657624238507,0.7663231308959544,0.7772775160414622,0.45665403582456815,0.5165802786490158,0.11116318361928516,0.648293445267028,0.6170366249103317,0.9927369950106314,0.16448646004143977,0.9136955234664285,0.0219071155965734,0.013984955168326837,0.9119841990819523,0.9426339908508251,0.23971085601153852,0.411320082610227
127,0.0,0.7094972067039106,0.3228200371057514,0.322145907334087,0.6750437777434555,0.34141775492843734,0.6623286971262997,0.5015050177291089,0.6021873805740492,0.6249216096813296,0.4777647767825254,0.8032191803480829,0.9953147651429732,0.33188865362808945,0.12808696193357597,0.7973209290013096,0.8130251406468,0.4611180139184684,0.6078489661060548,0.6296027985014889
168,0.0,0.9385474860335196,0.8423005565862709,0.8420331971435249,0.2962033212915287,0.9553952441546206,0.8915123546467939,0.5798090834843368,0.1494227326668946,0.8849911341300929,0.37359964022009357,0.5610227754603663,0.1244983857299932,0.5593860696617262,0.2008359716765408,0.21378721851103893,0.47626306685643255,0.08284339013262088,0.24765410820078732,0.4129270596522686
452,1.0,0.5139664804469274,0.19109461966604824,0.19099040719515534,0.7372914163529178,0.27980488118421093,0.18580963965029065,0.14026564566263924,0.40557153488746306,0.6225984512276976,0.5653343608926485,0.6247347173643463,0.6795981683262916,0.733746098963403,0.25380895116070373,0.4935705504739864,0.010286221371102227,0.9253643712100076,0.7125275376418669,0.2702863340911274
219,0.5,0.21787709497206703,0.5454545454545454,0.5463986606386041,0.8297050794217526,0.2574698629407824,0.6299687602070362,0.0733676076037509,0.33222539573988774,0.02896083990342713,0.2630135993987571,0.12841634411706623,0.871147537375328,0.2163527440217555,0.5792807913222767,0.26944326903215327,0.41684836987929963,0.2540873206245848,0.4014355106211971,0.03951202331017259
248,0.5,0.37988826815642457,0.12244897959183673,0.1234505608926936,0.3974848608238841,0.9429567711592134,0.8196047234406654,0.402323346035683,0.7259227226099725,0.5109666302681801,0.5422273555472609,0.7648059539598665,0.46694373216024043,0.49992674580795354,0.5710606039313154,0.05535222594120443,0.2703373219567258,0.8498937146091728,0.5319947111712994,0.7292974128269989
15,0.0,0.08379888268156424,0.3098330241187384,0.30995402716239356,0.910769625767991,0.7202413174236041,0.43313802618211256,1.0,0.2280829494941368,0.7726760902014606,0.593433614268855,0.10739022035626318,0.21480045981933382,0.050807301335634644,0.2933268821910328,0.7513752323806812,0.9232048941180241,0.6078861953443185,0.31828059017883326,0.7190281691268291
239,0.5,0.329608938547486,0.8367346938775511,0.8370978630605291,0.736097933770743,0.06204473029554052,0.005648811825834647,0.7639730862696229,0.18593941710079048,0.5250758858356458,0.7779858160595047,0.9472382035064926,0.6454148628895984,0.600569977823046,0.5103141318161103,0.2739956241238722,0.7446813625086761,0.867001748339479,0.7045462507269137,0.9227550350613173
539,1.0,1.0,0.03153988868274583,0.029726359799898284,0.5988303870694687,0.7962219581982944,0.14509972086573703,0.37897048760567736,0.45996138141883064,0.42575710521834076,0.0544951863339977,0.48011320062434776,0.3075436983441101,0.2312524459875769,0.46460270265386877,0.5826302585216278,0.9701629469673676,0.4651265488661888,0.7608196283206567,0.7626396849284365
464,1.0,0.5810055865921788,0.5640074211502782,0.5663737231578515,0.8064452071143597,0.5027442977359668,0.07800430023064145,0.5911850108260942,0.7120180220045458,0.37965157632161567,0.02987300051009064,0.4174388308617062,7.903770098336903e-05,0.22597212326773905,0.7673824490115498,0.7006595901276063,0.7212083455609496,0.6654669832813783,0.06140206008085382,0.318839854631616
451,1.0,0.5083798882681564,0.6307977736549165,0.6290193631613422,0.8975350071508662,0.32816076312065573,0.19543606462769741,0.24672056636827183,0.0,0.45894551246731646,0.437044049898334,0.8893126059501505,0.9373531174370174,0.183336176532568,0.10953357036596849,0.2887095577397056,0.09442490808004222,0.6317677900065639,0.3511225749108936,0.11144675962985497
34,0.0,0.18994413407821228,0.9461966604823747,0.9455819230348693,0.24528975550656817,0.6815590222365951,0.9679947419360655,0.45081602061272286,0.5918378019590884,0.27268109916750977,0.6773571067095532,0.756317912104106,0.6197456186601009,0.9112239470964246,0.703462938388245,0.7631652304354017,0.37680422025534266,0.4780002288297367,0.35267599318177495,0.3280384473760046
258,0.5,0.43575418994413406,0.0055658627087198514,0.004341489006342707,0.6888871727701432,0.43850714220433645,0.5148424083696195,0.3087303068430146,0.5895106301667438,0.5885004157441821,0.356459789866803,0.5032926625103632,0.8936222578169788,0.39027926906365085,0.5233074283832863,0.1777905234807267,0.6582891219453078,0.5907781616140124,0.7552715629369615,0.5646553104287407
369,1.0,0.05027932960893855,0.5473098330241187,0.5484971807405609,0.8449134574688942,0.5431088248379784,0.6059708281651079,0.9069186668352287,0.09235673914355251,0.10438885605233367,0.4426248640512868,0.2652565710396072,0.5458733816030247,0.964387424362538,0.2862369831139343,0.052557641438865085,0.6392801447883312,0.6704430264137764,0.668483325275977,0.03264184624251545
202,0.5,0.12290502793296089,0.027829313543599257,0.027385085460525854,0.5768753221901509,0.6632402699203878,0.05047260456513768,0.20084561929472863,0.08872015608343223,0.6431842998968154,0.055823232968556485,0.20298921025221525,0.03695862926615995,0.3980281577072441,0.5664701878928656,0.6961583738265653,0.8111882438605681,0.11133670689921657,0.7428922606339589,0.6654335836188403
463,1.0,0.5754189944134078,0.3079777365491651,0.30805211793040976,0.019790749406768948,0.5555181726241111,0.748953496993245,0.6311061077632828,0.822139308486031,0.4312299015237275,0.7869682405696113,0.9720045994019173,0.5244741741810843,0.0,0.8893451755962121,0.31884634899116204,0.8016411881537183,0.8311226507315526,0.8089775965456462,0.5002581569594313
143,0.0,0.7988826815642458,0.40816326530612246,0.40819024709773266,0.8508808703797681,0.4892994985442417,0.03314043078452158,0.24119915799274783,0.34685318905002316,0.7963945462377656,0.13846194089991257,0.03763028547769921,0.8082105164163306,0.930938356095652,0.3048586336560912,0.9096798711703563,0.7963939132011181,0.33181917633338487,0.9201791235397918,0.5056224184304057
324,0.5,0.8044692737430168,0.32653061224489793,0.32401872618224825,0.6559831588575463,0.04218334620533674,0.06205878050588828,0.37099590033170593,0.7154735804654344,0.1912122699632342,0.09097823713882415,0.34906032053460534,0.8581283272120801,0.3567539361584699,0.31730585842687153,0.6177004389914227,0.463197462398202,0.080387485020685,0.13186839584540685,0.39037835003682236
477,1.0,0.6536312849162011,0.9387755102040817,0.9395311231997817,0.3186207353056218,0.35560876206813086,0.38676126105365666,0.6575843863440711,0.3408673089687632,0.3337604311717975,0.5244456159872669,0.31288764848058337,0.9915659769710151,0.5977341374569758,0.7537898788001678,0.5143088341759536,0.733890345074182,0.22247870779446274,0.9175657375183542,0.21845482053088278
223,0.5,0.24022346368715083,0.47309833024118736,0.474791176184405,0.49098669918823123,0.134364633559673,0.662990964706448,0.05715856666124861,0.156439447271557,0.6251950992276175,0.6130162655529856,0.23478001966875886,0.9873819812050348,0.4149739596399506,0.7900263600098775,0.019963180070711913,0.4953131087725342,0.21283473876275374,0.3491027307932142,0.7855926403253178
243,0.5,0.35195530726256985,0.7662337662337663,0.7655254876902536,0.5041621451395171,0.646598727931377,0.0464729492248163,0.640604776324265,0.53929138926323,0.07986996724136203,0.47523444550531674,0.570104288531269,0.33779512827618774,0.7449268963302661,0.7539103358140786,0.10009265145605173,0.654377954033511,0.06008888228717329,0.6860123292566113,0.7596098427844129
341,0.5,0.8994413407821229,0.9165120593692022,0.9150992132555852,0.007761648490294681,0.8844502516317649,0.8944249293147083,0.39839123638209795,0.01967133978317276,0.9044659941294918,0.5939738877860959,0.378430128288026,0.12379104833005343,0.9899330677450754,0.3124554560000643,0.17076946833706677,0.7135723035226552,0.4662034537232003,0.51555770418392,0.7045453635810573
286,0.5,0.5921787709497207,0.23933209647495363,0.23875581431507695,0.06458044574067129,0.7416764671322014,0.3094222341561749,0.805565756231275,0.4653689884747672,0.08595886637080373,0.17392984090604977,0.9953705235278255,0.37523198565715843,0.05119263845544037,0.6310893530053021,0.9828805377795337,0.6174547261030645,0.11974118152420678,0.26481077223505056,0.1190733966251481
97,0.0,0.5418994413407822,0.1391465677179963,0.13989966826931274,0.9531472837740527,0.08851351962085004,0.016046713409465715,0.2571222455667195,0.0032493915562081376,0.296839342422937,0.7401968527306954,0.975829080290039,0.47203215934000514,0.1328299198217816,0.4695665354354421,0.08912187677356345,0.48796452004811586,0.4049654045569235,0.8343297430554095,0.8586940860042905
112,0.0,0.6256983240223464,0.2560296846011132,0.2544696371626644,0.7641066632433441,0.207390572069326,0.9603711503818307,0.46722071386000935,0.27327674638453653,0.17315394556255698,0.5784266872983407,0.023821052388872017,0.4320150711889571,0.25023230610217456,0.6507800595459171,0.805115082333453,0.41943044180672917,0.24183790424077706,0.6168692015810435,0.8308851781883385
504,1.0,0.8044692737430168,0.862708719851577,0.862477718270667,0.540833151135012,0.6079656443048665,0.03365140879643638,0.2992737787784474,0.48666552688215303,0.7876078179942096,0.23535904042594077,0.9097302212184004,0.8422067326114556,0.3343140698222833,0.17525090192189163,0.18222154928475884,0.14294842967359525,0.21232288277293465,0.3942699684812233,0.49524610963465787
413,1.0,0.29608938547486036,0.9128014842300557,0.9142515796579973,0.02901466479186265,0.23875540950546398,0.1684804716226858,0.2189309156728533,0.5764456825633083,0.9091353522805823,0.9116215147579183,0.13855447654736092,0.5399805707322393,0.8194294200877044,0.19998072687777424,0.39910617415666116,0.5863306434246808,0.7981149648625918,0.47441414010992033,0.04988332906407096
265,0.5,0.4748603351955307,0.8645640074211502,0.8625800361723875,0.899828700147029,0.0331716047287288,0.6489360636257797,0.13070577304733982,0.6544431482189191,0.9663277266306689,0.858541905404848,0.9444512947597093,0.039989074788674195,0.6216581537936641,0.3728224885214504,0.800380231949511,0.7754428734113697,0.8171138548376413,0.7693233922571308,0.056212177003618205
96,0.0,0.5363128491620112,0.9536178107606679,0.9527732665391371,0.09129439705059363,0.9260400461584352,0.19831257025947663,0.6429004300337325,0.11336665526882153,0.8771100269482373,0.6328765993152511,0.44654999744366286,0.7536184760130582,0.25973126749821884,0.5638442249896106,0.6189999659074729,0.03675195783750976,0.7218594624107013,0.7583133400794925,0.4318455621017579
238,0.5,0.3240223463687151,0.274582560296846,0.2764629704491856,0.521679260080916,0.37186565043120373,0.561858396971804,0.7040382635707448,0.37278999135104696,0.7528215505755302,0.4469953447941076,0.5351957502649067,0.017243225018333745,0.5827581708528594,0.992438310951751,0.3889726718313503,0.2813767311049525,0.998812694831459,0.017538012205143293,0.9617687554032853
432,1.0,0.4022346368715084,0.8274582560296846,0.8275712639169901,0.4063587548466425,0.8354646625844505,0.36541941275601497,0.2687399790902871,0.9695114347205182,0.5638973763035835,0.29222257659156836,0.37098266602908614,0.07349505714225685,0.1299980933840426,0.9162392115686916,0.12842454421299407,0.42306617535854035,0.6969802503879066,0.460486424105208,0.055420695783036086
36,0.0,0.2011173184357542,0.23747680890538034,0.23570633959712825,0.6375543836916121,0.5421587404250874,0.06813641309466319,0.8627473998310367,0.45532715167850035,0.05897456447040202,0.38152465790222967,0.34785332840110633,0.33323295211816034,0.29785656227108065,0.765184108507678,0.06220081300649964,0.0,0.7470026315419712,0.6714950750034782,0.00543930709871602
461,1.0,0.5642458100558659,0.32838589981447125,0.3269307739145525,0.7185617632250908,0.6748431507048803,0.658301990008877,0.625048913076196,0.8506798479393366,0.40703859909237533,0.3571127461287944,0.5631761135855787,0.3797251288864788,0.245665459143227,0.31625286336360153,0.4317587933651931,0.6305513795255118,0.9797054118232712,0.19986247443916294,0.48712016906279015
267,0.5,0.4860335195530726,0.08719851576994433,0.08544447598689127,0.17736354682964892,0.5268971307651594,0.48670555443118124,0.03533380289886482,0.48041615543978927,0.8234399575239679,0.1084511052466897,0.7226073436047963,0.5589266079920122,0.5780949896139606,0.6698815305268188,0.5388003040251241,0.5520555916680605,0.7700512056717659,0.6637620147194389,0.63202527136499
287,0.5,0.5977653631284916,0.30612244897959184,0.3055182451877985,0.9096323070720362,0.7373739707000395,0.7047158260911384,0.5428619015798672,0.32002333205945654,0.7226826018573247,0.4292397637284306,0.5126689062185157,0.1087338660541078,0.6956850270438422,0.9980867410957172,0.8270074983505233,0.4033360609681467,0.5760357054680271,0.5848769926943299,0.45236904037654896
35,0.0,0.19553072625698323,0.43413729128014844,0.4354800364733226,0.6690322360648372,0.998274582429866,0.1084385513873554,0.034555207060339176,0.2613683448317477,0.9940122819847527,0.701689536904102,0.40969663796551653,0.0,0.3094407594352403,0.7330993790440933,0.6989048277023844,0.14281622118080212,0.24973453743273108,0.12900978593455825,0.8236277656815344
251,0.5,0.39664804469273746,0.4619666048237477,0.46266851106387546,0.540847192106567,0.3065649226022672,0.7996284889278078,0.21878643397085887,0.3838837822072933,0.9594434036926098,0.3118012034919578,0.6634216222014374,0.5503345095610606,0.05860837104753494,0.45793841835925503,0.3722322382947319,0.2060078744179571,0.09676988761248285,0.42227954122113487,0.4597075021613141
449,1.0,0.4972067039106145,0.7439703153988868,0.7443597256676494,0.6498271957572196,0.5448613589822647,0.4164420701222139,0.7782045339160762,0.955117967697166,0.3985313711543663,0.6888628198253216,0.17974258186043202,0.6217505750242867,0.1246886696838028,0.19720419270713083,0.15818230678060252,0.3919430942596474,0.10103334691591712,0.8535542950714002,0.4606800934968461
164,0.0,0.9162011173184358,0.10760667903525047,0.10711781505136458,0.2319428091170034,0.524527945638299,0.832570540013586,0.48702875386538724,0.6343564575497316,0.745048637060338,0.3351758303561278,0.092573489680919,0.34344682413511246,0.44999548433062725,0.5896953039833127,0.006988968059312975,0.2631249480430639,0.19171817008472722,0.49728802396588084,0.8919813246453844
317,0.5,0.7653631284916201,0.13172541743970315,0.1298654920839047,0.6216259043890071,0.8323994853876816,0.9135134647715727,0.6297917256131943,6.838707082084547e-05,0.1604622273870228,0.0,0.6474480236506299,0.54202154427662,0.8026913389461431,0.23777210737538218,0.7209947798324654,0.30432892671743333,0.36466326901344276,0.19880751125777835,0.28310112548429445
359,0.5,1.0,0.059369202226345084,0.059204949778963234,0.4377954872317422,0.5220131344650654,0.8026392515274234,0.4433250457023718,0.43359213146408676,0.388046603420122,0.911194930081363,0.03130761156907975,0.8958923406464884,0.2133724022357581,0.3892839432808074,0.9332147448174345,0.21531455104700112,0.6616611834511941,0.03365772950703993,0.35522897921936536
281,0.5,0.5642458100558659,0.7773654916512059,0.7774916666081515,0.12909670418280542,0.2474096139302863,0.947250036569995,0.27252158697096124,0.837078866383732,0.2439376483906192,0.5035268693010954,0.6711367479982877,0.39566573255442844,0.5938506617964336,0.8568157589896066,0.09264243155925181,0.69999889826256,0.229716953674022,0.2066817003924583,0.23251136691108196
481,1.0,0.6759776536312849,0.300556586270872,0.3020905954801569,0.7110468346635482,0.09429537582065298,0.17999350757349566,0.11975526405034384,0.6929913309330813,0.9722683603650535,0.8148300553050936,0.08453456117715817,0.4707265365579381,0.6101100819844861,0.06030278878063373,0.0006317144730799388,0.6003297199683901,0.41484322152123604,0.8342416626379884,0.5744642742787616
10,0.0,0.055865921787709494,0.2912801484230056,0.2926793547552245,0.42355292744227657,0.3292464304043081,0.45785633702907363,0.8320801552375621,0.4959842709737112,0.15942937858767192,0.9737912008861694,0.4915465438822842,0.08389001553741134,0.9765345749751638,0.9286352421085599,0.2937141401764389,0.8047490893138479,0.873114914680632,0.5465750229959954,0.8851461688706733
373,1.0,0.07262569832402235,0.8849721706864564,0.8870300022168879,0.9830505414800387,0.49451592395709154,0.407992898407552,0.04716725563027133,0.8026228453044231,0.24264032618386913,0.4954187421587398,0.9755122949792536,0.36004474134161996,0.5288922561287668,0.9622327109051743,0.9075250229121837,0.775223527502872,0.6875861875159328,0.766279613286931,0.01800594761615062
31,0.0,0.17318435754189945,0.3320964749536178,0.3282558910535033,0.5765864793467337,0.02041677170154494,0.3842193959237981,0.8249684447949464,0.7163947945370799,0.325483615672053,0.8566434023749901,0.397609674382795,0.8356526062932018,0.46842142233550416,0.0035263790822380116,0.681614902846325,0.1136832785302422,0.5671936441537013,0.5594958196833709,0.8029962217027954
140,0.0,0.7821229050279329,0.6716141001855288,0.6716407879280926,0.5385444727715474,0.2680393009548047,0.26214374312433997,0.30991325077809423,0.7238892129452702,0.35454463489646465,0.4838325413681497,0.4252141057681994,0.44655600721544175,1.0,0.3558300190924367,0.9527146676078878,0.5980571361036354,0.2138915708358508,0.9488042582878168,0.4566776600172905
178,0.0,0.994413407821229,0.04081632653061224,0.03901522028943928,0.3225491985614022,0.4486065595997192,0.0740106563963426,0.30216040278287815,0.7359364000241366,0.9062842488053616,0.7079796486914214,0.965877410099637,0.731153760343684,0.8293207429781342,0.5400559723591305,0.202069416396099,0.022944182976554026,0.5137398205894574,0.10468357610498384,0.8095301943581699
288,0.5,0.6033519553072626,0.0037105751391465678,0.0015949555268218352,0.4059284993611358,0.8502030227949957,0.9094376636882994,0.040053538497350175,0.17094555182331997,0.7935775037316797,0.046598339338049244,0.6051020479769348,0.8371823359742597,0.2407082576540596,0.24825588281941685,0.034140657745120255,0.0286972555720371,0.1387220059937333,0.979376170443615,0.3596976961992892
471,1.0,0.6201117318435754,0.287569573283859,0.2875263443519014,0.4698470135856429,0.3641012713656007,0.695313830671906,0.1791372435700626,0.8964539292394956,0.9357620140050691,0.7003785939004429,0.6388998326852267,0.5072729692063114,0.6662569114828455,0.3826307008791355,0.6225455887278072,0.8973270848127497,0.349573553705737,0.7241561545691215,0.2799191908680478
157,0.0,0.8770949720670391,0.6178107606679035,0.6202501171138729,0.9757562567572176,0.2438402693177972,0.9396725332285994,0.06844218624895401,0.1235864995876662,0.01625409482974524,0.24178698735639237,0.9108008753700423,0.9107744394075974,0.21890359547630278,0.02835859249994479,0.5663230006236927,0.9692525112101784,0.2943864452504783,0.15478431808240922,0.9296382200377831
386,1.0,0.1452513966480447,0.9499072356215214,0.9467294885208343,0.5579992417875361,0.6536912185485402,0.4814685307678897,0.9340531331459084,0.600693927630388,0.6645585598220815,0.2461403644683135,0.16489377165994504,0.5033270870205088,0.404255767513271,0.6812757602343291,0.368089996249822,0.3778919355824134,0.518695790937941,0.6281765251674779,0.6018959527392655
212,0.5,0.1787709497206704,0.7606679035250464,0.7613816126705675,0.2309830084185654,0.3870439017335525,0.5815280446775127,0.7158777363730678,0.4375203652674136,0.9236553430640847,0.2758976639458479,0.952557389769238,0.37004551170908523,0.40200295023732346,0.7691059881189232,0.8667914720551577,0.9339498388959389,0.32146262347271204,0.17989524435809895,0.4726543738593065
51,0.0,0.2849162011173184,0.9239332096474954,0.9265869055154364,0.6051087072076318,0.3033922834264503,0.5862009886923572,0.5429943431400289,0.8954220890238751,0.9745063663958485,0.2478607885176283,0.7767164801543025,0.48729243849316123,0.3667787221659157,0.09337426194983768,0.44036515101986795,0.3559423210402805,0.6966058929679017,0.8903689068119193,0.18019255707470141
354,0.5,0.9720670391061452,0.922077922077922,0.920639426698753,0.9676907215254111,0.44508743086528985,0.47507128644225044,0.45924211320542696,0.7981294124746062,0.34735676861582226,0.40109422993920163,0.4199911580808825,0.6221727764143498,0.36273870330045255,0.26066596667757475,0.153444448232503,0.29202051635429066,0.24159602719460765,0.408428895581666,0.26810200601965994
106,0.0,0.5921787709497207,0.11688311688311688,0.11585797071501153,0.19225901179642196,0.19214101422013233,0.11946064767965887,0.5744662705460003,0.32058953677816443,0.7068382404504062,0.8092562838236877,0.699724617326352,0.8458584744923329,0.5350656779023211,0.4626051238398484,0.6284676612325852,0.5084738632823963,0.6262367343989306,0.2896234261881097,0.664797196695591
271,0.5,0.5083798882681564,0.738404452690167,0.7368684502750044,0.15153517965423105,0.48994326610096806,0.3125251731814693,0.09088501062542517,0.21684333326628719,0.7673996453652037,0.22255345136180116,0.5227789690643104,0.3505151957483719,0.9433735060660492,0.6618350019975788,0.7774670455616542,0.3324252345949562,0.919565343937116,0.25504085229814816,0.4808303448496686
518,1.0,0.88268156424581,0.9313543599257885,0.9296594519171064,0.1912069418563368,0.22766975226498717,0.7783166981602787,0.49922742423239086,0.9165064263732727,0.5166227547309684,0.08573446512418745,0.462881483196845,0.6661677620224847,0.8681424543164782,0.12253690501763691,0.8572415535764063,0.8118272515757349,0.7093651580631369,0.0,0.17178444494252507
216,0.5,0.2011173184357542,0.9795918367346939,0.9790137958637487,0.09347776812739574,0.11860689102451437,0.9263530397180202,0.23422891921666839,0.5676317959651628,0.7571873653840374,0.23724748249644598,0.29364294085036813,0.9406416860842622,0.10073555236671249,0.4101762085351825,0.7266240576925777,0.035070305872360714,0.20509868784211552,0.13357495393294078,0.8248124859914829
63,0.0,0.35195530726256985,0.8051948051948052,0.8060042552209715,0.3880463191593069,0.2510462478193755,0.39270062900391345,0.08837765108872983,0.33719954944988634,0.017354063774155735,0.6008626266549021,0.5392999245128673,0.0758391752866117,0.35073505062567106,0.9038753028991995,0.13366977978232922,0.25651051708544376,0.43094661241662274,0.8867736243190033,0.9436187201818707
370,1.0,0.055865921787709494,0.14842300556586271,0.14778215916853663,0.6869364806505383,0.9793562525296249,0.2537456692108696,0.6864235360692549,0.4353752237665185,0.4471724386652107,0.7158191482190593,0.5997046678716539,0.05576560019129124,0.3907278255546747,0.33485544154522257,0.2652729507884399,0.4291998481605491,0.8412764684746893,0.30407061647283967,0.8231774919150844
43,0.0,0.24022346368715083,0.9035250463821892,0.9057632062819179,0.9671080212058787,0.7652216880368705,0.6339143119931548,0.7613673989079591,0.21344811633847577,0.25550234920507703,0.6660073384637519,0.36726043862735724,0.7478397195462235,0.937007415732592,0.9592032170053181,0.4189229569050403,0.9878227965501596,0.958260653128243,0.48533210821480005,0.20633645256315838
438,1.0,0.43575418994413406,0.12430426716141002,0.12356591931130019,0.5361504871214203,0.18988732561280944,0.4535220411868316,0.10312080476308011,0.5188758372387715,0.07546307891125113,0.644398409965984,0.6776619239093713,0.2735014601965137,0.4189587869908582,0.4677877868633596,0.3861480056874357,0.8580992224738412,0.9600541563710012,0.03808176865478182,0.31504754890973713
152,0.0,0.8491620111731844,0.8886827458256029,0.8889549831325929,0.2098192525790256,0.20392668080076248,0.786290960899161,0.6230231592128156,0.09710260072007562,0.7371014115266327,0.8408567510546401,0.5023382966373641,0.22879013289339012,0.9686441953578918,0.16791406596627603,0.9702412347110057,0.6269797470611154,0.06162143933904337,0.7427301125927972,0.7896170871890109
473,1.0,0.6312849162011173,0.39332096474953615,0.393578849485351,0.19965358917320744,0.8676188936236882,0.27558847634372186,0.06960706997128425,0.838769435002112,0.4646537301770168,0.45335085281721954,0.5459674533167723,0.022102542912969488,0.11972143337380711,0.7921925786433729,0.21286170667190757,0.8234666068389851,0.4098240219034219,0.44159017182687793,0.2575686017098396
275,0.5,0.5307262569832403,0.03525046382189239,0.03306473212270524,0.4285555250220142,0.8701347091144831,0.13109291183324884,0.2433593601065954,0.42298006718024017,0.2758117029482774,0.1772358721493529,0.817990799191195,0.23938318577961687,0.5199020601487161,0.03107891339742985,0.5657173569066446,0.5002789398882037,0.29497457781917236,0.4480750925595068,0.6934786350100862
257,0.5,0.4301675977653631,0.9647495361781077,0.9638958243261814,0.5276236056813782,0.3428117477033768,0.8616291582088116,0.29820922957139107,0.296921576120844,0.8070886887528677,0.9942652531689508,0.5720781818127137,0.4636531625585404,0.19339708789499563,0.5384267912459872,0.45048260980300536,0.9735142319437753,0.09078117253159958,0.056945991690413346,0.8201596570714995
