,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
1940,0.0,0.05405405405405406,0.008960573476702509,0.07207207207207207,0.0,0.0,0.08040201005025126,0.0,0.0,0.0,1.0,0.005641748942172073,0.0,0.0,0.009523809523809525,0.0,0.02541896434167873,0.049080789340529604,0.0010745145834347917,0.010869565217391304,0.020088192062714356,0.055,0.0010744814479880238,0.01120698510529019,1.0,0.0,0.0,0.007067137809187279,0.02,0.018979833926453145,0.020868113522537562,0.044897959183673466,0.13636363636363635,0.01935483870967742,0.9372224465078725,0.00904977375565611
1587,0.013986013986013986,0.04054054054054054,0.03225806451612903,0.009009009009009009,0.014035087719298246,0.013986013986013986,0.06532663316582915,0.014084507042253521,0.2857142857142857,0.008771929824561403,0.6451612903225807,0.01692524682651622,0.0,0.0,0.02857142857142857,0.3076923076923077,0.023241904807473773,0.09074042840276607,0.0033653487930061414,0.01811594202898551,0.03233708966193043,0.03,0.003365402079752525,0.01896250642013354,0.3163265306122449,0.013986013986013986,0.014035087719298246,0.0176678445229682,0.04,0.03558718861209965,0.03005008347245409,0.053061224489795916,0.1590909090909091,0.03225806451612903,0.8716188938231733,0.03167420814479638
120,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.00927044581872989,0.011244167088322932,2.0592633418888577e-05,0.001811594202898551,0.002939735423811857,0.25,2.055280349799156e-05,0.0009371884346959122,1.0,0.0,0.0,0.0,0.08333333333333333,0.002372479240806643,0.00333889816360601,0.00816326530612245,0.045454545454545456,0.003870967741935484,0.5046427129592249,0.0030165912518853697
1277,0.02097902097902098,0.013513513513513514,0.012544802867383513,0.06306306306306306,0.021052631578947368,0.02097902097902098,0.1758793969849246,0.02112676056338028,0.2857142857142857,0.0,0.1935483870967742,0.01692524682651622,0.0,0.0,0.0380952380952381,0.07692307692307693,0.01711742963432577,0.07764097374486985,0.0018123774499325502,0.012681159420289858,0.022048015678588925,0.035,0.0018123509921746392,0.011942959001782532,0.23469387755102042,0.02097902097902098,0.021052631578947368,0.015901060070671377,0.06666666666666667,0.020166073546856466,0.02337228714524207,0.0326530612244898,0.14772727272727273,0.024516129032258065,0.7850222042793702,0.016591251885369532
768,0.0,0.0,0.023297491039426525,0.02702702702702703,0.0,0.0,0.030150753768844223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.15384615384615385,0.02404334980083494,0.11244167088322932,0.005336738283004017,0.023550724637681163,0.059284664380205784,0.025,0.00533667881990582,0.02428774283210973,1.0,0.0,0.0,0.0,0.016666666666666666,0.0711743772241993,0.05091819699499165,0.024489795918367346,0.045454545454545456,0.024516129032258065,0.949939442874445,0.021116138763197588
1874,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.00927044581872989,0.011244167088322932,2.0592633418888577e-05,0.001811594202898551,0.002939735423811857,0.25,2.055280349799156e-05,0.0009371884346959122,1.0,0.0,0.0,0.0,0.11,0.002372479240806643,0.00333889816360601,0.00816326530612245,0.045454545454545456,0.0025806451612903226,0.5046427129592249,0.0030165912518853697
5076,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.23076923076923078,0.014103039510041986,0.018721538202057682,8.696437710749206e-05,0.001811594202898551,0.006859382655560999,0.15,8.69909357356852e-05,0.0023746940995196227,1.0,0.0,0.0,0.0,0.05666666666666667,0.005931198102016607,0.007512520868113523,0.012244897959183673,0.045454545454545456,0.0064516129032258064,0.7569640694388373,0.006033182503770739
1656,0.0,0.013513513513513514,0.012544802867383513,0.02702702702702703,0.0,0.0,0.06030150753768845,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.0,0.029390303711766888,0.03131500534097937,0.0005063982148483748,0.009057971014492756,0.018128368446839783,0.09,0.0005064115187470246,0.008273361732982869,1.0,0.0,0.0,0.0017667844522968198,0.02666666666666667,0.01542111506524318,0.02003338898163606,0.02857142857142857,0.06818181818181818,0.015483870967741935,0.9175413807024626,0.012066365007541479
3796,0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.014784865847677603,0.023612750885478158,0.000144679514097762,0.003623188405797102,0.007349338559529643,0.12,0.00014470607579109173,0.0031354421583733648,1.0,0.0,0.0,0.0017667844522968198,0.06666666666666667,0.00830367734282325,0.00667779632721202,0.02040816326530612,0.06818181818181818,0.005161290322580645,0.6728905934598305,0.004524886877828055
336,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4514,0.006993006993006993,0.013513513513513514,0.0035842293906810036,0.036036036036036036,0.007017543859649123,0.006993006993006993,0.3316582914572864,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.005641748942172073,0.0,0.0,0.009523809523809525,0.0,0.009569492458043756,0.016866250632484397,4.779721489877426e-05,0.001811594202898551,0.0039196472317491425,0.165,4.7797217437189676e-05,0.0014501948699356475,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.00530035335689046,0.07333333333333333,0.002372479240806643,0.005008347245409015,0.00816326530612245,0.06818181818181818,0.01032258064516129,0.8650585385547033,0.004524886877828055
5298,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01904761904761905,0.07692307692307693,0.00568188614696348,0.005622083544161466,3.1532884829052464e-06,0.0,0.0014698677119059284,0.5,3.106819133417329e-06,0.0002870177346747636,1.0,0.0,0.0,0.0,0.06666666666666667,0.0011862396204033216,0.001669449081803005,0.004081632653061225,0.022727272727272728,0.005161290322580645,0.3363948324586193,0.004524886877828055
574,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.3333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.0,0.0,0.0
1750,0.006993006993006993,0.013513513513513514,0.012544802867383513,0.02702702702702703,0.007017543859649123,0.006993006993006993,0.10552763819095477,0.007042253521126761,0.2857142857142857,0.0,0.4623655913978495,0.009873060648801129,0.0,0.0,0.01904761904761905,0.3076923076923077,0.023481142118924866,0.05650193961882274,0.001314755334819756,0.012681159420289858,0.021068103870651642,0.05,0.001314781958653495,0.011912746608658872,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.01060070671378092,0.04,0.020166073546856466,0.021702838063439065,0.044897959183673466,0.14772727272727273,0.02064516129032258,0.8410375454178441,0.013574660633484163
4831,0.0,0.02702702702702703,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0028208744710860366,0.0,0.0,0.009523809523809525,0.15384615384615385,0.01456955226737162,0.016866250632484397,7.277125968338382e-05,0.001811594202898551,0.005389514943655071,0.165,7.277126354812127e-05,0.0022079216894770235,1.0,0.0,0.0,0.0035335689045936395,0.06666666666666667,0.004744958481613286,0.005843071786310518,0.0163265306122449,0.06818181818181818,0.005161290322580645,0.5046427129592249,0.0030165912518853697
4062,0.0,0.02702702702702703,0.012544802867383513,0.12612612612612611,0.0,0.0,0.06030150753768845,0.0,0.0,0.0,1.0,0.005641748942172073,0.0,0.0,0.009523809523809525,0.0,0.03204583786887403,0.02704222184741665,0.00041189249939018726,0.007246376811594204,0.016168544830965213,0.105,0.000411892521264982,0.007790567690866794,1.0,0.0,0.0,0.007067137809187279,0.013333333333333334,0.013048635824436536,0.018363939899833055,0.0326530612244898,0.07954545454545454,0.02967741935483871,0.9633629390391604,0.012066365007541479
1878,0.02097902097902098,0.05405405405405406,0.016129032258064516,0.02702702702702703,0.021052631578947368,0.02097902097902098,0.1758793969849246,0.02112676056338028,0.2857142857142857,0.008771929824561403,0.4623655913978495,0.021156558533145273,0.0,0.0,0.01904761904761905,0.23076923076923078,0.040371296307372094,0.05807612301118795,0.00239263563880367,0.021739130434782608,0.03331700146986771,0.05,0.002392609211862122,0.021075561195202274,0.23469387755102042,0.02097902097902098,0.021052631578947368,0.02120141342756184,0.07333333333333333,0.036773428232502965,0.030884808013355594,0.08571428571428572,0.1590909090909091,0.02193548387096774,0.8650585385547033,0.016591251885369532
2051,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.3333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.0,0.0,0.0
4679,0.006993006993006993,0.0,0.0035842293906810036,0.0,0.010526315789473684,0.006993006993006993,0.3316582914572864,0.007042253521126761,0.42857142857142855,0.0,0.4623655913978495,0.005641748942172073,0.0,0.0,0.009523809523809525,0.07692307692307693,0.011172382444766085,0.03749929723955698,0.00027558413640178,0.003623188405797102,0.008819206271435572,0.075,0.00027555095852539843,0.0037626514396205324,0.4897959183673469,0.013986013986013986,0.010526315789473684,0.00530035335689046,0.13333333333333333,0.005931198102016607,0.010851419031719533,0.012244897959183673,0.09090909090909091,0.005161290322580645,0.6728905934598305,0.004524886877828055
4846,0.013986013986013986,0.02702702702702703,0.01971326164874552,0.2072072072072072,0.014035087719298246,0.013986013986013986,0.10050251256281406,0.014084507042253521,0.2857142857142857,0.008771929824561403,0.6451612903225807,0.015514809590973202,0.0,0.0,0.02857142857142857,0.07692307692307693,0.019904544312731014,0.050261426884803506,0.0008821241549651561,0.009057971014492756,0.0171484566389025,0.055,0.0008820976478033354,0.008983957219251337,0.3163265306122449,0.013986013986013986,0.014035087719298246,0.015901060070671377,0.02666666666666667,0.01542111506524318,0.018363939899833055,0.0326530612244898,0.125,0.04903225806451613,0.9274323778764635,0.021116138763197588
4200,0.0,0.0,0.008960573476702509,0.0,0.0,0.0,0.08040201005025126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.23076923076923078,0.06197442553140588,0.008433125316242199,7.737838011946011e-05,0.005434782608695652,0.0102890739833415,0.335,7.743149224824727e-05,0.004695610139279132,1.0,0.0,0.0,0.0,0.03666666666666667,0.011862396204033215,0.009181969949916527,0.04081632653061224,0.03409090909090909,0.01032258064516129,0.8410375454178441,0.00904977375565611
1527,0.0,0.0,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.012488187657747101,0.01967729240456513,8.489980296394779e-05,0.001811594202898551,0.005389514943655071,0.145,8.495955399460465e-05,0.0022079216894770235,1.0,0.0,0.0,0.0,0.06666666666666667,0.0035587188612099642,0.00667779632721202,0.012244897959183673,0.07954545454545454,0.005161290322580645,0.6728905934598305,0.004524886877828055
3281,0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.008062297395901865,0.021082813290605497,6.289980710637308e-05,0.001811594202898551,0.004409603135717786,0.135,6.285334092990441e-05,0.0015269343484697422,1.0,0.0,0.0,0.0017667844522968198,0.06666666666666667,0.0035587188612099642,0.005008347245409015,0.00816326530612245,0.056818181818181816,0.005161290322580645,0.6728905934598305,0.004524886877828055
872,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.07692307692307693,0.004784746229021878,0.002811041772080733,6.638502069274203e-07,0.0,0.0009799118079372856,1.0,7.169582615578451e-07,0.0001208495724946373,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.0011862396204033216,0.0008347245409015025,0.004081632653061225,0.011363636363636364,0.0,0.0,0.0
360,0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.97911835164604e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968198,0.08333333333333333,0.0035587188612099642,0.004173622704507512,0.012244897959183673,0.056818181818181816,0.003870967741935484,0.5046427129592249,0.0030165912518853697
1366,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.0,0.0,0.0,0.0,0.0009799118079372856,0.0,0.0,0.0001208495724946373,1.0,0.0,0.0,0.0017667844522968198,0.16666666666666666,0.002372479240806643,0.0,0.00816326530612245,0.0,0.0012903225806451613,0.0,0.0015082956259426848
588,0.027972027972027972,0.0,0.010752688172043012,0.15315315315315314,0.02456140350877193,0.027972027972027972,0.2763819095477387,0.02112676056338028,0.33285714285714285,0.0,0.13978494623655915,0.018335684062059238,0.0,0.0,0.02857142857142857,0.07692307692307693,0.013026471608512065,0.10963062911114858,0.0027494816790354353,0.012681159420289858,0.02449779519843214,0.025,0.0027495349330743358,0.012834224598930482,0.18367346938775514,0.027972027972027972,0.02456140350877193,0.015901060070671377,0.06,0.021352313167259787,0.02671118530884808,0.024489795918367346,0.14772727272727273,0.03483870967741935,0.8928138877674606,0.013574660633484163
3482,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4435,0.0,0.0,0.0017921146953405018,0.018018018018018018,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0074163566549839115,0.014055208860403665,2.5737472522576088e-05,0.001811594202898551,0.002939735423811857,0.2,2.569100437248945e-05,0.0009371884346959122,1.0,0.0,0.0,0.0,0.05666666666666667,0.0011862396204033216,0.004173622704507512,0.004081632653061225,0.056818181818181816,0.0064516129032258064,0.7569640694388373,0.0030165912518853697
2442,0.02097902097902098,0.06756756756756757,0.017921146953405017,0.02702702702702703,0.017543859649122806,0.02097902097902098,0.16080402010050251,0.014084507042253521,0.35714285714285715,0.017543859649122806,0.7311827956989247,0.018335684062059238,0.0,0.0,0.01904761904761905,0.15384615384615385,0.03252431249177622,0.044189576657109125,0.0011142194643111209,0.012681159420289858,0.02253797158255757,0.065,0.0011142726315044843,0.01290794283815221,0.23469387755102042,0.02097902097902098,0.017543859649122806,0.0176678445229682,0.08,0.02372479240806643,0.021702838063439065,0.05714285714285714,0.125,0.02064516129032258,0.8747476786435204,0.01809954751131222
2990,0.0,0.05405405405405406,0.005376344086021506,0.0,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,1.0,0.005641748942172073,0.0,0.0,0.009523809523809525,0.15384615384615385,0.020335171473342982,0.016866250632484397,0.0001015690816598953,0.003623188405797102,0.008329250367466928,0.165,0.00010156908705402805,0.0030816640986132513,1.0,0.0,0.0,0.007067137809187279,0.05666666666666667,0.0071174377224199285,0.009181969949916527,0.0163265306122449,0.045454545454545456,0.0064516129032258064,0.7569640694388373,0.006033182503770739
3279,0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.0,0.009748920441632078,0.01967729240456513,6.628544316170291e-05,0.001811594202898551,0.004409603135717786,0.145,6.631863919410067e-05,0.0017239191516360013,1.0,0.0,0.0,0.0017667844522968198,0.08333333333333333,0.002372479240806643,0.005843071786310518,0.00816326530612245,0.07954545454545454,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4866,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.97911835164604e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.0035587188612099642,0.004173622704507512,0.012244897959183673,0.056818181818181816,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002449779519843214,0.0,0.0,0.0007015317683313695,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.004173622704507512,0.0,0.056818181818181816,0.0,0.0,0.0
847,0.006993006993006993,0.02702702702702703,0.0035842293906810036,0.0,0.007017543859649123,0.006993006993006993,0.3316582914572864,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.009873060648801129,0.0,0.0,0.009523809523809525,0.0,0.007368509192693692,0.05998763141620284,0.00046543201857888366,0.003623188405797102,0.009309162175404213,0.045,0.0004654254047946345,0.003971721200036255,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.01060070671378092,0.13333333333333333,0.009489916963226572,0.009181969949916527,0.012244897959183673,0.09090909090909091,0.005161290322580645,0.6728905934598305,0.004524886877828055
3491,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.07692307692307693,0.004784746229021878,0.002811041772080733,6.638502069274203e-07,0.0,0.0009799118079372856,1.0,7.169582615578451e-07,0.0001208495724946373,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.0011862396204033216,0.0008347245409015025,0.004081632653061225,0.011363636363636364,0.0,0.0,0.0
4220,0.055944055944055944,0.17567567567567569,0.05017921146953405,0.0,0.03859649122807018,0.06293706293706294,0.15577889447236182,0.035211267605633804,0.31428571428571433,0.03508771929824561,0.4623655913978495,0.0691114245416079,0.04065040650406504,0.0,0.02857142857142857,0.23076923076923078,0.033122405770403957,0.11485916680721875,0.007668206763741395,0.034420289855072464,0.05242528172464478,0.025,0.007668227086491932,0.034172633614308584,0.5918367346938775,0.04195804195804196,0.03859649122807018,0.0706713780918728,0.09666666666666666,0.051008303677342826,0.05342237061769616,0.08163265306122448,0.2159090909090909,0.04258064516129032,0.9115865966895438,0.04675716440422323
3375,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.00927044581872989,0.011244167088322932,2.0592633418888577e-05,0.001811594202898551,0.002939735423811857,0.25,2.055280349799156e-05,0.0009371884346959122,1.0,0.0,0.0,0.0,0.11,0.002372479240806643,0.00333889816360601,0.00816326530612245,0.045454545454545456,0.0025806451612903226,0.5046427129592249,0.0030165912518853697
5075,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4687,0.006993006993006993,0.02702702702702703,0.007168458781362007,0.0,0.007017543859649123,0.006993006993006993,0.19597989949748745,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.00846262341325811,0.0,0.0,0.009523809523809525,0.07692307692307693,0.01474898025095994,0.026986001011975035,0.0001886595903067036,0.003623188405797102,0.007839294463498285,0.105,0.00018867951583330622,0.0035777515937037373,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.09666666666666666,0.0071174377224199285,0.008347245409015025,0.02040816326530612,0.09090909090909091,0.007741935483870968,0.8074283407347598,0.007541478129713424
5154,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.014186772569049868,0.01967729240456513,9.645743506655418e-05,0.001811594202898551,0.005879470847623714,0.145,9.643088617953017e-05,0.002508232877126197,1.0,0.0,0.0,0.0,0.3333333333333333,0.004744958481613286,0.00667779632721202,0.0163265306122449,0.07954545454545454,0.0,0.0,0.0
2246,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4451,0.02097902097902098,0.02702702702702703,0.021505376344086023,0.0,0.021052631578947368,0.02097902097902098,0.1306532663316583,0.02112676056338028,0.2857142857142857,0.017543859649122806,0.7311827956989247,0.019746121297602257,0.0,0.0,0.02857142857142857,0.15384615384615385,0.012536035120037321,0.15286445156575026,0.005143518041775722,0.016304347826086956,0.030867221950024497,0.02,0.005143578061459574,0.01721985558476087,0.23469387755102042,0.02097902097902098,0.021052631578947368,0.019434628975265017,0.08,0.03440094899169632,0.028380634390651086,0.0326530612244898,0.17045454545454544,0.02064516129032258,0.8074283407347598,0.02262443438914027
1319,0.006993006993006993,0.02702702702702703,0.007168458781362007,0.0,0.007017543859649123,0.006993006993006993,0.19597989949748745,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.00846262341325811,0.0,0.0,0.009523809523809525,0.07692307692307693,0.016339908372109715,0.023612750885478158,0.00015992815335088482,0.003623188405797102,0.007839294463498285,0.12,0.00015988169232739947,0.003465965739146198,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.09666666666666666,0.0071174377224199285,0.008347245409015025,0.02040816326530612,0.07954545454545454,0.007741935483870968,0.8074283407347598,0.007541478129713424
694,0.02097902097902098,0.0,0.007168458781362007,0.0,0.021052631578947368,0.02097902097902098,0.3969849246231156,0.02112676056338028,0.2857142857142857,0.0,0.1935483870967742,0.015514809590973202,0.0,0.0,0.009523809523809525,0.23076923076923078,0.009653225517051639,0.03935458480913026,0.0002624266253004785,0.003623188405797102,0.008329250367466928,0.07,0.0002624067237301713,0.003412187679386084,0.23469387755102042,0.02097902097902098,0.021052631578947368,0.014134275618374558,0.16666666666666666,0.0071174377224199285,0.009181969949916527,0.012244897959183673,0.07954545454545454,0.00903225806451613,0.8074283407347598,0.007541478129713424
789,0.0,0.04054054054054054,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.005641748942172073,0.0,0.0,0.009523809523809525,0.07692307692307693,0.020825607961817726,0.01967729240456513,0.00014160588763968804,0.003623188405797102,0.008329250367466928,0.145,0.0001415992566576744,0.0036822864739115982,1.0,0.0,0.0,0.007067137809187279,0.06666666666666667,0.00830367734282325,0.008347245409015025,0.024489795918367346,0.06818181818181818,0.005161290322580645,0.6728905934598305,0.004524886877828055
4581,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.0,0.011375734159499514,0.002811041772080733,1.5799634924872604e-06,0.0,0.0014698677119059284,1.0,1.5534095667086644e-06,0.0002870177346747636,1.0,0.0,0.0,0.0017667844522968198,0.11,0.002372479240806643,0.0008347245409015025,0.00816326530612245,0.011363636363636364,0.0025806451612903226,0.0,0.0015082956259426848
717,0.0,0.0,0.0017921146953405018,0.009009009009009009,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.007835021950023325,0.016866250632484397,3.913396969837143e-05,0.001811594202898551,0.0034296913277804997,0.165,3.919371829849553e-05,0.0011873470497598113,1.0,0.0,0.0,0.0,0.06666666666666667,0.0011862396204033216,0.005008347245409015,0.004081632653061225,0.06818181818181818,0.005161290322580645,0.6728905934598305,0.0030165912518853697
5338,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
3314,0.006993006993006993,0.02702702702702703,0.0035842293906810036,0.0,0.007017543859649123,0.006993006993006993,0.3316582914572864,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.007052186177715092,0.0,0.0,0.009523809523809525,0.07692307692307693,0.016028899867223292,0.029515938606847696,0.00024509349639760357,0.003623188405797102,0.008819206271435572,0.095,0.0002450802324091901,0.004249070968911447,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.007067137809187279,0.13333333333333333,0.00830367734282325,0.009181969949916527,0.024489795918367346,0.10227272727272728,0.005161290322580645,0.6728905934598305,0.004524886877828055
741,0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.011375734159499514,0.016866250632484397,5.681893921091791e-05,0.001811594202898551,0.004409603135717786,0.165,5.675919570666274e-05,0.0017239191516360013,1.0,0.0,0.0,0.0017667844522968198,0.06666666666666667,0.0035587188612099642,0.005008347245409015,0.012244897959183673,0.06818181818181818,0.005161290322580645,0.5046427129592249,0.0030165912518853697
